uncertainty,seek/sharing,Market_change,Instr,Task1Seek,ID_n
25,6,-405,1,1,277
80,6,431,1,1,277
44,6,410,1,1,277
11,6,450,1,1,277
47,6,-441,1,1,277
82,6,-403,1,1,277
30,6,409,1,1,277
70,6,-416,1,1,277
16,6,-409,1,1,277
34,6,408,1,1,277
53,6,428,1,1,277
77,6,488,1,1,277
94,6,-431,1,1,277
16,6,-455,1,1,277
84,6,472,1,1,277
10,6,423,1,1,277
86,6,482,1,1,277
74,6,446,1,1,277
98,6,452,1,1,277
3,6,-412,1,1,277
52,6,-470,1,1,277
82,6,410,1,1,277
53,6,401,1,1,277
82,6,-497,1,1,277
39,6,-461,1,1,277
13,6,-458,1,1,277
9,6,422,1,1,277
54,6,495,1,1,277
66,6,-439,1,1,277
7,6,-435,1,1,277
90,6,477,1,1,277
27,6,473,1,1,277
78,6,-467,1,1,277
87,6,461,1,1,277
97,6,404,1,1,277
96,6,-412,1,1,277
63,6,454,1,1,277
89,6,-458,0,1,277
96,6,428,0,1,277
88,6,-453,0,1,277
33,2,451,0,1,277
81,2,496,0,1,277
25,6,413,0,1,277
22,5,444,0,1,277
95,6,495,0,1,277
7,6,480,0,1,277
92,6,442,0,1,277
25,2,-448,0,1,277
73,2,479,0,1,277
6,0,-454,0,1,277
75,5,463,0,1,277
87,6,430,0,1,277
3,0,-413,0,1,277
66,4,-497,0,1,277
95,6,-461,0,1,277
57,4,-412,0,1,277
18,6,431,0,1,277
14,6,426,0,1,277
54,5,465,0,1,277
2,0,465,0,1,277
55,5,439,0,1,277
89,6,493,0,1,277
64,6,-498,0,1,277
84,6,401,0,1,277
4,0,-425,0,1,277
64,5,476,0,1,277
54,5,411,0,1,277
51,4,411,0,1,277
25,1,-473,0,1,277
94,6,-489,0,1,277
56,5,-433,0,1,277
39,2,-454,0,1,277
6,1,-440,0,1,277
81,5,-484,0,1,277
27,4,478,0,1,277
54,5,445,0,1,277
81,6,-480,0,1,277
14,6,-402,1,1,278
56,6,451,1,1,278
87,6,469,1,1,278
55,6,439,1,1,278
25,6,486,1,1,278
45,6,488,1,1,278
99,6,439,1,1,278
76,6,-426,1,1,278
54,6,491,1,1,278
59,6,411,1,1,278
16,6,493,1,1,278
28,6,-442,1,1,278
58,6,434,1,1,278
20,6,472,1,1,278
85,6,452,1,1,278
20,6,-402,1,1,278
71,6,430,1,1,278
69,6,-447,1,1,278
84,6,459,1,1,278
71,6,479,1,1,278
60,6,-409,1,1,278
76,6,471,1,1,278
22,6,-441,1,1,278
73,6,458,1,1,278
85,6,430,1,1,278
96,6,-439,1,1,278
57,6,-476,1,1,278
41,6,-490,1,1,278
89,6,425,1,1,278
18,6,-427,1,1,278
56,6,-452,1,1,278
42,6,-442,1,1,278
57,6,496,1,1,278
56,6,-409,1,1,278
97,6,437,1,1,278
38,6,481,1,1,278
72,6,442,1,1,278
46,6,-427,1,1,278
15,6,442,1,1,278
13,6,455,1,1,278
93,6,-404,0,1,278
76,6,-466,0,1,278
88,6,-445,0,1,278
49,6,418,0,1,278
27,6,-438,0,1,278
83,6,488,0,1,278
23,6,-472,0,1,278
90,6,-493,0,1,278
53,6,-402,0,1,278
38,6,-463,0,1,278
42,6,477,0,1,278
89,6,450,0,1,278
73,6,-452,0,1,278
86,6,421,0,1,278
75,6,470,0,1,278
40,6,500,0,1,278
94,6,439,0,1,278
82,6,488,0,1,278
53,6,-498,0,1,278
24,6,499,0,1,278
44,6,426,0,1,278
36,6,-500,0,1,278
82,6,-500,0,1,278
73,6,-418,0,1,278
82,6,-468,0,1,278
94,6,-466,0,1,278
21,6,-422,0,1,278
22,6,428,0,1,278
76,6,-443,0,1,278
30,6,-435,0,1,278
66,6,448,0,1,278
76,6,-462,0,1,278
32,6,449,0,1,278
32,6,451,0,1,278
55,6,435,0,1,278
50,6,-463,0,1,278
12,6,-483,0,1,278
52,6,445,0,1,278
84,6,-437,0,1,278
40,6,-404,0,1,278
31,5,459,1,1,279
37,2,-416,1,1,279
18,6,442,1,1,279
1,0,-439,1,1,279
62,2,471,1,1,279
24,6,-410,1,1,279
22,5,-477,1,1,279
46,6,431,1,1,279
66,6,420,1,1,279
28,4,-495,1,1,279
66,6,-437,1,1,279
26,6,-474,1,1,279
38,5,457,1,1,279
49,6,-421,1,1,279
48,6,-497,1,1,279
44,6,-469,1,1,279
73,6,482,1,1,279
13,5,446,1,1,279
67,5,402,1,1,279
77,5,438,1,1,279
55,3,498,1,1,279
6,6,-440,1,1,279
78,6,-455,1,1,279
60,4,-430,1,1,279
20,6,469,1,1,279
84,6,495,1,1,279
19,6,433,1,1,279
82,6,475,1,1,279
38,5,479,1,1,279
70,0,408,1,1,279
75,5,415,1,1,279
75,5,422,1,1,279
13,5,446,1,1,279
25,5,406,1,1,279
13,4,416,1,1,279
21,4,462,1,1,279
6,4,-457,1,1,279
44,6,446,1,1,279
52,6,-479,1,1,279
89,6,414,1,1,279
85,6,404,0,1,279
40,3,427,0,1,279
38,2,-495,0,1,279
25,0,-407,0,1,279
73,6,472,0,1,279
39,3,479,0,1,279
50,2,479,0,1,279
70,0,-492,0,1,279
42,1,494,0,1,279
73,0,-415,0,1,279
32,6,466,0,1,279
88,0,-401,0,1,279
10,6,421,0,1,279
92,0,-402,0,1,279
57,2,472,0,1,279
36,5,459,0,1,279
48,3,443,0,1,279
5,6,419,0,1,279
68,1,-446,0,1,279
21,5,-462,0,1,279
28,6,494,0,1,279
18,5,494,0,1,279
13,0,476,0,1,279
32,6,446,0,1,279
28,6,441,0,1,279
52,6,499,0,1,279
59,0,-407,0,1,279
67,1,-497,0,1,279
43,0,-432,0,1,279
87,6,436,0,1,279
39,6,458,0,1,279
66,0,418,0,1,279
22,6,448,0,1,279
21,3,-476,0,1,279
57,1,-425,0,1,279
37,5,-428,0,1,279
82,0,-488,0,1,279
38,1,-484,0,1,279
34,6,442,0,1,279
56,4,409,0,1,279
53,6,-482,1,1,280
61,6,-416,1,1,280
12,5,-430,1,1,280
55,6,424,1,1,280
19,6,-426,1,1,280
23,6,463,1,1,280
33,4,436,1,1,280
49,6,444,1,1,280
9,4,471,1,1,280
49,5,452,1,1,280
9,5,420,1,1,280
87,4,434,1,1,280
56,2,-497,1,1,280
54,6,455,1,1,280
84,5,483,1,1,280
7,2,-479,1,1,280
50,3,-419,1,1,280
20,6,447,1,1,280
72,2,-467,1,1,280
8,1,-418,1,1,280
47,5,490,1,1,280
62,4,475,1,1,280
1,5,414,1,1,280
27,1,-493,1,1,280
6,5,457,1,1,280
8,0,-467,1,1,280
10,5,427,1,1,280
28,2,-479,1,1,280
66,5,492,1,1,280
69,6,406,1,1,280
10,0,-418,1,1,280
30,4,406,1,1,280
93,5,-482,1,1,280
86,2,403,1,1,280
72,5,-482,1,1,280
38,1,-411,1,1,280
63,5,-432,1,1,280
58,1,-479,1,1,280
43,5,466,1,1,280
95,2,-440,1,1,280
23,5,463,0,1,280
11,3,432,0,1,280
27,5,-404,0,1,280
18,5,454,0,1,280
62,5,488,0,1,280
2,1,-444,0,1,280
2,5,428,0,1,280
71,6,-462,0,1,280
26,6,-496,0,1,280
7,6,424,0,1,280
9,6,-412,0,1,280
33,6,432,0,1,280
22,4,480,0,1,280
70,2,430,0,1,280
26,2,-460,0,1,280
77,5,415,0,1,280
57,3,-444,0,1,280
1,6,418,0,1,280
87,4,-439,0,1,280
14,2,-430,0,1,280
57,4,472,0,1,280
10,5,-463,0,1,280
70,4,400,0,1,280
28,5,438,0,1,280
74,4,456,0,1,280
8,0,-474,0,1,280
86,4,418,0,1,280
46,5,472,0,1,280
74,4,497,0,1,280
57,5,407,0,1,280
37,5,493,0,1,280
58,4,-446,0,1,280
65,4,459,0,1,280
39,5,433,0,1,280
34,6,461,0,1,280
23,1,-411,0,1,280
28,2,-496,0,1,280
30,5,439,0,1,280
95,6,-431,0,1,280
72,2,-464,0,1,280
19,6,400,1,1,281
75,6,415,1,1,281
10,4,-452,1,1,281
53,5,422,1,1,281
32,2,-415,1,1,281
34,6,456,1,1,281
47,2,-464,1,1,281
26,6,-426,1,1,281
78,3,419,1,1,281
46,6,-495,1,1,281
88,6,-423,1,1,281
73,2,-456,1,1,281
78,6,455,1,1,281
79,6,-499,1,1,281
92,6,449,1,1,281
48,6,456,1,1,281
61,6,469,1,1,281
34,2,-413,1,1,281
97,6,477,1,1,281
43,5,-462,1,1,281
84,6,-416,1,1,281
36,6,-473,1,1,281
36,6,428,1,1,281
86,6,-403,1,1,281
51,6,404,1,1,281
27,6,500,1,1,281
31,6,-428,1,1,281
53,6,487,1,1,281
43,6,446,1,1,281
6,6,-447,1,1,281
67,6,476,1,1,281
86,3,-444,1,1,281
94,6,-486,1,1,281
77,6,-488,1,1,281
35,6,412,1,1,281
27,6,418,1,1,281
35,6,412,1,1,281
2,6,426,1,1,281
39,6,-444,1,1,281
69,6,425,1,1,281
20,6,475,0,1,281
52,2,-411,0,1,281
36,4,410,0,1,281
12,4,-429,0,1,281
31,2,-461,0,1,281
36,4,-414,0,1,281
15,6,462,0,1,281
51,2,464,0,1,281
83,5,499,0,1,281
27,5,-460,0,1,281
4,6,464,0,1,281
78,2,-478,0,1,281
86,6,482,0,1,281
70,6,468,0,1,281
44,4,-472,0,1,281
22,6,469,0,1,281
51,6,490,0,1,281
62,5,418,0,1,281
82,1,-457,0,1,281
40,6,424,0,1,281
99,6,-430,0,1,281
31,6,423,0,1,281
19,6,-453,0,1,281
84,4,-449,0,1,281
43,6,476,0,1,281
31,5,410,0,1,281
62,4,476,0,1,281
58,5,441,0,1,281
5,6,471,0,1,281
80,5,489,0,1,281
31,2,-497,0,1,281
8,6,-491,0,1,281
73,6,417,0,1,281
16,6,-405,0,1,281
68,6,413,0,1,281
45,6,471,0,1,281
54,3,-423,0,1,281
91,6,-470,0,1,281
27,6,-404,0,1,281
39,2,-451,0,1,281
31,6,411,1,1,282
42,6,-495,1,1,282
23,6,406,1,1,282
8,6,-486,1,1,282
12,6,-436,1,1,282
82,6,407,1,1,282
60,6,405,1,1,282
20,6,-469,1,1,282
15,6,-453,1,1,282
4,6,-415,1,1,282
17,6,-411,1,1,282
52,6,-458,1,1,282
89,6,-425,1,1,282
8,6,-400,1,1,282
10,6,-498,1,1,282
40,6,489,1,1,282
88,6,440,1,1,282
14,6,-440,1,1,282
94,6,-401,1,1,282
37,6,487,1,1,282
95,6,407,1,1,282
73,6,461,1,1,282
75,6,-446,1,1,282
18,6,430,1,1,282
74,6,-400,1,1,282
6,6,401,1,1,282
54,6,-484,1,1,282
27,6,-418,1,1,282
28,6,-441,1,1,282
99,6,-442,1,1,282
82,6,-426,1,1,282
99,6,-431,1,1,282
68,6,-483,1,1,282
66,6,413,1,1,282
33,6,481,1,1,282
23,6,440,1,1,282
21,6,463,1,1,282
53,6,469,1,1,282
86,6,-495,1,1,282
92,6,424,1,1,282
97,6,410,0,1,282
79,6,408,0,1,282
32,6,446,0,1,282
48,6,-428,0,1,282
60,6,434,0,1,282
58,6,410,0,1,282
22,6,-454,0,1,282
80,6,401,0,1,282
84,6,-414,0,1,282
31,6,-462,0,1,282
28,6,-482,0,1,282
91,6,495,0,1,282
41,6,-429,0,1,282
17,6,-418,0,1,282
56,6,-493,0,1,282
99,6,453,0,1,282
36,6,-403,0,1,282
69,6,447,0,1,282
72,6,-498,0,1,282
12,6,486,0,1,282
62,6,454,0,1,282
18,6,489,0,1,282
70,6,474,0,1,282
66,6,403,0,1,282
21,6,420,0,1,282
1,6,-408,0,1,282
36,6,-439,0,1,282
73,6,446,0,1,282
72,6,-475,0,1,282
54,6,-401,0,1,282
78,6,-492,0,1,282
37,6,-480,0,1,282
49,6,-448,0,1,282
21,6,-403,0,1,282
22,6,-433,0,1,282
29,6,-413,0,1,282
21,6,-467,0,1,282
59,6,400,0,1,282
34,6,-451,0,1,282
95,6,459,0,1,282
38,4,415,1,1,283
86,1,432,1,1,283
41,2,422,1,1,283
74,3,423,1,1,283
46,4,-408,1,1,283
31,4,-430,1,1,283
3,5,-403,1,1,283
62,4,-465,1,1,283
61,4,401,1,1,283
66,3,419,1,1,283
52,1,-485,1,1,283
8,6,497,1,1,283
96,0,479,1,1,283
53,3,405,1,1,283
13,5,409,1,1,283
79,1,-411,1,1,283
59,4,432,1,1,283
70,5,480,1,1,283
71,5,445,1,1,283
5,6,-411,1,1,283
52,6,-483,1,1,283
48,4,-461,1,1,283
28,5,453,1,1,283
95,2,-441,1,1,283
87,2,-431,1,1,283
80,2,-457,1,1,283
95,2,-417,1,1,283
9,4,403,1,1,283
63,6,484,1,1,283
78,3,454,1,1,283
96,5,-488,1,1,283
44,4,-462,1,1,283
41,4,-457,1,1,283
22,4,-491,1,1,283
84,4,479,1,1,283
92,3,-496,1,1,283
45,4,461,1,1,283
83,2,-448,1,1,283
78,3,474,1,1,283
4,4,407,1,1,283
86,2,443,0,1,283
93,1,-432,0,1,283
33,1,-402,0,1,283
65,4,489,0,1,283
8,0,-419,0,1,283
93,1,-436,0,1,283
6,0,-446,0,1,283
51,1,-477,0,1,283
93,1,-430,0,1,283
1,0,-441,0,1,283
89,1,-404,0,1,283
40,4,429,0,1,283
3,0,-496,0,1,283
58,3,463,0,1,283
45,1,-478,0,1,283
24,0,-411,0,1,283
69,0,-494,0,1,283
73,3,491,0,1,283
14,0,-436,0,1,283
54,4,495,0,1,283
23,2,-485,0,1,283
43,1,-480,0,1,283
56,0,-464,0,1,283
50,3,464,0,1,283
56,1,-490,0,1,283
92,2,458,0,1,283
98,1,400,0,1,283
15,5,475,0,1,283
13,5,418,0,1,283
8,0,-401,0,1,283
89,1,-407,0,1,283
99,1,421,0,1,283
75,2,412,0,1,283
58,3,434,0,1,283
74,1,-426,0,1,283
1,0,-417,0,1,283
57,0,-468,0,1,283
33,4,447,0,1,283
82,1,416,0,1,283
52,3,454,0,1,283
56,6,-414,1,1,287
8,6,430,1,1,287
3,6,496,1,1,287
9,6,-431,1,1,287
16,6,-435,1,1,287
73,6,-440,1,1,287
34,6,-486,1,1,287
27,6,-466,1,1,287
67,6,-416,1,1,287
84,6,-410,1,1,287
12,6,-468,1,1,287
30,6,-406,1,1,287
97,6,-431,1,1,287
72,6,474,1,1,287
50,6,471,1,1,287
83,6,430,1,1,287
2,6,-455,1,1,287
57,6,-418,1,1,287
64,6,497,1,1,287
19,6,-463,1,1,287
41,6,-432,1,1,287
93,6,-480,1,1,287
81,6,-430,1,1,287
68,6,443,1,1,287
57,6,-487,1,1,287
26,6,-499,1,1,287
90,6,-468,1,1,287
68,6,-454,1,1,287
9,6,421,1,1,287
85,6,-473,1,1,287
11,6,439,1,1,287
26,6,-412,1,1,287
51,6,-461,1,1,287
84,6,475,1,1,287
86,6,-474,1,1,287
30,6,-423,1,1,287
74,6,-445,1,1,287
10,6,-468,1,1,287
83,6,-407,1,1,287
58,6,-441,1,1,287
74,6,-496,0,1,287
16,6,425,0,1,287
67,6,-416,0,1,287
48,6,-413,0,1,287
54,6,-440,0,1,287
65,6,469,0,1,287
98,0,-458,0,1,287
69,6,478,0,1,287
88,6,-437,0,1,287
43,6,491,0,1,287
5,6,-467,0,1,287
65,6,484,0,1,287
34,6,-469,0,1,287
37,6,-461,0,1,287
97,6,417,0,1,287
8,6,-411,0,1,287
49,6,441,0,1,287
22,6,-414,0,1,287
20,6,480,0,1,287
53,6,-489,0,1,287
52,6,429,0,1,287
20,6,-414,0,1,287
24,6,414,0,1,287
25,6,429,0,1,287
1,6,-423,0,1,287
78,6,-493,0,1,287
29,6,-421,0,1,287
53,6,-484,0,1,287
44,6,-465,0,1,287
35,6,-490,0,1,287
30,6,-428,0,1,287
54,6,480,0,1,287
42,6,-494,0,1,287
42,6,437,0,1,287
2,4,-446,0,1,287
56,6,-406,0,1,287
69,6,-470,0,1,287
37,6,-494,0,1,287
76,6,-415,0,1,287
99,6,-444,0,1,287
33,5,-460,1,1,288
9,6,435,1,1,288
89,6,455,1,1,288
44,6,476,1,1,288
22,6,419,1,1,288
2,5,-470,1,1,288
9,6,-451,1,1,288
21,6,433,1,1,288
61,6,-432,1,1,288
70,6,432,1,1,288
16,6,441,1,1,288
82,6,-493,1,1,288
87,6,-432,1,1,288
24,6,-403,1,1,288
47,6,-455,1,1,288
22,6,-467,1,1,288
23,6,409,1,1,288
77,6,407,1,1,288
2,6,489,1,1,288
68,6,419,1,1,288
28,6,471,1,1,288
95,6,479,1,1,288
64,6,-498,1,1,288
39,6,-411,1,1,288
19,6,-416,1,1,288
56,6,-462,1,1,288
7,6,483,1,1,288
32,6,420,1,1,288
68,6,429,1,1,288
21,6,-425,1,1,288
30,6,400,1,1,288
22,6,463,1,1,288
95,6,406,1,1,288
37,6,412,1,1,288
2,6,439,1,1,288
89,6,-482,1,1,288
7,6,449,1,1,288
93,6,-422,1,1,288
33,6,-480,1,1,288
66,6,-493,1,1,288
43,3,-416,0,1,288
13,3,-443,0,1,288
27,5,444,0,1,288
70,5,422,0,1,288
79,5,-428,0,1,288
36,2,-452,0,1,288
84,6,423,0,1,288
85,5,-416,0,1,288
62,5,451,0,1,288
10,0,-493,0,1,288
79,4,-482,0,1,288
16,2,-422,0,1,288
27,6,491,0,1,288
91,6,497,0,1,288
12,0,-498,0,1,288
47,2,-493,0,1,288
53,2,-466,0,1,288
10,0,-432,0,1,288
24,5,432,0,1,288
42,5,497,0,1,288
6,0,-419,0,1,288
38,2,-442,0,1,288
93,4,410,0,1,288
64,3,-447,0,1,288
48,6,499,0,1,288
11,6,467,0,1,288
54,4,411,0,1,288
62,2,-463,0,1,288
59,5,488,0,1,288
17,6,453,0,1,288
33,2,-470,0,1,288
45,3,-427,0,1,288
26,4,-446,0,1,288
81,5,446,0,1,288
88,5,476,0,1,288
32,2,-420,0,1,288
99,6,447,0,1,288
79,4,-410,0,1,288
44,5,493,0,1,288
57,4,486,0,1,288
67,6,-496,1,1,290
20,6,-465,1,1,290
87,6,-489,1,1,290
83,6,-481,1,1,290
83,6,-426,1,1,290
50,6,-481,1,1,290
74,6,411,1,1,290
72,6,-438,1,1,290
60,6,-406,1,1,290
78,6,-439,1,1,290
55,6,-476,1,1,290
56,6,495,1,1,290
93,6,443,1,1,290
94,6,-496,1,1,290
96,6,492,1,1,290
31,6,430,1,1,290
64,6,433,1,1,290
28,6,479,1,1,290
45,6,458,1,1,290
36,6,-423,1,1,290
88,6,444,1,1,290
25,6,-472,1,1,290
8,6,-413,1,1,290
98,6,-495,1,1,290
17,6,439,1,1,290
64,6,-477,1,1,290
60,6,-496,1,1,290
18,6,-417,1,1,290
26,6,463,1,1,290
64,6,426,1,1,290
69,6,449,1,1,290
89,6,-490,1,1,290
44,6,-468,1,1,290
89,6,-479,1,1,290
81,6,426,1,1,290
45,6,-432,1,1,290
46,6,-435,1,1,290
39,6,-444,1,1,290
16,6,445,1,1,290
51,6,408,1,1,290
57,6,429,0,1,290
37,0,400,0,1,290
76,6,-406,0,1,290
95,6,-451,0,1,290
76,6,-477,0,1,290
58,6,454,0,1,290
48,6,-477,0,1,290
36,6,489,0,1,290
71,6,448,0,1,290
59,6,-492,0,1,290
83,6,482,0,1,290
28,6,-486,0,1,290
26,6,-438,0,1,290
89,6,-427,0,1,290
47,6,-423,0,1,290
22,6,-453,0,1,290
62,6,450,0,1,290
23,6,-427,0,1,290
21,6,442,0,1,290
82,6,464,0,1,290
45,6,-427,0,1,290
69,6,487,0,1,290
68,6,436,0,1,290
74,6,-452,0,1,290
77,6,-475,0,1,290
67,6,-484,0,1,290
8,6,-429,0,1,290
95,6,-474,0,1,290
17,6,444,0,1,290
42,6,-429,0,1,290
36,6,448,0,1,290
90,6,-445,0,1,290
91,6,462,0,1,290
34,6,-489,0,1,290
18,6,454,0,1,290
75,6,-442,0,1,290
58,6,473,0,1,290
5,6,-425,0,1,290
14,6,-406,0,1,290
90,6,489,0,1,290
30,5,-449,1,1,291
41,5,431,1,1,291
91,0,415,1,1,291
31,5,419,1,1,291
20,6,459,1,1,291
48,5,-443,1,1,291
35,3,473,1,1,291
66,4,-466,1,1,291
79,4,414,1,1,291
82,2,-468,1,1,291
81,3,427,1,1,291
9,0,-467,1,1,291
4,6,454,1,1,291
29,2,-450,1,1,291
47,3,-450,1,1,291
86,5,452,1,1,291
50,3,-479,1,1,291
24,5,-477,1,1,291
78,5,-467,1,1,291
88,5,488,1,1,291
75,5,441,1,1,291
17,1,-489,1,1,291
2,1,-433,1,1,291
69,6,435,1,1,291
87,6,400,1,1,291
98,6,-493,1,1,291
98,6,-422,1,1,291
76,6,423,1,1,291
99,6,-500,1,1,291
40,6,403,1,1,291
4,6,-482,1,1,291
36,6,481,1,1,291
28,6,426,1,1,291
33,6,436,1,1,291
85,6,-463,1,1,291
61,6,467,1,1,291
18,6,-474,1,1,291
68,6,-444,1,1,291
74,6,418,1,1,291
72,6,-409,1,1,291
57,6,-410,0,1,291
85,6,435,0,1,291
2,1,-458,0,1,291
69,3,-470,0,1,291
76,4,-452,0,1,291
33,5,-434,0,1,291
24,6,460,0,1,291
69,3,478,0,1,291
42,5,497,0,1,291
62,2,-454,0,1,291
89,1,416,0,1,291
89,2,-430,0,1,291
58,1,-427,0,1,291
64,4,481,0,1,291
53,5,445,0,1,291
44,5,438,0,1,291
21,0,-489,0,1,291
45,1,-437,0,1,291
36,5,420,0,1,291
28,5,409,0,1,291
68,1,-416,0,1,291
47,2,-448,0,1,291
67,3,431,0,1,291
42,4,401,0,1,291
21,0,-447,0,1,291
70,4,-431,0,1,291
40,5,497,0,1,291
23,6,484,0,1,291
41,5,457,0,1,291
42,2,-448,0,1,291
75,5,-411,0,1,291
61,2,478,0,1,291
51,2,-450,0,1,291
40,4,458,0,1,291
54,3,493,0,1,291
11,6,461,0,1,291
54,2,-467,0,1,291
31,5,450,0,1,291
67,4,-460,0,1,291
2,0,-439,0,1,291
65,5,487,1,1,293
91,2,480,1,1,293
75,4,413,1,1,293
30,6,428,1,1,293
43,1,-447,1,1,293
22,1,-424,1,1,293
8,0,-406,1,1,293
78,4,442,1,1,293
28,5,489,1,1,293
81,4,-442,1,1,293
41,4,486,1,1,293
63,4,-453,1,1,293
84,4,444,1,1,293
43,5,430,1,1,293
2,6,469,1,1,293
2,0,-417,1,1,293
61,5,482,1,1,293
59,5,400,1,1,293
44,0,-466,1,1,293
62,4,407,1,1,293
39,6,449,1,1,293
36,1,-462,1,1,293
54,0,-449,1,1,293
52,4,-425,1,1,293
13,6,421,1,1,293
43,0,-475,1,1,293
89,5,493,1,1,293
95,4,-500,1,1,293
27,0,-464,1,1,293
47,6,454,1,1,293
45,5,428,1,1,293
21,1,-402,1,1,293
59,2,482,1,1,293
3,0,-477,1,1,293
75,5,-463,1,1,293
32,4,456,1,1,293
55,5,-493,1,1,293
29,5,473,1,1,293
48,1,-455,1,1,293
60,5,430,1,1,293
15,0,-498,0,1,293
25,5,479,0,1,293
13,6,470,0,1,293
13,0,-493,0,1,293
1,6,473,0,1,293
26,6,445,0,1,293
11,0,-490,0,1,293
12,6,465,0,1,293
26,6,416,0,1,293
72,4,430,0,1,293
2,6,496,0,1,293
58,0,-445,0,1,293
90,1,479,0,1,293
62,6,417,0,1,293
5,6,499,0,1,293
79,0,423,0,1,293
6,6,467,0,1,293
65,2,425,0,1,293
98,4,-465,0,1,293
73,2,-411,0,1,293
54,2,-452,0,1,293
63,2,-400,0,1,293
52,6,479,0,1,293
85,4,-443,0,1,293
87,1,481,0,1,293
28,6,412,0,1,293
5,0,-475,0,1,293
80,4,451,0,1,293
28,0,-486,0,1,293
85,1,-499,0,1,293
97,1,-407,0,1,293
2,6,466,0,1,293
32,6,402,0,1,293
13,6,434,0,1,293
61,5,-455,0,1,293
39,4,427,0,1,293
42,5,463,0,1,293
31,1,-407,0,1,293
95,5,-435,0,1,293
67,2,-407,0,1,293
68,4,-454,1,1,294
34,4,-440,1,1,294
38,5,473,1,1,294
9,6,-415,1,1,294
9,6,499,1,1,294
64,6,439,1,1,294
12,6,485,1,1,294
32,6,-445,1,1,294
22,3,-500,1,1,294
69,2,462,1,1,294
21,6,-405,1,1,294
5,6,-478,1,1,294
89,6,-472,1,1,294
42,3,-413,1,1,294
26,2,-416,1,1,294
71,5,-432,1,1,294
42,3,-493,1,1,294
80,6,452,1,1,294
57,4,-434,1,1,294
86,6,430,1,1,294
2,2,408,1,1,294
38,3,491,1,1,294
76,5,-448,1,1,294
38,3,-450,1,1,294
38,3,468,1,1,294
92,6,429,1,1,294
56,4,441,1,1,294
67,4,406,1,1,294
90,5,468,1,1,294
52,3,-428,1,1,294
83,6,499,1,1,294
12,2,-499,1,1,294
79,4,436,1,1,294
52,3,485,1,1,294
1,3,432,1,1,294
58,3,480,1,1,294
1,2,-481,1,1,294
90,6,478,1,1,294
93,6,-404,1,1,294
88,6,476,1,1,294
4,2,-482,0,1,294
77,4,440,0,1,294
1,1,480,0,1,294
27,3,-428,0,1,294
9,2,-400,0,1,294
49,3,-489,0,1,294
69,5,448,0,1,294
4,2,427,0,1,294
68,4,-433,0,1,294
57,4,463,0,1,294
70,4,436,0,1,294
60,4,440,0,1,294
9,2,461,0,1,294
26,3,-429,0,1,294
66,5,-499,0,1,294
18,3,-435,0,1,294
42,4,475,0,1,294
66,5,458,0,1,294
90,6,449,0,1,294
35,4,492,0,1,294
8,1,414,0,1,294
94,6,-423,0,1,294
38,5,-489,0,1,294
26,4,-416,0,1,294
67,5,-400,0,1,294
42,4,-413,0,1,294
61,5,-409,0,1,294
49,4,-449,0,1,294
98,6,-452,0,1,294
79,5,479,0,1,294
77,5,-441,0,1,294
10,2,444,0,1,294
16,3,-472,0,1,294
77,5,-483,0,1,294
32,4,-431,0,1,294
97,6,-401,0,1,294
80,5,-407,0,1,294
51,4,410,0,1,294
82,6,-461,0,1,294
56,5,455,0,1,294
5,0,-500,1,1,296
38,4,-465,1,1,296
86,5,-446,1,1,296
90,5,433,1,1,296
51,3,440,1,1,296
31,2,475,1,1,296
28,1,464,1,1,296
70,4,452,1,1,296
57,4,416,1,1,296
31,2,-423,1,1,296
47,2,498,1,1,296
53,4,479,1,1,296
24,2,-464,1,1,296
93,6,477,1,1,296
7,0,459,1,1,296
27,2,-491,1,1,296
19,2,-421,1,1,296
78,5,421,1,1,296
62,4,409,1,1,296
27,3,-430,1,1,296
22,2,-453,1,1,296
69,4,443,1,1,296
10,1,-434,1,1,296
76,5,496,1,1,296
52,3,484,1,1,296
91,6,404,1,1,296
31,4,-426,1,1,296
17,2,-499,1,1,296
25,4,480,1,1,296
60,4,-477,1,1,296
93,6,-444,1,1,296
11,1,-426,1,1,296
10,1,-442,1,1,296
42,3,497,1,1,296
52,3,485,1,1,296
19,1,455,1,1,296
4,0,403,1,1,296
46,3,-409,1,1,296
4,0,-449,1,1,296
62,3,-402,1,1,296
86,5,-460,0,1,296
72,4,497,0,1,296
1,0,-404,0,1,296
70,4,-445,0,1,296
46,3,465,0,1,296
64,4,-427,0,1,296
18,2,-471,0,1,296
17,1,445,0,1,296
76,4,425,0,1,296
92,6,-485,0,1,296
17,2,-482,0,1,296
5,0,424,0,1,296
97,6,490,0,1,296
53,4,496,0,1,296
75,5,462,0,1,296
50,3,471,0,1,296
90,5,436,0,1,296
62,4,470,0,1,296
79,5,-429,0,1,296
11,1,466,0,1,296
76,5,-452,0,1,296
62,5,432,0,1,296
15,1,434,0,1,296
48,3,460,0,1,296
61,3,451,0,1,296
9,1,-414,0,1,296
80,5,474,0,1,296
15,1,459,0,1,296
47,3,-430,0,1,296
35,2,450,0,1,296
29,1,-412,0,1,296
85,5,-484,0,1,296
4,0,-497,0,1,296
15,1,-462,0,1,296
91,6,454,0,1,296
28,3,457,0,1,296
29,4,-416,0,1,296
54,4,481,0,1,296
80,5,406,0,1,296
51,3,-467,0,1,296
