uncertainty,seek/share,Market_change,Instr,Task1Seek,RealMC,ID_n
17,6,-457,0,1,-457,47
69,6,-471,0,1,-471,47
57,6,-464,0,1,-464,47
77,6,-485,0,1,-485,47
30,6,-478,0,1,-478,47
81,6,-454,0,1,-454,47
46,6,487,0,1,487,47
65,6,455,0,1,455,47
8,6,-412,0,1,-412,47
33,6,-492,0,1,-492,47
35,6,445,0,1,445,47
14,6,466,0,1,466,47
98,6,450,0,1,450,47
84,6,441,0,1,441,47
17,6,-442,0,1,-442,47
60,6,459,0,1,459,47
46,6,465,0,1,465,47
56,6,-473,0,1,-473,47
60,6,449,0,1,449,47
20,6,-463,0,1,-463,47
90,6,-461,0,1,-461,47
2,6,426,0,1,426,47
10,6,-466,0,1,-466,47
25,6,-431,0,1,-431,47
34,6,-481,0,1,-481,47
46,6,460,0,1,460,47
60,6,-461,0,1,-461,47
95,6,-481,0,1,-481,47
70,6,440,0,1,440,47
9,6,-437,0,1,-437,47
35,6,491,0,1,491,47
47,6,455,0,1,455,47
84,1,-411,1,1,-411,48
92,3,459,1,1,459,48
67,4,-417,1,1,-417,48
9,5,417,1,1,417,48
97,4,467,1,1,467,48
31,5,443,1,1,443,48
33,5,-425,1,1,-425,48
3,6,408,1,1,408,48
67,4,406,1,1,406,48
70,5,476,1,1,476,48
35,6,480,1,1,480,48
99,6,-500,1,1,-500,48
47,6,-431,1,1,-431,48
56,3,478,1,1,478,48
32,4,460,1,1,460,48
57,5,429,1,1,429,48
80,6,-400,1,1,-400,48
64,6,-436,1,1,-436,48
69,6,457,1,1,457,48
90,6,-460,1,1,-460,48
59,6,-472,1,1,-472,48
80,6,-462,1,1,-462,48
50,6,421,1,1,421,48
8,2,418,1,1,418,48
30,4,434,1,1,434,48
15,4,484,1,1,484,48
99,6,431,1,1,431,48
66,6,-493,1,1,-493,48
3,1,-500,1,1,-500,48
97,6,-490,1,1,-490,48
66,6,-448,1,1,-448,48
16,5,446,1,1,446,48
3,3,442,1,1,442,48
49,6,469,1,1,469,48
68,6,-423,1,1,-423,48
3,2,499,1,1,499,48
50,6,-462,1,1,-462,48
18,0,-417,1,1,-417,48
3,0,450,1,1,450,48
28,5,-403,1,1,-403,48
81,5,-401,0,1,-401,48
13,4,-422,0,1,-422,48
67,6,410,0,1,410,48
28,4,451,0,1,451,48
99,6,-478,0,1,-478,48
56,5,453,0,1,453,48
2,0,462,0,1,462,48
70,6,481,0,1,481,48
17,4,407,0,1,407,48
59,6,-442,0,1,-442,48
94,6,407,0,1,407,48
25,5,-400,0,1,-400,48
99,6,-489,0,1,-489,48
28,5,495,0,1,495,48
22,5,402,0,1,402,48
63,6,-404,0,1,-404,48
77,6,-488,0,1,-488,48
82,6,403,0,1,403,48
61,6,411,0,1,411,48
29,5,407,0,1,407,48
27,5,491,0,1,491,48
65,6,500,0,1,500,48
1,0,-491,0,1,-491,48
37,6,481,0,1,481,48
90,6,-449,0,1,-449,48
10,4,-497,0,1,-497,48
72,6,403,0,1,403,48
48,6,-409,0,1,-409,48
43,6,-440,0,1,-440,48
44,6,-430,0,1,-430,48
87,6,-484,0,1,-484,48
68,6,412,0,1,412,48
71,6,-447,0,1,-447,48
54,6,-463,0,1,-463,48
57,6,-461,0,1,-461,48
29,5,-461,0,1,-461,48
78,6,427,0,1,427,48
22,5,406,0,1,406,48
23,5,430,0,1,430,48
1,0,-495,0,1,-495,48
27,4,-407,0,2,-498,50
37,4,-496,1,2,-496,50
73,2,470,1,2,-494,50
4,4,-488,0,2,-488,50
93,0,-497,1,2,-486,50
37,4,-476,1,2,-476,50
5,5,-473,1,2,-473,50
52,4,-472,1,2,-472,50
97,2,-447,0,2,-471,50
88,4,-421,1,2,-465,50
43,4,-465,1,2,-465,50
41,3,-462,0,2,-462,50
17,3,-457,0,2,-457,50
34,4,-455,1,2,-455,50
75,1,464,0,2,-454,50
19,3,-452,0,2,-452,50
50,1,-472,0,2,-450,50
38,5,-403,1,2,-447,50
90,0,-433,1,2,-446,50
23,5,-444,1,2,-444,50
70,4,-444,0,2,-444,50
77,5,420,1,2,-443,50
85,1,-404,1,2,-443,50
57,4,-442,0,2,-442,50
59,2,-437,1,2,-437,50
2,6,-436,1,2,-436,50
55,4,-456,0,2,-436,50
97,5,467,1,2,-435,50
12,4,-433,1,2,-433,50
22,0,481,0,2,-433,50
68,0,491,0,2,-433,50
22,5,428,1,2,-432,50
9,5,-430,1,2,-430,50
87,3,-499,0,2,-430,50
25,4,-466,0,2,-427,50
74,3,-420,0,2,-420,50
91,1,449,0,2,-415,50
16,5,-413,0,2,-413,50
84,0,454,0,2,-413,50
67,1,-453,1,2,-410,50
44,3,-404,0,2,-407,50
61,4,-445,1,2,-402,50
19,5,401,1,2,401,50
16,4,401,0,2,401,50
3,6,404,1,2,404,50
23,3,408,0,2,408,50
4,4,411,0,2,411,50
12,4,412,0,2,412,50
37,3,-421,1,2,418,50
92,3,497,0,2,429,50
63,4,493,0,2,432,50
35,4,433,1,2,433,50
94,0,-485,1,2,434,50
1,6,437,1,2,437,50
85,0,-416,1,2,439,50
80,4,-462,1,2,445,50
11,6,446,1,2,446,50
90,1,421,0,2,451,50
21,4,454,0,2,454,50
74,0,-454,0,2,454,50
11,6,458,1,2,458,50
30,5,459,1,2,459,50
11,5,460,1,2,460,50
79,4,-403,1,2,464,50
41,2,-481,0,2,470,50
24,4,-424,1,2,472,50
78,2,-468,1,2,473,50
54,2,474,0,2,474,50
89,1,477,0,2,477,50
35,3,479,0,2,479,50
76,1,471,1,2,481,50
88,0,-406,0,2,484,50
76,0,-486,0,2,486,50
96,0,-500,0,2,486,50
99,0,-486,0,2,486,50
46,4,491,1,2,491,50
54,2,413,1,2,497,50
90,3,473,0,2,497,50
24,4,498,0,2,498,50
54,0,-490,0,2,500,50
81,0,-496,1,1,-496,53
78,4,405,1,1,405,53
54,0,-471,1,1,-471,53
44,5,488,1,1,488,53
78,5,406,1,1,406,53
34,6,482,1,1,482,53
5,0,-413,1,1,-413,53
1,6,426,1,1,426,53
53,4,451,1,1,451,53
84,2,443,1,1,443,53
54,0,-478,1,1,-478,53
5,6,420,1,1,420,53
86,3,418,1,1,418,53
98,0,-409,1,1,-409,53
23,5,498,1,1,498,53
90,4,436,1,1,436,53
68,5,492,1,1,492,53
55,4,411,1,1,411,53
78,4,482,1,1,482,53
41,0,-413,1,1,-413,53
63,1,-479,1,1,-479,53
52,0,-413,1,1,-413,53
24,5,462,1,1,462,53
2,6,418,1,1,418,53
44,5,437,1,1,437,53
82,1,457,1,1,457,53
29,6,492,1,1,492,53
29,0,-436,1,1,-436,53
83,4,419,1,1,419,53
35,5,424,1,1,424,53
43,6,411,1,1,411,53
40,1,-468,1,1,-468,53
14,5,425,1,1,425,53
53,6,446,1,1,446,53
53,0,-438,1,1,-438,53
67,3,401,1,1,401,53
72,1,-418,1,1,-418,53
33,0,-463,1,1,-463,53
88,2,-440,1,1,-440,53
63,0,-482,1,1,-482,53
57,3,438,0,1,438,53
79,2,489,0,1,489,53
50,4,443,0,1,443,53
40,5,414,0,1,414,53
85,1,-457,0,1,-457,53
70,3,-453,0,1,-453,53
91,5,476,0,1,476,53
57,2,-467,0,1,-467,53
46,5,474,0,1,474,53
33,4,-485,0,1,-485,53
60,1,-420,0,1,-420,53
4,5,-491,0,1,-491,53
37,6,491,0,1,491,53
96,2,428,0,1,428,53
82,3,-453,0,1,-453,53
79,5,480,0,1,480,53
99,6,-459,0,1,-459,53
39,4,425,0,1,425,53
79,5,473,0,1,473,53
42,2,-402,0,1,-402,53
40,5,452,0,1,452,53
56,2,-472,0,1,-472,53
28,6,430,0,1,430,53
1,5,-450,0,1,-450,53
11,4,410,0,1,410,53
3,3,459,0,1,459,53
