n_trial,uncertainty,share,Predicted_MC_1up,Predicted_MC,Instr,ID,mc_model
43,3,6,0,-487,1,105,-487
44,48,3,0,-478,1,105,-478
46,2,6,0,-465,1,105,-465
47,17,5,1,499,1,105,499
48,10,6,0,-456,1,105,-456
1,17,6,1,437,0,106,437
2,32,6,1,450,0,106,450
3,42,6,1,463,0,106,415
4,95,6,0,-408,0,106,447
5,93,6,1,478,0,106,415
7,33,6,0,-415,0,106,-414
8,86,6,1,458,0,106,400
9,26,6,0,-469,0,106,-469
11,17,6,1,424,0,106,424
12,3,6,0,-475,0,106,-475
13,60,6,1,417,0,106,-416
14,56,6,0,-472,0,106,-461
15,39,6,1,430,0,106,430
17,19,6,0,-447,0,106,-448
18,59,6,1,497,0,106,-442
19,78,6,1,441,0,106,439
20,12,6,1,426,0,106,426
21,29,6,0,-489,0,106,-489
22,87,6,0,-425,0,106,490
24,90,6,1,455,0,106,455
25,37,6,1,446,0,106,446
27,35,6,1,462,0,106,462
28,93,6,1,448,0,106,479
29,16,6,1,439,0,106,439
30,71,6,0,-433,0,106,422
32,9,6,1,445,0,106,445
33,42,6,1,410,0,106,-493
34,86,6,1,498,0,106,477
35,78,6,0,-435,0,106,-438
36,1,6,1,430,0,106,430
37,98,6,0,-484,0,106,-413
38,95,6,1,412,0,106,-477
40,73,6,1,496,0,106,441
41,50,6,0,-404,0,106,-404
42,23,6,0,-478,0,106,452
43,58,6,1,459,0,106,403
44,29,6,0,-467,0,106,485
46,23,6,0,-463,0,106,-463
47,44,6,0,-475,0,106,-441
48,51,6,0,-498,0,106,-498
1,78,5,1,409,1,106,439
2,92,5,0,-403,1,106,-490
3,49,3,1,478,1,106,478
4,35,2,0,-495,1,106,-495
5,91,4,1,479,1,106,451
7,29,1,0,-469,1,106,-469
8,58,3,0,-415,1,106,-468
9,89,6,1,405,1,106,-458
11,27,1,0,-406,1,106,-406
12,58,3,0,-482,1,106,-482
13,9,0,1,470,1,106,470
14,61,4,1,450,1,106,492
15,91,5,0,-498,1,106,-426
17,3,0,1,440,1,106,440
18,64,3,1,475,1,106,475
19,65,5,0,-404,1,106,471
20,6,0,1,498,1,106,498
21,41,2,1,462,1,106,462
22,89,5,0,-422,1,106,-422
24,20,1,0,-487,1,106,-487
25,78,6,1,418,1,106,-447
27,96,6,1,461,1,106,-416
28,47,3,1,442,1,106,442
29,94,6,0,-472,1,106,466
30,27,1,0,-461,1,106,-461
32,62,2,0,-445,1,106,-445
33,28,1,0,-406,1,106,-406
34,82,1,1,425,1,106,413
35,21,4,0,-464,1,106,439
36,8,0,1,435,1,106,435
37,77,5,0,-403,1,106,-471
38,32,2,1,413,1,106,413
40,63,5,1,417,1,106,-423
41,42,3,1,442,1,106,442
42,73,5,0,-498,1,106,-454
43,19,3,0,-461,1,106,-461
44,66,4,0,-475,1,106,-400
46,18,1,0,-413,1,106,-413
47,40,2,1,422,1,106,-461
48,78,5,0,-469,1,106,-443
1,4,6,0,-496,0,107,-496
2,30,6,0,-474,0,107,-416
3,95,6,1,473,0,107,446
4,91,6,0,-405,0,107,-441
5,22,6,1,462,0,107,462
7,54,6,1,424,0,107,-449
8,99,6,1,487,0,107,448
9,13,6,1,440,0,107,440
11,50,6,0,-479,0,107,-479
12,61,6,0,-497,0,107,-417
13,88,6,1,414,0,107,402
14,44,6,0,-417,0,107,-480
15,98,6,1,464,0,107,-449
17,70,6,0,-498,0,107,-498
18,54,6,1,448,0,107,-499
19,96,6,0,-494,0,107,487
20,45,6,1,405,0,107,405
21,81,6,1,434,0,107,481
22,13,6,1,490,0,107,490
24,44,6,0,-473,0,107,-473
25,84,6,0,-404,0,107,-404
27,11,6,0,-488,0,107,-488
28,6,6,0,-418,0,107,-418
29,1,6,0,-486,0,107,-486
30,62,6,0,-439,0,107,-439
32,17,6,1,441,0,107,441
33,73,6,0,-421,0,107,438
34,83,6,1,466,0,107,-490
35,75,6,0,-400,0,107,-400
36,79,6,0,-416,0,107,-437
37,51,6,1,498,0,107,498
38,84,6,0,-454,0,107,453
40,68,6,0,-412,0,107,421
41,89,6,1,413,0,107,-453
42,85,6,0,-424,0,107,-424
43,94,6,1,424,0,107,439
44,66,6,0,-413,0,107,474
46,8,6,0,-488,0,107,-488
47,88,6,0,-447,0,107,-401
48,33,6,1,401,0,107,401
1,70,2,1,420,1,107,423
2,11,0,0,-410,1,107,-410
3,46,0,0,-442,1,107,-442
4,75,6,0,-481,1,107,475
5,40,4,0,-467,1,107,-456
7,55,6,1,422,1,107,-464
8,66,2,0,-427,1,107,469
9,72,6,1,420,1,107,-430
11,48,0,0,-433,1,107,-433
12,25,5,0,-446,1,107,419
13,66,0,0,-427,1,107,-427
14,14,0,1,447,1,107,447
15,82,4,0,-468,1,107,-480
17,2,0,1,493,1,107,493
18,86,5,0,-479,1,107,447
19,19,0,0,-438,1,107,-438
20,35,0,0,-452,1,107,-452
21,69,5,1,400,1,107,-447
22,50,0,1,496,1,107,496
24,86,6,0,-421,1,107,491
25,34,6,0,-486,1,107,459
27,87,4,1,488,1,107,468
28,28,0,1,400,1,107,400
29,5,0,1,460,1,107,460
30,78,6,0,-405,1,107,419
32,52,2,1,418,1,107,405
33,45,0,1,418,1,107,418
34,42,2,1,494,1,107,494
35,86,4,1,491,1,107,440
36,94,6,0,-490,1,107,462
37,47,0,1,429,1,107,429
38,55,6,0,-403,1,107,430
40,58,2,0,-433,1,107,-433
41,44,6,1,447,1,107,-431
42,41,6,0,-432,1,107,475
43,86,5,1,462,1,107,444
44,11,3,0,-467,1,107,-467
46,48,6,1,418,1,107,-417
47,55,3,1,497,1,107,497
48,55,6,0,-478,1,107,473
1,96,6,1,435,0,108,401
2,46,6,1,444,0,108,444
3,16,0,0,-430,0,108,-430
4,83,3,0,-476,0,108,436
5,91,5,1,485,0,108,-421
7,60,6,1,417,0,108,415
8,76,6,1,468,0,108,468
9,59,6,1,500,0,108,500
11,67,6,1,430,0,108,443
12,16,0,0,-494,0,108,-494
13,91,0,0,-471,0,108,-428
14,31,0,0,-455,0,108,-455
15,63,6,1,441,0,108,409
17,97,6,0,-492,0,108,447
18,17,0,0,-422,0,108,-422
19,32,6,1,483,0,108,483
20,62,1,1,452,0,108,452
21,4,0,0,-411,0,108,-411
22,54,6,0,-445,0,108,409
24,49,3,0,-410,0,108,494
25,58,6,1,468,0,108,407
27,17,6,1,457,0,108,457
28,87,6,0,-483,0,108,463
29,60,1,0,-448,0,108,-402
30,87,0,1,482,0,108,-429
32,88,5,0,-427,0,108,-410
33,28,0,0,-442,0,108,-442
34,57,6,0,-469,0,108,447
35,29,6,0,-482,0,108,441
36,62,0,1,429,0,108,-485
37,75,1,0,-421,0,108,-421
38,58,6,1,475,0,108,431
40,3,1,0,-430,0,108,-430
41,42,6,0,-488,0,108,466
42,20,0,0,-474,0,108,-474
43,18,6,1,494,0,108,472
44,66,0,1,412,0,108,-403
46,17,3,1,414,0,108,414
47,80,2,1,451,0,108,-473
48,38,0,0,-477,0,108,-477
1,21,1,0,-487,1,108,-487
2,54,4,1,419,1,108,-436
3,71,6,1,415,1,108,473
4,1,0,0,-427,1,108,-427
5,23,0,0,-425,1,108,-425
7,73,0,0,-417,1,108,-486
8,3,0,0,-468,1,108,-468
9,66,5,1,483,1,108,494
11,13,5,1,419,1,108,419
12,11,0,0,-440,1,108,-440
13,93,5,0,-408,1,108,-408
14,52,1,0,-492,1,108,-492
15,83,3,1,432,1,108,-414
17,9,6,1,466,1,108,466
18,53,0,1,491,1,108,491
19,15,0,0,-429,1,108,-429
20,55,0,0,-436,1,108,-436
21,43,0,0,-412,1,108,-491
22,75,3,1,472,1,108,-428
24,44,0,0,-468,1,108,-468
25,1,6,1,425,1,108,425
27,14,6,1,455,1,108,455
28,4,0,0,-434,1,108,-434
29,6,0,0,-452,1,108,-452
30,82,1,1,426,1,108,-434
32,17,0,0,-476,1,108,-476
33,83,4,0,-471,1,108,400
34,54,0,0,-421,1,108,-421
35,59,1,0,-480,1,108,-480
36,57,6,1,467,1,108,467
37,66,5,1,410,1,108,410
38,36,0,0,-495,1,108,-495
40,45,1,0,-430,1,108,-430
41,95,5,1,479,1,108,498
42,63,1,0,-440,1,108,-401
43,26,3,0,-446,1,108,490
44,38,5,1,420,1,108,420
46,80,0,0,-414,1,108,-483
47,55,5,1,430,1,108,430
48,80,0,0,-497,1,108,-497
1,35,1,0,-409,0,109,-484
2,1,1,0,-482,0,109,-482
3,42,1,1,473,0,109,473
4,73,1,1,479,0,109,-459
5,67,1,1,412,0,109,-488
7,36,1,1,485,0,109,403
8,28,1,0,-486,0,109,-446
9,37,1,0,-499,0,109,429
11,73,1,0,-440,0,109,465
12,66,1,1,427,0,109,427
13,25,1,1,467,0,109,467
14,13,1,1,457,0,109,457
15,51,1,1,408,0,109,-468
17,10,1,0,-492,0,109,-492
18,10,1,1,468,0,109,432
19,72,1,0,-414,0,109,-414
20,9,1,0,-445,0,109,-400
21,31,1,0,-419,0,109,-419
22,60,1,1,405,0,109,405
24,75,1,1,454,0,109,-489
25,29,1,1,495,0,109,495
27,19,1,0,-492,0,109,-492
28,81,1,0,-410,0,109,-493
29,1,1,1,475,0,109,475
30,10,1,1,480,0,109,480
32,17,1,0,-499,0,109,-499
33,31,1,1,405,0,109,420
34,39,1,0,-461,0,109,-489
35,54,1,0,-469,0,109,-469
36,22,1,0,-427,0,109,-427
37,10,1,1,429,0,109,429
38,44,1,0,-436,0,109,-436
40,19,1,1,427,0,109,427
41,61,1,0,-436,0,109,-436
42,14,1,1,499,0,109,499
43,96,1,0,-484,0,109,-436
44,65,1,1,449,0,109,-495
46,21,1,1,445,0,109,474
47,75,1,0,-460,0,109,487
48,73,1,0,-473,0,109,-470
1,92,6,1,446,1,109,484
2,29,6,0,-475,1,109,479
3,51,6,0,-445,1,109,-445
4,78,6,0,-428,1,109,-441
5,57,6,1,469,1,109,469
7,67,6,0,-424,1,109,469
8,18,6,1,448,1,109,448
9,89,6,1,457,1,109,457
11,4,6,1,434,1,109,434
12,9,6,1,454,1,109,454
13,36,6,1,454,1,109,454
14,26,6,0,-437,1,109,-437
15,26,6,0,-483,1,109,-483
17,44,6,1,478,1,109,478
18,70,6,1,445,1,109,-435
19,36,6,1,465,1,109,465
20,86,6,1,500,1,109,429
21,27,6,0,-406,1,109,457
22,18,6,0,-406,1,109,-406
24,68,6,0,-413,1,109,-494
25,79,6,0,-458,1,109,-456
27,41,6,1,455,1,109,455
28,77,6,1,483,1,109,-458
29,11,6,0,-415,1,109,-415
30,54,6,0,-400,1,109,439
32,32,6,1,445,1,109,410
33,33,6,0,-405,1,109,-405
34,58,6,1,481,1,109,481
35,36,6,0,-488,1,109,-488
36,21,6,1,420,1,109,420
37,34,6,1,460,1,109,404
38,21,6,1,499,1,109,499
40,27,6,1,440,1,109,-465
41,38,6,0,-422,1,109,-416
42,15,6,0,-431,1,109,-431
43,71,6,0,-498,1,109,-403
44,12,6,0,-427,1,109,-427
46,97,6,1,429,1,109,-480
47,37,6,1,425,1,109,425
48,71,6,1,406,1,109,449
1,16,6,0,-464,0,110,-408
2,5,6,0,-469,0,110,-469
3,17,6,0,-403,0,110,-403
4,37,6,1,433,0,110,433
5,3,6,1,470,0,110,470
7,33,6,0,-414,0,110,435
8,34,6,1,442,0,110,442
9,13,6,1,444,0,110,444
11,34,6,0,-452,0,110,-452
12,48,6,1,482,0,110,482
13,61,6,1,411,0,110,442
14,69,6,0,-425,0,110,432
15,50,6,0,-450,0,110,-450
17,35,6,0,-488,0,110,-488
18,68,6,0,-476,0,110,-474
19,40,6,1,407,0,110,407
20,78,6,0,-421,0,110,-422
21,17,6,0,-452,0,110,-452
22,65,6,0,-413,0,110,-458
24,25,6,0,-486,0,110,-459
25,91,6,0,-407,0,110,-465
27,33,6,1,444,0,110,444
28,9,6,1,500,0,110,500
29,79,6,0,-461,0,110,485
30,21,6,0,-456,0,110,-456
32,74,6,0,-402,0,110,465
33,8,6,1,483,0,110,447
34,37,6,1,499,0,110,499
35,76,6,1,461,0,110,-430
36,8,6,1,412,0,110,412
37,72,6,1,498,0,110,-415
38,96,6,1,443,0,110,-426
40,66,6,0,-479,0,110,449
41,89,6,0,-422,0,110,-422
42,64,6,0,-417,0,110,-460
43,18,6,1,468,0,110,468
44,15,6,1,412,0,110,412
46,35,6,0,-411,0,110,-411
47,23,6,0,-459,0,110,-459
48,98,6,0,-490,0,110,-454
1,72,6,1,414,1,110,-484
2,95,6,1,423,1,110,456
3,89,6,1,434,1,110,-498
4,39,6,1,494,1,110,494
5,45,6,0,-409,1,110,-439
7,67,6,0,-485,1,110,-413
8,4,6,0,-493,1,110,-493
9,33,6,1,460,1,110,460
11,34,6,0,-464,1,110,-464
12,5,6,1,413,1,110,-482
13,69,6,0,-469,1,110,-420
14,46,6,0,-402,1,110,-489
15,77,6,1,472,1,110,492
17,69,6,1,404,1,110,404
18,18,6,1,407,1,110,407
19,56,6,0,-500,1,110,-500
20,39,6,0,-436,1,110,-436
21,20,6,1,463,1,110,463
22,23,6,0,-484,1,110,-484
24,18,6,1,433,1,110,433
25,67,6,0,-466,1,110,-466
27,47,6,1,436,1,110,436
28,26,6,1,409,1,110,409
29,92,6,1,452,1,110,-496
30,50,6,0,-436,1,110,-436
32,58,6,1,402,1,110,-416
33,65,6,0,-413,1,110,-413
34,58,6,0,-497,1,110,-497
35,33,6,1,463,1,110,463
36,80,6,1,459,1,110,-419
37,41,6,1,486,1,110,418
38,44,6,1,484,1,110,484
40,54,6,0,-448,1,110,454
41,33,6,0,-451,1,110,-451
42,43,6,0,-475,1,110,-475
43,97,6,0,-486,1,110,434
44,63,6,0,-500,1,110,490
46,54,6,0,-419,1,110,-430
47,25,6,0,-484,1,110,-484
48,16,6,0,-429,1,110,466
1,48,6,1,439,0,111,-410
2,80,6,0,-410,0,111,-410
3,47,6,0,-454,0,111,-454
4,7,6,1,419,0,111,419
5,9,6,1,421,0,111,421
7,43,6,1,409,0,111,483
8,65,6,1,443,0,111,447
9,20,6,1,458,0,111,460
11,51,6,0,-452,0,111,-455
12,60,6,1,405,0,111,-417
13,78,6,0,-472,0,111,-431
14,46,6,1,469,0,111,469
15,31,6,1,457,0,111,457
17,72,6,1,468,0,111,468
18,33,6,0,-485,0,111,-453
19,34,6,0,-500,0,111,-500
20,87,6,0,-468,0,111,494
21,61,6,1,444,0,111,-457
22,40,6,0,-466,0,111,-466
24,23,6,0,-459,0,111,459
25,23,6,1,438,0,111,438
27,31,6,1,446,0,111,446
28,13,6,1,473,0,111,473
29,64,6,0,-432,0,111,420
30,4,6,0,-412,0,111,-412
32,96,6,1,471,0,111,466
33,36,6,1,474,0,111,474
34,63,6,1,461,0,111,430
35,93,6,1,499,0,111,430
36,26,6,0,-467,0,111,-467
37,89,6,1,428,0,111,-482
38,78,6,1,472,0,111,-471
40,30,6,1,415,0,111,415
41,52,6,1,446,0,111,-450
42,16,6,0,-478,0,111,-478
43,18,6,0,-456,0,111,-456
44,30,6,1,485,0,111,485
46,92,6,0,-496,0,111,470
47,21,6,1,480,0,111,480
48,62,6,1,423,0,111,466
1,52,6,0,-458,1,111,429
2,84,6,1,468,1,111,421
3,98,6,0,-418,1,111,-496
4,72,6,1,422,1,111,-400
5,34,6,1,406,1,111,406
7,23,6,0,-495,1,111,-495
8,22,6,0,-481,1,111,-481
9,2,6,0,-407,1,111,-407
11,84,6,1,484,1,111,440
12,57,6,0,-493,1,111,454
13,30,6,1,414,1,111,414
14,21,6,1,456,1,111,-461
15,14,6,1,465,1,111,465
17,82,6,1,433,1,111,-470
18,43,6,0,-495,1,111,-495
19,64,6,1,478,1,111,-479
20,95,6,0,-445,1,111,-474
21,81,6,0,-469,1,111,-469
22,3,6,1,454,1,111,454
24,16,6,1,477,1,111,477
25,54,6,1,493,1,111,-457
27,23,6,1,493,1,111,493
28,24,6,1,463,1,111,-487
29,48,6,1,460,1,111,460
30,9,6,0,-472,1,111,-472
32,84,6,0,-412,1,111,-412
33,65,6,1,436,1,111,461
34,53,6,0,-489,1,111,-489
35,99,6,0,-444,1,111,489
36,67,6,1,483,1,111,483
37,10,6,0,-443,1,111,-443
38,72,6,1,494,1,111,453
40,21,6,0,-489,1,111,-489
41,56,6,1,492,1,111,414
42,13,6,0,-428,1,111,-428
43,17,6,1,422,1,111,459
44,50,6,1,482,1,111,482
46,80,6,0,-420,1,111,452
47,25,6,0,-448,1,111,-448
48,44,6,1,471,1,111,471
1,32,2,1,406,0,112,-478
2,31,4,1,416,0,112,416
3,40,4,0,-427,0,112,-427
4,90,3,0,-410,0,112,-411
5,37,4,1,420,0,112,496
7,28,4,0,-414,0,112,-414
8,1,6,1,401,0,112,401
9,99,2,0,-424,0,112,456
11,11,4,1,460,0,112,460
12,77,4,0,-459,0,112,-459
13,8,2,0,-448,0,112,-448
14,54,4,0,-438,0,112,430
15,98,2,0,-451,0,112,-400
17,95,4,0,-493,0,112,451
18,95,4,1,433,0,112,-447
19,77,4,0,-489,0,112,484
20,73,2,0,-451,0,112,-446
21,85,4,0,-455,0,112,-483
22,63,1,1,406,0,112,-474
24,60,1,1,480,0,112,-405
25,91,2,0,-403,0,112,-476
27,25,6,0,-435,0,112,-435
28,54,2,1,450,0,112,-415
29,40,4,1,449,0,112,449
30,9,4,1,432,0,112,468
32,39,4,1,447,0,112,447
33,95,3,0,-447,0,112,438
34,89,4,1,423,0,112,405
35,16,4,0,-426,0,112,-426
36,35,4,1,451,0,112,451
37,23,1,0,-447,0,112,-447
38,40,3,1,483,0,112,422
40,64,5,1,464,0,112,434
41,74,4,0,-474,0,112,457
42,76,3,0,-462,0,112,-404
43,70,5,1,489,0,112,489
44,98,3,0,-500,0,112,-406
46,32,5,1,468,0,112,466
47,38,5,1,425,0,112,425
48,49,4,1,412,0,112,412
1,31,2,0,-433,1,112,-433
2,57,3,0,-450,1,112,-442
3,60,4,1,440,1,112,410
4,89,4,0,-467,1,112,-467
5,56,2,1,489,1,112,-431
7,71,2,0,-438,1,112,-438
8,56,5,0,-437,1,112,469
9,62,4,0,-446,1,112,442
11,42,2,0,-405,1,112,-494
12,45,5,1,470,1,112,470
13,62,4,0,-458,1,112,446
14,95,6,0,-436,1,112,498
15,52,4,0,-402,1,112,-402
17,91,4,1,499,1,112,455
18,15,4,0,-495,1,112,-495
19,59,4,1,458,1,112,448
20,15,6,1,460,1,112,460
21,66,5,0,-493,1,112,-493
22,31,3,0,-473,1,112,-473
24,67,4,0,-449,1,112,-449
25,52,6,1,429,1,112,497
27,69,4,0,-489,1,112,-489
28,26,6,1,465,1,112,465
29,32,4,0,-500,1,112,-500
30,57,1,0,-412,1,112,-495
32,51,3,1,492,1,112,421
33,33,4,1,427,1,112,427
34,42,2,0,-443,1,112,475
35,18,4,0,-411,1,112,-484
36,17,4,0,-431,1,112,-431
37,75,4,0,-442,1,112,-421
38,97,0,0,-401,1,112,-490
40,68,4,0,-494,1,112,-459
41,89,3,0,-453,1,112,-498
42,10,4,1,462,1,112,402
43,84,4,1,425,1,112,469
44,58,6,1,450,1,112,-459
46,70,6,1,461,1,112,461
47,27,3,0,-429,1,112,-429
48,98,4,0,-441,1,112,431
1,44,1,0,-437,0,113,-437
2,98,1,0,-491,0,113,-405
3,40,1,0,-479,0,113,-479
4,23,5,1,469,0,113,469
5,48,6,1,474,0,113,474
7,61,6,1,403,0,113,403
8,87,2,1,436,0,113,-420
9,72,1,0,-407,0,113,-407
11,30,5,1,489,0,113,489
12,55,6,1,402,0,113,402
13,40,5,1,403,0,113,403
14,77,6,1,401,0,113,478
15,27,5,1,493,0,113,493
17,77,1,0,-410,0,113,-484
18,48,1,0,-487,0,113,-469
19,50,6,1,425,0,113,460
20,88,1,0,-447,0,113,-447
21,32,2,0,-452,0,113,-452
22,96,5,0,-480,0,113,417
24,87,5,0,-468,0,113,468
25,58,6,0,-475,0,113,439
27,64,1,0,-461,0,113,-461
28,54,5,0,-438,0,113,412
29,78,6,1,468,0,113,468
30,18,4,1,422,0,113,422
32,29,0,0,-477,0,113,-477
33,63,1,0,-405,0,113,-405
34,33,1,0,-459,0,113,-428
35,27,5,1,465,0,113,465
36,32,6,0,-464,0,113,483
37,51,2,0,-459,0,113,-459
38,85,0,1,454,0,113,-440
40,4,5,1,406,0,113,406
41,48,1,0,-456,0,113,-456
42,36,1,1,427,0,113,-419
43,42,1,0,-429,0,113,-429
44,8,0,0,-456,0,113,-456
46,23,1,0,-412,0,113,-423
47,15,0,0,-424,0,113,-424
48,30,1,0,-430,0,113,-430
1,23,5,1,442,1,113,442
2,49,5,1,443,1,113,443
3,27,5,1,439,1,113,439
4,93,4,0,-478,1,113,471
5,58,5,1,469,1,113,440
7,62,6,1,405,1,113,-477
8,77,2,0,-400,1,113,461
9,36,5,1,485,1,113,485
11,87,2,1,468,1,113,-443
12,4,1,0,-469,1,113,-469
13,96,2,0,-439,1,113,-415
14,92,6,1,414,1,113,500
15,85,1,0,-418,1,113,-418
17,21,5,0,-421,1,113,416
18,50,6,1,410,1,113,460
19,71,2,0,-490,1,113,-485
20,22,5,1,495,1,113,450
21,93,5,0,-471,1,113,-469
22,68,5,1,431,1,113,431
24,9,1,0,-424,1,113,-424
25,50,6,1,423,1,113,423
27,2,6,1,487,1,113,487
28,32,2,0,-419,1,113,-419
29,83,4,0,-485,1,113,-485
30,86,5,0,-487,1,113,424
32,90,2,1,499,1,113,-452
33,72,4,0,-438,1,113,-465
34,95,5,0,-422,1,113,450
35,44,6,1,417,1,113,417
36,70,2,0,-445,1,113,-445
37,13,2,1,445,1,113,461
38,8,1,0,-469,1,113,-469
40,50,6,0,-488,1,113,-449
41,81,6,1,439,1,113,455
42,37,4,0,-496,1,113,-496
43,18,1,0,-401,1,113,-401
44,44,5,1,498,1,113,498
46,78,4,1,440,1,113,-476
47,11,2,0,-424,1,113,-424
48,80,6,1,441,1,113,444
1,97,0,1,422,0,114,492
2,11,0,1,490,0,114,490
3,44,0,1,439,0,114,439
4,97,0,0,-420,0,114,-496
5,66,0,1,449,0,114,-448
7,69,0,0,-417,0,114,-482
8,4,0,0,-457,0,114,-457
9,59,0,0,-472,0,114,-408
11,91,0,1,440,0,114,401
12,64,0,1,462,0,114,462
13,81,0,0,-441,0,114,-409
14,72,0,1,453,0,114,488
15,3,0,1,404,0,114,404
17,64,0,1,414,0,114,414
18,4,0,0,-424,0,114,-424
19,9,0,0,-427,0,114,-427
20,40,0,1,455,0,114,-477
21,48,0,0,-477,0,114,-450
22,28,0,0,-471,0,114,-471
24,82,0,1,467,0,114,-425
25,38,0,1,462,0,114,462
27,6,0,1,482,0,114,482
28,93,0,0,-474,0,114,-449
29,44,0,0,-446,0,114,-498
30,41,0,1,448,0,114,497
32,86,0,0,-500,0,114,412
33,29,0,0,-417,0,114,-417
34,46,0,0,-495,0,114,-495
35,97,0,1,429,0,114,408
36,62,0,1,499,0,114,499
37,23,0,1,401,0,114,401
38,45,0,1,424,0,114,424
40,77,0,1,479,0,114,-431
41,34,0,0,-480,0,114,-487
42,86,0,1,405,0,114,434
43,49,0,0,-485,0,114,-485
44,28,0,1,445,0,114,445
46,51,0,1,461,0,114,461
47,97,0,1,470,0,114,-459
48,13,0,0,-493,0,114,-493
1,7,6,0,-418,1,114,-418
2,5,6,0,-486,1,114,-486
3,47,6,1,424,1,114,424
4,3,6,0,-471,1,114,-471
5,8,6,1,422,1,114,422
7,50,6,1,482,1,114,486
8,38,5,1,438,1,114,438
9,8,0,0,-467,1,114,-467
11,8,2,0,-415,1,114,-415
12,33,1,0,-455,1,114,-455
13,22,0,0,-497,1,114,-497
14,83,6,1,490,1,114,433
15,77,6,0,-469,1,114,-495
17,33,6,1,465,1,114,465
18,17,0,1,402,1,114,402
19,9,0,1,442,1,114,442
20,16,0,1,500,1,114,500
21,47,1,1,425,1,114,425
22,68,5,1,441,1,114,451
24,28,5,0,-474,1,114,468
25,40,0,1,484,1,114,484
27,58,6,1,428,1,114,-494
28,91,0,1,479,1,114,479
29,41,0,1,461,1,114,461
30,73,1,0,-423,1,114,-423
32,9,3,1,419,1,114,419
33,10,0,1,475,1,114,475
34,27,1,0,-468,1,114,-428
35,29,1,0,-500,1,114,-500
36,37,1,1,495,1,114,495
37,35,3,0,-403,1,114,-403
38,89,2,0,-466,1,114,-466
40,52,0,1,451,1,114,451
41,64,2,1,410,1,114,405
42,74,5,0,-448,1,114,443
43,6,0,1,441,1,114,441
44,78,6,0,-465,1,114,400
46,77,3,0,-484,1,114,-484
47,83,6,0,-465,1,114,426
48,38,6,0,-403,1,114,450
1,5,0,1,456,0,115,456
2,98,6,1,465,0,115,-451
3,54,5,0,-438,0,115,-438
4,2,1,1,421,0,115,421
5,33,5,0,-488,0,115,-488
7,30,1,0,-472,0,115,-472
8,29,5,0,-476,0,115,-476
9,59,5,0,-426,0,115,-426
11,4,1,0,-438,0,115,-438
12,74,6,1,459,0,115,-443
13,92,6,0,-444,0,115,-475
14,36,5,0,-476,0,115,-401
15,7,1,0,-439,0,115,-439
17,27,3,0,-486,0,115,-486
18,84,6,0,-446,0,115,499
19,97,6,1,500,0,115,417
20,42,6,0,-489,0,115,414
21,28,3,0,-481,0,115,-425
22,59,6,1,458,0,115,490
24,53,6,0,-444,0,115,462
25,9,1,1,498,0,115,498
27,81,6,1,489,0,115,491
28,73,6,1,457,0,115,457
29,19,4,0,-413,0,115,-413
30,11,6,0,-431,0,115,405
32,6,1,1,419,0,115,425
33,54,6,1,425,0,115,465
34,36,5,0,-404,0,115,-404
35,15,5,1,493,0,115,493
36,85,6,1,481,0,115,481
37,79,6,0,-402,0,115,-498
38,23,3,1,409,0,115,466
40,13,4,0,-451,0,115,-451
41,15,4,0,-426,0,115,-426
42,23,4,1,450,0,115,450
43,97,6,0,-473,0,115,493
44,5,3,0,-481,0,115,-481
46,81,6,1,487,0,115,461
47,23,3,1,486,0,115,486
48,52,6,0,-486,0,115,-486
1,46,6,1,455,1,115,455
2,40,6,0,-410,1,115,-410
3,62,6,1,401,1,115,430
4,27,6,1,418,1,115,418
5,54,6,1,464,1,115,415
7,11,6,1,475,1,115,475
8,11,6,0,-466,1,115,-466
9,29,6,1,495,1,115,495
11,96,6,0,-458,1,115,-441
12,20,6,0,-413,1,115,-413
13,11,6,0,-405,1,115,-405
14,28,6,0,-419,1,115,-419
15,53,6,0,-418,1,115,488
17,48,6,0,-410,1,115,445
18,10,6,1,443,1,115,443
19,18,6,1,431,1,115,431
20,9,6,1,440,1,115,440
21,69,6,0,-462,1,115,-442
22,23,6,1,421,1,115,421
24,12,6,0,-489,1,115,-489
25,90,6,0,-450,1,115,417
27,58,6,1,461,1,115,-436
28,80,6,0,-461,1,115,-417
29,68,6,0,-432,1,115,-432
30,18,6,0,-423,1,115,-423
32,21,6,0,-478,1,115,-478
33,85,6,0,-466,1,115,492
34,57,6,1,487,1,115,487
35,14,6,0,-494,1,115,-494
36,51,6,1,459,1,115,425
37,12,6,1,425,1,115,425
38,71,6,1,421,1,115,421
40,91,6,1,417,1,115,431
41,18,6,0,-452,1,115,-452
42,39,6,1,482,1,115,482
43,95,6,0,-413,1,115,418
44,68,6,1,441,1,115,467
46,49,6,1,413,1,115,413
47,78,6,1,436,1,115,-416
48,73,6,1,412,1,115,446
1,18,6,1,411,0,116,411
2,15,0,0,-467,0,116,-467
3,18,6,1,429,0,116,429
4,85,6,1,454,0,116,454
5,36,0,0,-409,0,116,-491
7,94,6,1,438,0,116,451
8,34,6,1,497,0,116,497
9,64,6,1,429,0,116,491
11,53,6,1,457,0,116,427
12,61,0,0,-489,0,116,-422
13,42,0,0,-464,0,116,-464
14,71,0,0,-424,0,116,-498
15,55,0,0,-497,0,116,-418
17,45,6,1,432,0,116,432
18,48,0,1,430,0,116,-467
