n_trial,uncertainty,share,Predicted_MC_1up,mc_model,Instr,Task1Seek,check,ID,Predicted_MC
42,62,3,0,420,0,2,4,111,-471
43,17,3,1,443,0,2,4,111,443
44,15,6,1,494,0,2,4,111,494
46,28,6,0,-435,0,2,4,111,-435
47,8,6,1,490,0,2,4,111,490
48,96,6,0,-418,0,2,4,111,-449
1,4,1,0,-466,1,2,4,111,-466
2,1,1,0,-477,1,2,4,111,-477
3,44,6,1,410,1,2,4,111,410
4,22,6,1,422,1,2,4,111,422
5,57,3,0,-413,1,2,4,111,-413
7,14,3,1,459,1,2,4,111,459
8,56,3,1,452,1,2,4,111,452
9,81,2,0,-435,1,2,4,111,-453
11,99,6,1,429,1,2,4,111,442
12,80,6,1,-490,1,2,4,111,419
13,66,3,1,462,1,2,4,111,462
14,33,3,0,-463,1,2,4,111,-463
15,46,6,0,429,1,2,4,111,-438
17,53,4,1,443,1,2,4,111,430
18,17,6,0,-469,1,2,4,111,-469
19,76,1,1,495,1,2,4,111,495
20,22,6,1,426,1,2,4,111,426
21,51,0,0,436,1,2,4,111,-432
22,19,6,1,469,1,2,4,111,469
24,56,1,0,-452,1,2,4,111,-452
25,33,0,0,-423,1,2,4,111,-423
27,72,3,1,-457,1,2,4,111,464
28,80,1,0,-485,1,2,4,111,-436
29,69,6,1,467,1,2,4,111,467
30,28,2,0,-404,1,2,4,111,-404
32,13,0,1,408,1,2,4,111,408
33,82,2,1,413,1,2,4,111,486
34,61,5,1,409,1,2,4,111,493
35,24,1,0,-471,1,2,4,111,-471
36,19,6,0,-457,1,2,4,111,-457
37,30,4,1,427,1,2,4,111,427
38,36,4,0,-494,1,2,4,111,-494
40,68,6,1,-448,1,2,4,111,464
41,53,3,0,-415,1,2,4,111,-456
42,32,6,0,-454,1,2,4,111,-454
43,22,2,1,433,1,2,4,111,433
44,62,0,0,-413,1,2,4,111,-413
46,92,4,0,472,1,2,4,111,-408
47,87,6,1,-476,1,2,4,111,444
48,19,0,0,-460,1,2,4,111,-460
1,32,5,1,-470,0,2,4,112,402
2,67,6,0,-499,0,2,4,112,-499
3,17,3,1,491,0,2,4,112,436
4,7,2,1,429,0,2,4,112,429
5,62,4,0,-444,0,2,4,112,-444
7,15,2,0,-482,0,2,4,112,-482
8,7,2,0,-480,0,2,4,112,-480
9,93,5,1,-497,0,2,4,112,476
11,11,2,1,401,0,2,4,112,401
12,37,4,1,400,0,2,4,112,400
13,82,6,1,-434,0,2,4,112,489
14,56,5,1,444,0,2,4,112,444
15,26,3,1,441,0,2,4,112,441
17,90,5,0,-442,0,2,4,112,-442
18,8,1,0,-454,0,2,4,112,-454
19,63,5,1,416,0,2,4,112,416
20,54,4,0,479,0,2,4,112,-483
21,70,5,1,436,0,2,4,112,436
22,50,4,0,-467,0,2,4,112,-467
24,62,4,0,-466,0,2,4,112,-466
25,72,6,0,485,0,2,4,112,-435
27,74,5,1,444,0,2,4,112,444
28,32,2,0,-495,0,2,4,112,-495
29,1,1,0,-498,0,2,4,112,-498
30,91,5,1,471,0,2,4,112,428
32,40,4,1,421,0,2,4,112,404
33,39,4,0,-464,0,2,4,112,-464
34,91,5,1,459,0,2,4,112,486
35,70,4,0,463,0,2,4,112,-412
36,91,5,0,-496,0,2,4,112,-405
37,51,2,1,418,0,2,4,112,418
38,85,4,0,-464,0,2,4,112,-487
40,50,4,1,406,0,2,4,112,451
41,5,2,0,-497,0,2,4,112,-497
42,82,6,1,-500,0,2,4,112,456
43,70,4,0,-449,0,2,4,112,-477
44,48,4,0,-490,0,2,4,112,-490
46,65,3,0,-416,0,2,4,112,-476
47,48,4,0,-445,0,2,4,112,-445
48,94,6,1,-486,0,2,4,112,426
1,81,5,1,425,1,2,4,112,425
2,48,6,0,435,1,2,4,112,-441
3,20,3,1,451,1,2,4,112,451
4,20,4,0,-424,1,2,4,112,-492
5,94,5,0,-405,1,2,4,112,-458
7,24,3,1,468,1,2,4,112,468
8,94,6,1,-489,1,2,4,112,446
9,18,2,0,-413,1,2,4,112,-413
11,45,4,0,-401,1,2,4,112,-401
12,40,4,0,-430,1,2,4,112,-430
13,60,5,1,493,1,2,4,112,410
14,65,4,1,436,1,2,4,112,436
15,37,4,0,-420,1,2,4,112,-476
17,31,4,0,-428,1,2,4,112,-428
18,81,4,1,429,1,2,4,112,470
19,41,3,1,405,1,2,4,112,405
20,68,3,1,424,1,2,4,112,496
21,69,4,1,473,1,2,4,112,405
22,64,5,0,492,1,2,4,112,-450
24,4,2,0,-406,1,2,4,112,-406
25,39,4,1,400,1,2,4,112,400
27,97,5,1,426,1,2,4,112,490
28,56,4,0,-426,1,2,4,112,-426
29,74,4,0,-444,1,2,4,112,-499
30,81,6,0,497,1,2,4,112,-469
32,60,4,0,-500,1,2,4,112,-499
33,62,5,0,-500,1,2,4,112,-500
34,91,5,1,472,1,2,4,112,479
35,81,3,0,-493,1,2,4,112,-447
36,14,3,0,-416,1,2,4,112,-416
37,63,3,0,-431,1,2,4,112,-431
38,3,2,0,-445,1,2,4,112,-445
40,81,5,1,439,1,2,4,112,438
41,74,4,1,416,1,2,4,112,416
42,87,5,1,417,1,2,4,112,413
43,40,3,0,-428,1,2,4,112,-498
44,80,4,0,457,1,2,4,112,-438
46,19,3,1,429,1,2,4,112,429
47,40,4,1,448,1,2,4,112,448
48,89,4,0,-451,1,2,4,112,-442
1,62,6,0,-498,0,2,4,1.13E+02,-498
2,97,6,0,-411,0,2,4,1.13E+02,-478
3,66,6,0,-445,0,2,4,1.13E+02,-474
4,84,6,0,-487,0,2,4,1.13E+02,-413
5,47,6,0,-500,0,2,4,1.13E+02,-500
7,22,6,1,415,0,2,4,1.13E+02,415
8,77,6,1,401,0,2,4,1.13E+02,401
9,23,6,0,-475,0,2,4,1.13E+02,-475
11,89,6,1,-441,0,2,4,1.13E+02,406
12,14,6,1,499,0,2,4,1.13E+02,499
13,24,6,1,-433,0,2,4,1.13E+02,447
14,7,6,0,-489,0,2,4,1.13E+02,-489
15,90,6,0,442,0,2,4,1.13E+02,-477
17,8,6,1,486,0,2,4,1.13E+02,486
18,68,6,1,489,0,2,4,1.13E+02,489
19,14,6,0,-431,0,2,4,1.13E+02,-431
20,59,6,1,492,0,2,4,1.13E+02,429
21,5,6,1,500,0,2,4,1.13E+02,500
22,57,6,0,490,0,2,4,1.13E+02,-439
24,75,6,1,427,0,2,4,1.13E+02,427
25,96,6,0,429,0,2,4,1.13E+02,-483
27,11,6,0,-500,0,2,4,1.13E+02,-500
28,80,6,1,-439,0,2,4,1.13E+02,497
29,37,6,0,-474,0,2,4,1.13E+02,-474
30,3,6,1,410,0,2,4,1.13E+02,410
32,87,6,0,449,0,2,4,1.13E+02,-432
33,89,6,1,417,0,2,4,1.13E+02,432
34,41,6,1,-442,0,2,4,1.13E+02,425
35,19,6,1,444,0,2,4,1.13E+02,444
36,72,6,0,-455,0,2,4,1.13E+02,-446
37,28,6,1,473,0,2,4,1.13E+02,473
38,20,6,1,-449,0,2,4,1.13E+02,429
40,18,6,0,-421,0,2,4,1.13E+02,-421
41,90,6,0,414,0,2,4,1.13E+02,-471
42,67,6,1,499,0,2,4,1.13E+02,499
43,72,6,0,-497,0,2,4,1.13E+02,-487
44,88,6,1,-407,0,2,4,1.13E+02,419
46,18,6,0,-411,0,2,4,1.13E+02,-411
47,62,6,0,-418,0,2,4,1.13E+02,-418
48,53,6,0,-484,0,2,4,1.13E+02,-484
1,26,0,1,496,1,2,4,113,496
2,82,2,0,-409,1,2,4,113,-431
3,48,2,0,-451,1,2,4,113,-403
4,33,0,1,467,1,2,4,113,467
5,71,0,1,457,1,2,4,113,457
7,94,3,1,484,1,2,4,113,433
8,33,0,1,401,1,2,4,113,401
9,37,6,0,415,1,2,4,113,-411
11,97,1,0,-403,1,2,4,113,-440
12,65,0,1,433,1,2,4,113,433
13,35,0,1,441,1,2,4,113,441
14,81,1,0,-467,1,2,4,113,-415
15,54,0,0,-407,1,2,4,113,-407
17,94,0,0,-453,1,2,4,113,-453
18,81,6,1,-475,1,2,4,113,432
19,89,6,0,496,1,2,4,113,-424
20,96,0,0,-420,1,2,4,113,-420
21,17,6,1,-497,1,2,4,113,471
22,64,1,1,468,1,2,4,113,492
24,91,1,1,423,1,2,4,113,439
25,33,0,1,492,1,2,4,113,492
27,23,0,0,-418,1,2,4,113,-418
28,55,6,1,-450,1,2,4,113,449
29,46,0,0,-425,1,2,4,113,-425
30,80,0,1,489,1,2,4,113,489
32,58,2,0,-486,1,2,4,113,-424
33,39,0,0,-459,1,2,4,113,-459
34,82,6,0,433,1,2,4,113,-449
35,61,0,1,445,1,2,4,113,445
36,52,6,1,-470,1,2,4,113,486
37,88,2,1,413,1,2,4,113,453
38,15,0,1,458,1,2,4,113,458
40,29,0,1,467,1,2,4,113,467
41,67,6,1,-429,1,2,4,113,462
42,45,0,1,432,1,2,4,113,432
43,33,2,0,-403,1,2,4,113,-481
44,13,0,0,-475,1,2,4,113,-475
46,27,0,1,440,1,2,4,113,440
47,62,0,1,432,1,2,4,113,432
48,54,0,0,-418,1,2,4,113,-418
1,7,6,1,403,0,2,4,114,403
2,95,1,0,-434,0,2,4,114,-412
3,42,1,1,494,0,2,4,114,494
4,71,2,0,446,0,2,4,114,-423
5,2,6,0,-496,0,2,4,114,-496
7,76,2,0,-497,0,2,4,114,-497
8,69,3,1,-418,0,2,4,114,459
9,66,4,1,499,0,2,4,114,475
11,66,2,1,481,0,2,4,114,481
12,87,2,1,453,0,2,4,114,453
13,15,5,1,489,0,2,4,114,489
14,21,5,0,-421,0,2,4,114,-421
15,28,5,1,466,0,2,4,114,466
17,82,2,1,-459,0,2,4,114,454
18,23,5,0,-472,0,2,4,114,-472
19,86,2,1,461,0,2,4,114,425
20,88,0,1,-407,0,2,4,114,444
21,87,3,1,498,0,2,4,114,456
22,84,0,1,-466,0,2,4,114,483
24,88,0,1,-462,0,2,4,114,439
25,53,5,1,474,0,2,4,114,474
27,88,1,1,-459,0,2,4,114,496
28,28,5,1,466,0,2,4,114,466
29,94,0,0,-461,0,2,4,114,-464
30,94,0,0,491,0,2,4,114,-459
32,40,4,1,426,0,2,4,114,426
33,3,6,1,474,0,2,4,114,474
34,43,3,1,482,0,2,4,114,482
35,10,5,1,461,0,2,4,114,461
36,65,1,0,-407,0,2,4,114,-483
37,11,3,1,423,0,2,4,114,423
38,61,0,1,-407,0,2,4,114,493
40,64,2,1,471,0,2,4,114,408
41,66,2,0,-451,0,2,4,114,-451
42,4,6,1,402,0,2,4,114,402
43,14,5,0,-407,0,2,4,114,-407
44,99,0,1,-407,0,2,4,114,438
46,45,0,0,407,0,2,4,114,-495
47,5,6,1,407,0,2,4,114,407
48,72,0,0,486,0,2,4,114,-400
1,85,6,1,441,1,2,4,114,441
2,5,6,1,455,1,2,4,114,455
3,52,6,0,-415,1,2,4,114,-415
4,55,0,0,429,1,2,4,114,-497
5,73,0,0,-417,1,2,4,114,-462
7,66,0,1,-494,1,2,4,114,429
8,84,1,0,-434,1,2,4,114,-413
9,2,6,0,-497,1,2,4,114,-497
11,53,4,1,450,1,2,4,114,436
12,64,4,1,447,1,2,4,114,421
13,76,1,0,-484,1,2,4,114,-437
14,36,0,0,487,1,2,4,114,-491
15,78,6,0,-436,1,2,4,114,-436
17,53,0,0,417,1,2,4,114,-480
18,16,6,0,-441,1,2,4,114,-441
19,85,0,1,-442,1,2,4,114,409
20,78,0,0,428,1,2,4,114,-479
21,31,0,0,431,1,2,4,114,-499
22,55,6,1,490,1,2,4,114,490
24,58,5,1,418,1,2,4,114,418
25,78,0,1,-482,1,2,4,114,470
27,77,0,0,442,1,2,4,114,-436
28,26,6,0,-424,1,2,4,114,-424
29,49,5,1,499,1,2,4,114,401
30,63,0,0,417,1,2,4,114,-426
32,84,0,0,487,1,2,4,114,-490
33,75,3,1,499,1,2,4,114,458
34,78,6,1,470,1,2,4,114,470
35,62,5,0,-450,1,2,4,114,-449
36,92,5,1,458,1,2,4,114,458
37,51,5,1,482,1,2,4,114,482
38,19,6,1,412,1,2,4,114,412
40,47,0,1,-473,1,2,4,114,495
41,79,6,0,-424,1,2,4,114,-424
42,13,6,0,-469,1,2,4,114,-469
43,29,6,0,-470,1,2,4,114,-470
44,5,6,1,418,1,2,4,114,418
46,24,6,0,-460,1,2,4,114,-460
47,34,6,1,406,1,2,4,114,406
48,15,1,0,-411,1,2,4,114,-465
1,82,3,1,-481,0,2,4,115,492
2,19,5,1,445,0,2,4,115,445
3,53,2,0,-466,0,2,4,115,-466
4,80,3,1,-439,0,2,4,115,448
5,11,5,1,465,0,2,4,115,465
7,24,5,0,432,0,2,4,115,-400
8,66,5,0,428,0,2,4,115,-405
9,17,5,1,451,0,2,4,115,451
11,21,2,0,-434,0,2,4,115,-434
12,66,4,1,413,0,2,4,115,419
13,18,3,0,-444,0,2,4,115,-444
14,34,3,0,-456,0,2,4,115,-456
15,4,2,0,-434,0,2,4,115,-434
17,38,3,1,-476,0,2,4,115,489
18,12,4,1,492,0,2,4,115,492
19,35,2,0,-482,0,2,4,115,-482
20,68,2,0,-473,0,2,4,115,-473
21,19,1,0,-406,0,2,4,115,-406
22,35,1,1,-482,0,2,4,115,446
24,88,4,1,455,0,2,4,115,455
25,98,3,0,420,0,2,4,115,-456
27,26,2,0,-449,0,2,4,115,-449
28,70,3,1,465,0,2,4,115,482
29,87,4,1,458,0,2,4,115,463
30,32,4,1,435,0,2,4,115,435
32,3,4,1,500,0,2,4,115,500
33,5,4,1,453,0,2,4,115,453
34,39,1,0,-433,0,2,4,115,-421
35,25,4,1,489,0,2,4,115,485
36,71,4,1,443,0,2,4,115,403
37,15,4,1,427,0,2,4,115,427
38,16,2,0,-487,0,2,4,115,-487
40,52,1,0,-440,0,2,4,115,-440
41,78,1,1,-436,0,2,4,115,496
42,42,1,0,-446,0,2,4,115,-446
43,86,1,1,-427,0,2,4,115,433
44,78,4,1,439,0,2,4,115,439
46,60,1,0,-436,0,2,4,115,-436
47,63,3,1,-446,0,2,4,115,405
48,6,3,0,-404,0,2,4,115,-404
1,30,3,0,-401,1,2,4,115,-401
2,80,2,0,-483,1,2,4,115,-428
3,90,6,1,-459,1,2,4,115,491
4,65,4,0,-436,1,2,4,115,-436
5,91,5,0,-487,1,2,4,115,-487
7,1,1,0,-490,1,2,4,115,-490
8,20,2,1,415,1,2,4,115,415
9,67,3,1,493,1,2,4,115,498
11,77,3,1,485,1,2,4,115,412
12,64,1,1,418,1,2,4,115,446
13,3,2,0,488,1,2,4,115,-488
14,43,1,1,427,1,2,4,115,427
15,14,1,0,-436,1,2,4,115,-436
17,51,4,1,438,1,2,4,115,475
18,97,4,0,-456,1,2,4,115,-477
19,39,3,0,-453,1,2,4,115,-401
20,77,6,0,459,1,2,4,115,-439
21,61,3,1,488,1,2,4,115,488
22,16,4,0,-435,1,2,4,115,-435
24,37,4,1,-417,1,2,4,115,402
25,54,3,1,441,1,2,4,115,441
27,66,4,1,410,1,2,4,115,416
28,1,3,1,437,1,2,4,115,437
29,13,5,0,-407,1,2,4,115,-453
30,29,5,0,-446,1,2,4,115,-446
32,5,5,0,-405,1,2,4,115,-405
33,98,4,1,460,1,2,4,115,475
34,87,5,0,425,1,2,4,115,-407
35,84,4,0,-450,1,2,4,115,-450
36,91,5,0,-434,1,2,4,115,-434
37,42,3,1,407,1,2,4,115,407
38,85,1,1,480,1,2,4,115,488
40,89,5,0,-472,1,2,4,115,-424
41,76,3,1,462,1,2,4,115,463
42,72,6,1,-481,1,2,4,115,430
43,12,1,1,421,1,2,4,115,421
44,6,1,1,420,1,2,4,115,498
46,34,2,1,483,1,2,4,115,483
47,41,2,1,425,1,2,4,115,425
48,82,5,1,-483,1,2,4,115,403
1,20,6,0,461,0,2,4,116,-492
2,62,6,1,467,0,2,4,116,467
3,7,3,0,-427,0,2,4,116,-427
4,32,6,1,-411,0,2,4,116,408
5,36,4,0,-440,0,2,4,116,-476
7,65,3,1,468,0,2,4,116,434
8,66,4,0,-424,0,2,4,116,-424
9,5,3,0,-442,0,2,4,116,-442
11,32,5,0,-474,0,2,4,116,-474
12,50,2,0,-480,0,2,4,116,-422
13,69,4,0,-458,0,2,4,116,-458
14,33,3,0,-456,0,2,4,116,-456
15,85,5,0,417,0,2,4,116,-484
17,29,5,1,-444,0,2,4,116,469
18,7,3,1,426,0,2,4,116,426
19,83,5,0,477,0,2,4,116,-482
20,10,3,1,427,0,2,4,116,427
21,35,4,0,-440,0,2,4,116,-440
22,2,2,1,455,0,2,4,116,455
24,12,5,0,-437,0,2,4,116,-437
25,13,1,1,464,0,2,4,116,464
27,51,3,1,437,0,2,4,116,452
28,64,5,0,-423,0,2,4,116,-423
29,71,4,0,-465,0,2,4,116,-479
30,27,3,0,-454,0,2,4,116,-454
32,18,0,0,-460,0,2,4,116,-460
33,25,4,0,-407,0,2,4,116,-407
34,1,3,1,457,0,2,4,116,457
35,66,3,0,-483,0,2,4,116,-483
36,41,2,0,-491,0,2,4,116,-491
37,42,2,1,423,0,2,4,116,423
38,10,4,0,-448,0,2,4,116,-448
40,64,2,1,-424,0,2,4,116,415
41,89,4,0,-495,0,2,4,116,-471
42,11,4,1,423,0,2,4,116,423
43,75,5,0,496,0,2,4,116,-446
44,43,4,0,-411,0,2,4,116,-411
46,70,3,1,461,0,2,4,116,461
47,47,3,1,495,0,2,4,116,495
48,30,2,1,495,0,2,4,116,405
1,45,2,1,-498,1,2,4,116,493
2,84,5,1,460,1,2,4,116,426
3,50,3,1,-487,1,2,4,116,460
4,11,6,0,-413,1,2,4,116,-464
5,78,3,0,427,1,2,4,116,-424
7,35,6,1,441,1,2,4,116,441
8,73,6,1,488,1,2,4,116,487
9,21,6,1,491,1,2,4,116,491
11,26,6,0,-421,1,2,4,116,-421
12,71,3,1,404,1,2,4,116,445
13,89,4,0,-425,1,2,4,116,-470
14,83,6,1,452,1,2,4,116,452
15,13,5,1,455,1,2,4,116,455
17,93,6,1,-448,1,2,4,116,424
18,23,4,1,429,1,2,4,116,414
19,23,5,0,-417,1,2,4,116,-417
20,31,5,1,406,1,2,4,116,406
21,18,4,1,450,1,2,4,116,450
22,51,5,0,-426,1,2,4,116,-430
24,23,3,0,-414,1,2,4,116,-414
25,99,5,0,-422,1,2,4,116,-418
27,67,6,1,-428,1,2,4,116,462
28,27,3,1,499,1,2,4,116,499
29,96,6,0,405,1,2,4,116,-421
30,29,4,1,409,1,2,4,116,409
32,41,4,0,-413,1,2,4,116,-413
33,63,5,0,484,1,2,4,116,-468
34,62,5,0,-455,1,2,4,116,-455
35,86,5,1,-444,1,2,4,116,476
36,69,6,1,414,1,2,4,116,414
37,26,6,1,457,1,2,4,116,457
38,37,5,0,-447,1,2,4,116,-406
40,72,4,0,-493,1,2,4,116,-424
41,63,4,0,-465,1,2,4,116,-465
42,95,2,1,426,1,2,4,116,456
43,5,2,0,-415,1,2,4,116,-415
44,19,3,1,407,1,2,4,116,407
46,78,4,0,407,1,2,4,116,-491
47,18,2,1,489,1,2,4,116,489
48,41,3,1,413,1,2,4,116,413
1,31,3,0,-453,0,2,4,117,-481
2,20,3,1,406,0,2,4,117,406
3,16,3,1,454,0,2,4,117,487
4,85,3,1,-470,0,2,4,117,482
5,13,3,0,-455,0,2,4,117,-455
7,97,3,0,-466,0,2,4,117,-500
8,41,3,1,400,0,2,4,117,400
9,97,3,1,406,0,2,4,117,446
11,56,3,1,-498,0,2,4,117,424
12,3,3,0,-422,0,2,4,117,-422
13,41,3,0,-400,0,2,4,117,-400
14,69,3,1,-494,0,2,4,117,432
15,79,3,0,476,0,2,4,117,-444
17,49,4,1,439,0,2,4,117,467
18,2,3,1,433,0,2,4,117,433
19,33,3,1,481,0,2,4,117,481
20,78,3,1,424,0,2,4,117,424
21,27,3,1,438,0,2,4,117,438
22,60,3,1,456,0,2,4,117,456
24,90,3,0,493,0,2,4,117,-490
25,89,3,0,-496,0,2,4,117,-444
27,65,3,0,-400,0,2,4,117,-475
28,42,3,0,-426,0,2,4,117,-426
29,26,3,0,-436,0,2,4,117,-436
30,49,3,1,435,0,2,4,117,435
32,33,3,0,422,0,2,4,117,-481
33,46,3,0,-402,0,2,4,117,-402
34,87,3,1,454,0,2,4,117,454
35,94,3,1,441,0,2,4,117,455
36,24,3,0,-418,0,2,4,117,-418
37,38,3,0,-410,0,2,4,117,-410
38,78,3,0,-400,0,2,4,117,-493
40,33,3,0,-490,0,2,4,117,-490
41,18,3,0,-493,0,2,4,117,-446
42,94,3,1,452,0,2,4,117,431
43,59,3,0,-405,0,2,4,117,-405
44,12,3,0,-444,0,2,4,117,-444
46,59,3,0,-455,0,2,4,117,-497
47,50,3,1,440,0,2,4,117,453
48,53,3,1,-413,0,2,4,117,446
1,84,3,0,-493,1,2,4,117,-493
2,46,3,1,480,1,2,4,117,460
3,41,3,0,-470,1,2,4,117,-470
4,31,6,1,475,1,2,4,117,475
5,98,0,1,448,1,2,4,117,448
7,7,0,1,412,1,2,4,117,412
8,45,0,1,488,1,2,4,117,447
9,70,3,1,-424,1,2,4,117,427
11,14,3,0,-478,1,2,4,117,-478
12,52,3,1,-403,1,2,4,117,425
13,95,6,1,434,1,2,4,117,496
14,65,3,0,-462,1,2,4,117,-462
15,3,3,0,-413,1,2,4,117,-413
17,15,3,1,488,1,2,4,117,416
18,76,3,0,-442,1,2,4,117,-442
19,84,3,0,494,1,2,4,117,-444
20,71,3,1,-499,1,2,4,117,409
21,49,3,1,434,1,2,4,117,434
22,66,3,0,-420,1,2,4,117,-420
24,71,3,1,-417,1,2,4,117,403
25,21,3,0,-485,1,2,4,117,-459
27,20,3,1,487,1,2,4,117,487
28,5,3,0,-452,1,2,4,117,-452
29,98,3,1,466,1,2,4,117,479
30,17,3,0,-408,1,2,4,117,-408
32,57,3,0,-428,1,2,4,117,-428
33,81,3,1,492,1,2,4,117,438
34,55,3,0,485,1,2,4,117,-444
35,64,3,1,-460,1,2,4,117,418
36,55,3,1,416,1,2,4,117,416
37,26,3,0,440,1,2,4,117,-460
38,86,3,0,485,1,2,4,117,-419
40,68,3,1,412,1,2,4,117,437
41,75,3,1,-401,1,2,4,117,484
42,87,3,0,-422,1,2,4,117,-422
43,93,3,1,-400,1,2,4,117,470
44,85,3,1,498,1,2,4,117,456
46,63,3,1,411,1,2,4,117,411
47,18,3,0,-410,1,2,4,117,-410
48,6,3,1,453,1,2,4,117,453
1,61,0,0,470,0,2,4,118,-481
2,61,0,1,422,0,2,4,118,422
3,18,0,0,-434,0,2,4,118,-434
4,11,0,1,466,0,2,4,118,466
5,29,0,0,-490,0,2,4,118,-490
7,59,0,1,401,0,2,4,118,401
8,18,0,1,457,0,2,4,118,457
9,65,0,0,480,0,2,4,118,-473
11,93,0,0,-486,0,2,4,118,-437
12,65,0,0,-404,0,2,4,118,-415
13,51,0,1,405,0,2,4,118,405
14,54,0,1,-411,0,2,4,118,459
15,82,0,0,-402,0,2,4,118,-478
17,18,0,0,-459,0,2,4,118,-459
18,7,0,0,-490,0,2,4,118,-490
19,31,0,0,-420,0,2,4,118,-420
20,97,0,0,-432,0,2,4,118,-432
21,91,0,0,-423,0,2,4,118,-437
22,72,0,1,495,0,2,4,118,458
24,27,0,1,402,0,2,4,118,402
25,95,0,1,-449,0,2,4,118,468
27,18,0,1,-427,0,2,4,118,468
28,48,0,0,429,0,2,4,118,-484
29,99,0,1,478,0,2,4,118,461
30,8,0,0,-467,0,2,4,118,-467
32,72,0,1,454,0,2,4,118,454
33,65,0,0,436,0,2,4,118,-416
34,24,0,1,-451,0,2,4,118,445
35,98,0,0,-416,0,2,4,118,-456
36,77,0,0,-418,0,2,4,118,-500
37,38,0,0,-491,0,2,4,118,-491
38,2,0,0,-471,0,2,4,118,-471
40,6,0,0,-485,0,2,4,118,-485
41,84,0,1,419,0,2,4,118,430
42,73,0,0,-491,0,2,4,118,-468
43,22,0,1,421,0,2,4,118,421
44,8,0,1,474,0,2,4,118,474
46,9,0,0,-444,0,2,4,118,-444
47,66,0,0,-475,0,2,4,118,-437
48,75,0,1,480,0,2,4,118,480
1,49,6,1,438,1,2,4,118,438
2,82,6,1,451,1,2,4,118,401
3,98,6,1,419,1,2,4,118,428
4,5,6,1,453,1,2,4,118,453
5,4,6,1,436,1,2,4,118,436
7,81,6,1,498,1,2,4,118,486
8,18,6,1,458,1,2,4,118,458
9,18,6,0,-441,1,2,4,118,-441
11,15,6,0,-471,1,2,4,118,-471
12,32,6,1,417,1,2,4,118,454
13,74,6,0,-422,1,2,4,118,-401
14,43,6,0,-475,1,2,4,118,-421
15,30,6,1,-459,1,2,4,118,415
17,96,6,0,475,1,2,4,118,-407
18,77,6,0,455,1,2,4,118,-482
19,98,6,1,451,1,2,4,118,479
20,40,6,1,408,1,2,4,118,408
21,96,6,0,476,1,2,4,118,-411
22,16,6,1,438,1,2,4,118,438
24,88,6,1,-435,1,2,4,118,478
25,51,6,0,-422,1,2,4,118,-422
27,31,6,1,482,1,2,4,118,482
28,57,6,1,402,1,2,4,118,402
29,64,6,0,412,1,2,4,118,-496
30,81,6,0,-411,1,2,4,118,-458
32,93,6,0,-457,1,2,4,118,-402
33,87,6,1,-411,1,2,4,118,414
34,81,6,1,450,1,2,4,118,450
35,43,6,0,-492,1,2,4,118,-492
36,66,6,0,-486,1,2,4,118,-486
37,19,6,0,-453,1,2,4,118,-453
38,81,6,0,-409,1,2,4,118,-493
40,21,6,0,-497,1,2,4,118,-497
41,12,6,0,-454,1,2,4,118,-454
42,55,6,0,-405,1,2,4,118,-437
43,71,6,0,-442,1,2,4,118,-475
44,20,6,0,-443,1,2,4,118,-443
46,28,6,0,-462,1,2,4,118,-462
47,89,6,0,422,1,2,4,118,-455
48,76,6,0,-425,1,2,4,118,-425
1,92,2,1,465,0,2,4,119,443
2,35,5,1,453,0,2,4,119,453
3,43,2,0,-424,0,2,4,119,-424
4,86,1,1,435,0,2,4,119,467
5,82,2,1,497,0,2,4,119,472
7,26,6,0,-411,0,2,4,119,-411
8,81,1,1,436,0,2,4,119,488
9,75,0,1,-427,0,2,4,119,500
11,97,0,1,-421,0,2,4,119,490
12,40,6,0,-410,0,2,4,119,-410
13,10,6,1,441,0,2,4,119,441
14,69,4,0,-427,0,2,4,119,-427
15,82,0,0,421,0,2,4,119,-422
17,33,5,1,440,0,2,4,119,440
18,87,5,1,411,0,2,4,119,495
19,52,5,0,-431,0,2,4,119,-431
20,18,5,0,489,0,2,4,119,-450
21,98,0,1,438,0,2,4,119,438
22,64,0,1,-454,0,2,4,119,438
24,62,5,1,496,0,2,4,119,496
25,10,6,1,489,0,2,4,119,489
27,66,0,1,-416,0,2,4,119,414
28,32,0,0,-450,0,2,4,119,-473
29,68,6,1,490,0,2,4,119,432
30,59,2,0,-454,0,2,4,119,-454
32,99,3,0,-446,0,2,4,119,-446
33,29,6,0,-410,0,2,4,119,-410
34,63,0,1,-484,0,2,4,119,472
35,90,5,0,-428,0,2,4,119,-432
36,52,4,1,404,0,2,4,119,404
37,13,6,1,435,0,2,4,119,435
38,60,6,1,423,0,2,4,119,423
40,98,0,0,471,0,2,4,119,-440
41,95,0,1,-460,0,2,4,119,489
42,59,6,1,462,0,2,4,119,462
43,99,0,0,-454,0,2,4,119,-453
44,34,6,1,410,0,2,4,119,410
46,88,0,0,474,0,2,4,119,-439
47,63,6,0,-497,0,2,4,119,-497
48,76,0,0,486,0,2,4,119,-479
1,22,6,0,-470,1,2,4,119,-470
2,9,6,1,495,1,2,4,119,495
3,28,0,1,-421,1,2,4,119,481
4,73,0,1,-490,1,2,4,119,483
5,10,6,1,429,1,2,4,119,429
7,88,6,0,467,1,2,4,119,-418
8,82,6,0,492,1,2,4,119,-436
9,17,0,0,-488,1,2,4,119,-420
