n_trial,uncertainty,seek,Market_change_1up,mc_model,Instr,ID,Old1
14,62,4,1,483,1,38,1
15,19,6,1,498,1,38,1
17,68,4,0,-491,1,38,1
18,33,5,0,-417,1,38,1
19,76,4,0,-475,1,38,1
20,87,5,0,-428,1,38,1
21,51,5,0,-450,1,38,1
22,27,6,0,-469,1,38,1
24,71,6,0,-454,1,38,1
25,19,6,0,-429,1,38,1
27,6,5,0,-494,1,38,1
28,67,4,1,403,1,38,1
29,6,6,1,494,1,38,1
30,95,6,0,-495,1,38,1
32,37,6,0,-402,1,38,1
33,49,5,1,415,1,38,1
34,83,5,0,-473,1,38,1
35,56,5,1,462,1,38,1
36,73,6,0,-495,1,38,1
37,56,6,1,494,1,38,1
38,6,4,1,402,1,38,1
40,67,6,1,414,1,38,1
41,43,4,0,-433,1,38,1
42,14,6,1,414,1,38,1
43,79,6,1,463,1,38,1
44,29,6,1,431,1,38,1
46,47,5,1,467,1,38,1
47,49,5,0,-401,1,38,1
48,97,5,1,472,1,38,1
1,84,6,0,-423,1,38,1
2,22,6,0,-433,1,38,1
3,29,6,1,476,1,38,1
4,14,6,1,492,1,38,1
5,12,6,1,403,1,38,1
7,67,6,0,-482,1,38,1
8,84,6,1,488,1,38,1
9,53,6,0,-452,1,38,1
11,83,6,0,-452,1,38,1
12,88,6,0,-416,1,38,1
13,12,6,0,-477,1,38,1
14,10,6,0,-440,1,38,1
15,49,6,0,-403,1,38,1
17,57,6,1,426,1,38,1
18,74,6,1,481,1,38,1
19,76,6,0,-448,1,38,1
20,31,6,0,-431,1,38,1
21,49,6,1,407,1,38,1
22,39,6,1,469,1,38,1
24,33,6,1,472,1,38,1
25,44,6,0,-495,1,38,1
27,32,6,1,410,1,38,1
28,81,6,1,447,1,38,1
29,58,6,1,403,1,38,1
30,98,6,0,-403,1,38,1
32,75,6,0,-469,1,38,1
33,24,6,0,-436,1,38,1
34,74,6,1,410,1,38,1
35,35,6,0,-462,1,38,1
36,98,6,0,-448,1,38,1
37,12,6,0,-491,1,38,1
38,49,6,1,404,1,38,1
40,88,6,1,443,1,38,1
41,98,6,1,432,1,38,1
42,34,6,1,454,1,38,1
43,82,6,0,-485,1,38,1
44,59,6,1,411,1,38,1
46,9,6,1,424,1,38,1
47,9,6,0,-432,1,38,1
48,24,6,1,443,1,38,1
1,88,5,0,-483,1,39,1
2,26,5,1,467,1,39,1
3,20,6,1,465,1,39,1
4,7,6,1,446,1,39,1
5,62,6,1,419,1,39,1
7,25,6,0,-462,1,39,1
8,70,5,0,-448,1,39,1
9,73,6,1,440,1,39,1
11,62,5,1,465,1,39,1
12,24,6,0,-417,1,39,1
13,16,5,1,443,1,39,1
14,21,5,1,479,1,39,1
15,24,5,1,435,1,39,1
17,23,5,0,-424,1,39,1
18,16,5,1,490,1,39,1
19,37,5,0,-492,1,39,1
20,46,5,0,-467,1,39,1
21,47,5,0,-448,1,39,1
22,75,5,0,-409,1,39,1
24,69,5,1,406,1,39,1
25,63,2,1,467,1,39,1
27,10,5,1,412,1,39,1
28,76,5,0,-451,1,39,1
29,8,5,0,-500,1,39,1
30,89,4,1,428,1,39,1
32,44,5,1,416,1,39,1
33,6,5,0,-439,1,39,1
34,62,4,0,-468,1,39,1
35,57,6,1,485,1,39,1
36,25,5,0,-469,1,39,1
37,24,5,1,410,1,39,1
38,87,5,0,-466,1,39,1
40,25,6,1,425,1,39,1
41,39,1,0,-481,1,39,1
42,67,5,1,413,1,39,1
43,84,6,0,-447,1,39,1
44,43,2,1,453,1,39,1
46,76,2,1,461,1,39,1
47,82,5,1,400,1,39,1
48,94,4,0,-413,1,39,1
1,41,6,1,494,1,39,1
2,19,6,1,454,1,39,1
3,15,6,0,-499,1,39,1
4,48,6,0,-413,1,39,1
5,40,6,0,-457,1,39,1
7,49,6,0,-460,1,39,1
8,16,6,1,428,1,39,1
9,24,6,1,474,1,39,1
11,63,6,1,498,1,39,1
12,34,6,1,441,1,39,1
13,46,6,0,-461,1,39,1
14,69,6,1,422,1,39,1
15,65,6,1,453,1,39,1
17,15,6,0,-477,1,39,1
18,51,6,1,484,1,39,1
19,99,6,0,-427,1,39,1
20,32,6,0,-405,1,39,1
21,80,6,0,-433,1,39,1
22,90,6,0,-416,1,39,1
24,30,6,1,421,1,39,1
25,13,6,0,-485,1,39,1
27,98,6,1,477,1,39,1
28,31,6,0,-428,1,39,1
29,63,6,0,-406,1,39,1
30,65,6,0,-434,1,39,1
32,31,6,0,-426,1,39,1
33,17,6,1,438,1,39,1
34,82,6,1,462,1,39,1
35,34,6,1,497,1,39,1
36,39,6,1,473,1,39,1
37,84,6,0,-448,1,39,1
38,43,6,0,-418,1,39,1
40,89,6,1,453,1,39,1
41,53,6,0,-414,1,39,1
42,51,6,1,419,1,39,1
43,33,6,1,445,1,39,1
44,90,6,0,-467,1,39,1
46,5,6,1,469,1,39,1
47,1,6,1,443,1,39,1
48,27,6,1,436,1,39,1
1,90,6,0,-493,1,40,1
2,56,5,1,413,1,40,1
3,9,6,0,-415,1,40,1
4,36,5,0,-400,1,40,1
5,63,6,1,424,1,40,1
7,18,5,1,435,1,40,1
8,13,5,1,415,1,40,1
9,86,6,1,486,1,40,1
11,22,5,1,419,1,40,1
12,16,5,0,-485,1,40,1
13,57,6,0,-402,1,40,1
14,29,5,1,422,1,40,1
15,4,1,1,470,1,40,1
17,96,6,0,-436,1,40,1
18,24,5,0,-489,1,40,1
19,18,5,0,-453,1,40,1
20,83,5,1,437,1,40,1
21,49,5,0,-427,1,40,1
22,3,6,1,465,1,40,1
24,69,6,0,-401,1,40,1
25,15,3,1,450,1,40,1
27,28,5,1,454,1,40,1
28,14,5,1,433,1,40,1
29,31,5,1,466,1,40,1
30,2,6,1,471,1,40,1
32,66,6,0,-423,1,40,1
33,95,6,1,438,1,40,1
34,9,2,0,-433,1,40,1
35,85,6,1,415,1,40,1
36,41,5,0,-445,1,40,1
37,47,5,1,469,1,40,1
38,91,6,0,-470,1,40,1
40,73,6,0,-436,1,40,1
41,31,5,1,480,1,40,1
42,54,6,0,-443,1,40,1
43,57,6,1,495,1,40,1
44,14,5,1,450,1,40,1
46,56,6,0,-463,1,40,1
47,53,6,0,-489,1,40,1
48,15,5,0,-448,1,40,1
1,98,3,1,431,1,40,1
2,88,1,0,-477,1,40,1
3,40,0,0,-424,1,40,1
4,85,1,0,-497,1,40,1
5,7,6,1,405,1,40,1
7,22,6,1,440,1,40,1
8,29,6,1,432,1,40,1
9,51,5,1,479,1,40,1
11,85,4,1,445,1,40,1
12,75,4,1,418,1,40,1
13,5,6,1,424,1,40,1
14,86,3,1,483,1,40,1
15,77,4,1,495,1,40,1
17,94,1,0,-448,1,40,1
18,47,4,1,465,1,40,1
19,46,6,1,480,1,40,1
20,2,0,0,-475,1,40,1
21,61,5,1,484,1,40,1
22,47,0,0,-442,1,40,1
24,5,6,1,488,1,40,1
25,30,6,1,481,1,40,1
27,47,1,0,-434,1,40,1
28,12,0,0,-400,1,40,1
29,50,1,0,-484,1,40,1
30,19,0,0,-454,1,40,1
32,7,0,0,-415,1,40,1
33,10,6,1,401,1,40,1
34,62,6,1,488,1,40,1
35,95,6,0,-475,1,40,1
36,7,6,1,441,1,40,1
37,81,6,1,497,1,40,1
38,73,5,1,406,1,40,1
40,88,6,0,-454,1,40,1
41,94,6,1,442,1,40,1
42,43,6,1,473,1,40,1
43,41,6,1,433,1,40,1
44,82,6,1,464,1,40,1
46,4,1,0,-488,1,40,1
47,84,6,1,437,1,40,1
48,11,6,1,432,1,40,1
1,81,0,0,-496,1,41,1
2,78,4,1,405,1,41,1
3,54,0,0,-471,1,41,1
4,44,5,1,488,1,41,1
5,78,5,1,406,1,41,1
7,34,6,1,482,1,41,1
8,5,0,0,-413,1,41,1
9,1,6,1,426,1,41,1
11,53,4,1,451,1,41,1
12,84,2,1,443,1,41,1
13,54,0,0,-478,1,41,1
14,5,6,1,420,1,41,1
15,86,3,1,418,1,41,1
17,98,0,0,-409,1,41,1
18,23,5,1,498,1,41,1
19,90,4,1,436,1,41,1
20,68,5,1,492,1,41,1
21,55,4,1,411,1,41,1
22,78,4,1,482,1,41,1
24,41,0,0,-413,1,41,1
25,63,1,0,-479,1,41,1
27,52,0,0,-413,1,41,1
28,24,5,1,462,1,41,1
29,2,6,1,418,1,41,1
30,44,5,1,437,1,41,1
32,82,1,1,457,1,41,1
33,29,6,1,492,1,41,1
34,29,0,0,-436,1,41,1
35,83,4,1,419,1,41,1
36,35,5,1,424,1,41,1
37,43,6,1,411,1,41,1
38,40,1,0,-468,1,41,1
40,14,5,1,425,1,41,1
41,53,6,1,446,1,41,1
42,53,0,0,-438,1,41,1
43,67,3,1,401,1,41,1
44,72,1,0,-418,1,41,1
46,33,0,0,-463,1,41,1
47,88,2,0,-440,1,41,1
48,63,0,0,-482,1,41,1
1,89,0,0,-408,1,41,1
2,93,0,0,-456,1,41,1
3,49,1,1,445,1,41,1
4,2,6,1,474,1,41,1
5,34,2,0,-433,1,41,1
7,70,2,0,-461,1,41,1
8,53,3,1,412,1,41,1
9,44,3,1,461,1,41,1
11,94,2,1,482,1,41,1
12,80,0,0,-494,1,41,1
13,67,2,1,480,1,41,1
14,52,3,1,463,1,41,1
15,18,0,0,-405,1,41,1
17,4,2,0,-476,1,41,1
18,24,3,1,452,1,41,1
19,9,2,0,-427,1,41,1
20,95,2,1,464,1,41,1
21,12,6,1,443,1,41,1
22,76,1,1,443,1,41,1
24,99,5,0,-469,1,41,1
25,40,4,1,461,1,41,1
27,11,5,1,415,1,41,1
28,49,2,0,-483,1,41,1
29,12,5,1,449,1,41,1
30,35,1,0,-491,1,41,1
32,65,3,1,415,1,41,1
33,62,1,0,-464,1,41,1
34,41,3,1,409,1,41,1
35,36,1,0,-490,1,41,1
36,49,1,0,-497,1,41,1
37,35,4,1,485,1,41,1
38,98,5,0,-429,1,41,1
40,76,2,0,-472,1,41,1
41,80,0,0,-500,1,41,1
42,20,6,1,464,1,41,1
43,68,1,0,-465,1,41,1
44,18,5,1,446,1,41,1
46,48,3,0,-417,1,41,1
47,59,2,1,476,1,41,1
48,2,0,0,-418,1,41,1
1,22,0,0,-420,1,42,1
2,9,0,0,-465,1,42,1
3,83,0,1,436,1,42,1
4,64,3,0,-462,1,42,1
5,15,1,0,-422,1,42,1
7,6,6,1,423,1,42,1
8,49,3,1,419,1,42,1
9,25,6,1,500,1,42,1
11,23,0,0,-468,1,42,1
12,83,0,1,406,1,42,1
13,43,2,0,-438,1,42,1
14,52,3,1,465,1,42,1
15,11,0,0,-499,1,42,1
17,15,6,1,422,1,42,1
18,18,6,1,439,1,42,1
19,26,2,0,-421,1,42,1
20,38,2,0,-489,1,42,1
21,42,3,0,-422,1,42,1
22,57,3,1,461,1,42,1
24,20,1,0,-414,1,42,1
25,95,6,0,-483,1,42,1
27,72,2,1,444,1,42,1
28,65,3,1,449,1,42,1
29,10,6,1,417,1,42,1
30,66,2,0,-417,1,42,1
32,80,3,0,-460,1,42,1
33,69,4,0,-427,1,42,1
34,4,6,1,439,1,42,1
35,22,6,1,497,1,42,1
36,53,3,1,430,1,42,1
37,50,4,1,470,1,42,1
38,78,1,1,428,1,42,1
40,2,6,1,426,1,42,1
41,8,6,1,423,1,42,1
42,5,0,0,-497,1,42,1
43,98,6,0,-409,1,42,1
44,7,6,1,406,1,42,1
46,34,1,0,-413,1,42,1
47,16,6,1,457,1,42,1
48,65,1,1,492,1,42,1
1,98,6,1,495,1,4.20E+01,1
2,86,5,0,-415,1,4.20E+01,1
3,70,5,1,492,1,4.20E+01,1
4,16,6,1,429,1,4.20E+01,1
5,10,5,0,-401,1,4.20E+01,1
7,65,5,0,-485,1,4.20E+01,1
8,62,5,0,-488,1,4.20E+01,1
9,45,6,1,403,1,4.20E+01,1
11,26,6,1,442,1,4.20E+01,1
12,94,6,0,-422,1,4.20E+01,1
13,30,5,0,-487,1,4.20E+01,1
14,62,6,1,467,1,4.20E+01,1
15,2,6,1,469,1,4.20E+01,1
17,80,6,1,404,1,4.20E+01,1
18,5,6,0,-420,1,4.20E+01,1
19,88,6,0,-403,1,4.20E+01,1
20,53,6,0,-432,1,4.20E+01,1
21,13,6,0,-490,1,4.20E+01,1
22,66,6,0,-441,1,4.20E+01,1
24,77,6,1,492,1,4.20E+01,1
25,75,6,0,-433,1,4.20E+01,1
27,51,6,1,408,1,4.20E+01,1
28,40,6,1,459,1,4.20E+01,1
29,69,6,1,438,1,4.20E+01,1
30,90,6,0,-437,1,4.20E+01,1
32,99,6,1,420,1,4.20E+01,1
33,16,6,1,486,1,4.20E+01,1
34,22,6,1,494,1,4.20E+01,1
35,30,4,0,-467,1,4.20E+01,1
36,21,0,0,-442,1,4.20E+01,1
37,34,6,0,-492,1,4.20E+01,1
38,32,6,1,400,1,4.20E+01,1
40,62,6,0,-419,1,4.20E+01,1
41,85,6,0,-493,1,4.20E+01,1
42,53,6,0,-449,1,4.20E+01,1
43,34,6,1,478,1,4.20E+01,1
44,52,6,1,443,1,4.20E+01,1
46,89,6,0,-468,1,4.20E+01,1
47,58,6,0,-445,1,4.20E+01,1
48,29,6,1,497,1,4.20E+01,1
1,23,6,1,476,1,43,1
2,57,6,0,-478,1,43,1
3,33,6,0,-492,1,43,1
4,12,6,1,404,1,43,1
5,20,6,1,437,1,43,1
7,73,6,1,474,1,43,1
8,56,6,1,415,1,43,1
9,57,6,0,-470,1,43,1
11,18,6,1,410,1,43,1
12,55,6,0,-463,1,43,1
13,64,6,0,-481,1,43,1
14,55,6,0,-476,1,43,1
15,34,6,0,-470,1,43,1
17,44,6,1,466,1,43,1
18,19,6,0,-452,1,43,1
19,76,6,1,418,1,43,1
20,76,6,1,410,1,43,1
21,87,6,0,-431,1,43,1
22,78,6,1,425,1,43,1
24,68,6,0,-462,1,43,1
25,45,6,1,444,1,43,1
27,67,6,0,-420,1,43,1
28,58,6,0,-424,1,43,1
29,86,6,1,427,1,43,1
30,53,6,1,413,1,43,1
32,74,6,1,458,1,43,1
33,44,6,0,-428,1,43,1
34,73,6,1,473,1,43,1
35,83,6,0,-467,1,43,1
36,65,6,0,-418,1,43,1
37,43,6,1,417,1,43,1
38,29,6,1,489,1,43,1
40,63,6,0,-418,1,43,1
41,81,6,0,-402,1,43,1
42,5,6,1,409,1,43,1
43,52,6,1,493,1,43,1
44,31,6,1,412,1,43,1
46,68,6,1,435,1,43,1
47,58,6,0,-461,1,43,1
48,65,6,1,406,1,43,1
1,12,6,1,465,1,43,1
2,34,6,0,-468,1,43,1
3,78,6,0,-495,1,43,1
4,59,6,0,-412,1,43,1
5,60,6,0,-455,1,43,1
7,88,6,1,488,1,43,1
8,41,6,1,438,1,43,1
9,68,6,1,420,1,43,1
11,69,6,0,-492,1,43,1
12,92,6,1,436,1,43,1
13,68,6,1,435,1,43,1
14,36,6,1,463,1,43,1
15,63,6,0,-412,1,43,1
17,85,6,0,-477,1,43,1
18,69,6,1,427,1,43,1
19,87,6,1,424,1,43,1
20,22,6,0,-457,1,43,1
21,31,6,1,483,1,43,1
22,85,6,1,477,1,43,1
24,92,6,1,464,1,43,1
25,20,6,0,-483,1,43,1
27,73,6,0,-431,1,43,1
28,50,6,1,477,1,43,1
29,38,6,0,-400,1,43,1
30,80,6,1,410,1,43,1
32,31,6,0,-432,1,43,1
33,52,6,0,-428,1,43,1
34,24,6,0,-408,1,43,1
35,6,6,1,469,1,43,1
36,29,6,0,-466,1,43,1
37,27,6,0,-442,1,43,1
38,45,6,1,423,1,43,1
40,30,6,1,442,1,43,1
41,44,6,0,-404,1,43,1
42,40,6,0,-455,1,43,1
43,27,6,0,-429,1,43,1
44,4,6,1,480,1,43,1
46,98,6,0,-459,1,43,1
47,84,6,1,445,1,43,1
48,79,6,0,-445,1,43,1
1,53,6,0,-437,0,44,1
2,89,6,0,-467,0,44,1
3,41,6,1,497,0,44,1
4,80,6,1,483,0,44,1
5,82,6,0,-476,0,44,1
7,13,6,1,413,0,44,1
8,89,6,1,495,0,44,1
9,44,6,1,458,0,44,1
11,18,6,0,-438,0,44,1
12,73,6,1,455,0,44,1
13,22,6,0,-432,0,44,1
14,83,6,1,469,0,44,1
15,50,6,1,413,0,44,1
17,26,6,0,-405,0,44,1
18,63,6,1,485,0,44,1
19,32,6,1,438,0,44,1
20,97,6,1,475,0,44,1
21,26,6,0,-432,0,44,1
22,44,6,1,449,0,44,1
24,77,6,1,402,0,44,1
25,77,6,0,-458,0,44,1
27,68,6,1,489,0,44,1
28,37,6,0,-404,0,44,1
29,78,6,1,482,0,44,1
30,66,6,1,450,0,44,1
32,67,6,0,-441,0,44,1
33,32,6,1,400,0,44,1
34,54,6,0,-486,0,44,1
35,15,6,1,496,0,44,1
36,78,6,1,400,0,44,1
37,67,6,1,480,0,44,1
38,81,6,0,-497,0,44,1
40,73,6,0,-464,0,44,1
41,17,6,1,464,0,44,1
42,68,6,1,491,0,44,1
43,34,6,0,-470,0,44,1
44,52,6,0,-407,0,44,1
46,3,6,0,-401,0,44,1
47,70,6,0,-469,0,44,1
48,82,6,0,-444,0,44,1
1,57,3,1,438,0,44,1
2,79,2,1,489,0,44,1
3,50,4,1,443,0,44,1
4,40,5,1,414,0,44,1
5,85,1,0,-457,0,44,1
7,70,3,0,-453,0,44,1
8,91,5,1,476,0,44,1
9,57,2,0,-467,0,44,1
11,46,5,1,474,0,44,1
12,33,4,0,-485,0,44,1
13,60,1,0,-420,0,44,1
14,4,5,0,-491,0,44,1
15,37,6,1,491,0,44,1
17,96,2,1,428,0,44,1
18,82,3,0,-453,0,44,1
19,79,5,1,480,0,44,1
20,99,6,0,-459,0,44,1
21,39,4,1,425,0,44,1
22,79,5,1,473,0,44,1
24,42,2,0,-402,0,44,1
25,40,5,1,452,0,44,1
27,56,2,0,-472,0,44,1
28,28,6,1,430,0,44,1
29,1,5,0,-450,0,44,1
30,11,4,1,410,0,44,1
32,3,3,1,459,0,44,1
33,88,4,1,472,0,44,1
34,83,4,1,414,0,44,1
35,66,5,1,413,0,44,1
36,14,6,1,485,0,44,1
37,86,2,0,-500,0,44,1
38,44,3,0,-449,0,44,1
40,88,4,1,484,0,44,1
41,90,2,0,-470,0,44,1
42,48,4,1,483,0,44,1
43,94,1,0,-441,0,44,1
44,33,4,0,-467,0,44,1
46,91,4,0,-499,0,44,1
47,54,4,1,425,0,44,1
48,30,6,1,442,0,44,1
1,9,5,0,-454,0,45,1
2,31,6,1,412,0,45,1
3,99,4,1,495,0,45,1
4,96,5,0,-453,0,45,1
5,84,4,1,457,0,45,1
7,92,5,0,-484,0,45,1
8,76,3,1,496,0,45,1
9,69,4,1,451,0,45,1
11,79,4,0,-456,0,45,1
12,37,6,1,413,0,45,1
13,20,3,0,-441,0,45,1
14,88,4,0,-492,0,45,1
15,11,2,0,-475,0,45,1
17,83,4,1,473,0,45,1
18,99,3,1,456,0,45,1
19,91,3,0,-489,0,45,1
20,3,6,1,468,0,45,1
21,89,5,1,470,0,45,1
22,61,4,1,485,0,45,1
24,61,4,0,-415,0,45,1
25,56,5,1,405,0,45,1
27,66,4,0,-438,0,45,1
28,56,4,0,-427,0,45,1
29,32,6,1,473,0,45,1
30,50,4,0,-448,0,45,1
32,90,4,0,-408,0,45,1
33,75,4,0,-428,0,45,1
34,94,5,1,495,0,45,1
35,33,4,0,-462,0,45,1
36,27,4,0,-448,0,45,1
37,60,4,0,-489,0,45,1
38,45,5,1,438,0,45,1
40,78,5,1,434,0,45,1
41,54,6,1,432,0,45,1
42,95,5,0,-469,0,45,1
43,2,5,0,-411,0,45,1
44,67,6,1,412,0,45,1
46,75,4,0,-457,0,45,1
47,7,1,0,-440,0,45,1
48,28,6,1,476,0,45,1
1,4,4,1,475,0,45,1
2,66,3,1,465,0,45,1
3,71,2,0,-445,0,45,1
4,96,0,0,-442,0,45,1
5,86,2,0,-412,0,45,1
7,9,4,0,-479,0,45,1
8,52,3,1,429,0,45,1
9,1,1,0,-472,0,45,1
11,6,2,0,-418,0,45,1
12,69,4,0,-407,0,45,1
13,65,3,1,455,0,45,1
14,58,4,1,464,0,45,1
15,31,4,1,499,0,45,1
17,85,2,1,483,0,45,1
18,20,2,0,-498,0,45,1
19,94,0,0,-441,0,45,1
20,46,1,0,-430,0,45,1
21,42,1,0,-480,0,45,1
22,23,3,0,-479,0,45,1
24,4,3,0,-416,0,45,1
25,8,2,0,-469,0,45,1
27,1,5,1,463,0,45,1
28,17,2,0,-412,0,45,1
29,16,2,0,-458,0,45,1
30,75,2,1,467,0,45,1
32,66,2,1,473,0,45,1
33,85,3,1,447,0,45,1
34,93,1,1,462,0,45,1
35,34,4,1,463,0,45,1
36,92,1,1,409,0,45,1
37,52,2,0,-440,0,45,1
38,62,3,1,491,0,45,1
40,6,2,0,-450,0,45,1
41,21,2,0,-427,0,45,1
42,34,2,1,433,0,45,1
43,23,5,1,401,0,45,1
44,32,2,0,-428,0,45,1
46,95,1,0,-417,0,45,1
47,32,2,0,-457,0,45,1
48,71,2,1,460,0,45,1
1,54,6,1,493,0,46,1
2,32,6,0,-461,0,46,1
3,82,6,0,-463,0,46,1
4,69,6,1,480,0,46,1
5,49,6,1,428,0,46,1
7,81,6,0,-450,0,46,1
8,30,6,0,-435,0,46,1
9,24,6,1,489,0,46,1
11,22,6,0,-489,0,46,1
12,37,6,1,499,0,46,1
13,91,6,0,-500,0,46,1
14,84,6,1,476,0,46,1
15,39,6,0,-440,0,46,1
17,18,6,1,412,0,46,1
18,61,6,1,440,0,46,1
19,51,6,0,-412,0,46,1
20,88,6,0,-427,0,46,1
21,85,6,1,459,0,46,1
22,28,6,0,-410,0,46,1
24,65,6,0,-494,0,46,1
25,72,6,0,-481,0,46,1
27,50,6,0,-500,0,46,1
28,40,6,0,-497,0,46,1
29,95,6,1,478,0,46,1
30,10,6,1,417,0,46,1
32,75,6,0,-451,0,46,1
33,4,4,1,410,0,46,1
34,16,6,0,-495,0,46,1
35,57,6,0,-410,0,46,1
36,71,6,0,-441,0,46,1
37,51,6,0,-428,0,46,1
38,24,6,1,495,0,46,1
40,15,6,1,424,0,46,1
41,51,6,0,-467,0,46,1
42,99,6,0,-423,0,46,1
43,87,6,1,465,0,46,1
44,48,6,1,478,0,46,1
46,15,6,1,433,0,46,1
47,2,6,0,-499,0,46,1
48,22,6,1,479,0,46,1
1,8,6,1,460,0,46,1
2,32,6,1,486,0,46,1
3,52,6,0,-445,0,46,1
4,38,6,1,445,0,46,1
5,94,6,1,491,0,46,1
7,53,6,0,-441,0,46,1
8,15,6,1,499,0,46,1
9,17,6,0,-499,0,46,1
11,60,6,1,496,0,46,1
12,87,6,1,401,0,46,1
13,35,6,1,446,0,46,1
14,48,6,0,-467,0,46,1
15,79,6,1,467,0,46,1
17,55,6,0,-436,0,46,1
18,49,6,0,-467,0,46,1
19,54,6,0,-416,0,46,1
20,18,6,0,-451,0,46,1
21,63,6,0,-457,0,46,1
22,90,6,0,-407,0,46,1
24,99,6,0,-492,0,46,1
25,5,6,0,-448,0,46,1
27,55,6,0,-440,0,46,1
28,19,6,0,-474,0,46,1
29,38,6,1,463,0,46,1
30,27,6,1,404,0,46,1
32,88,6,1,415,0,46,1
33,97,6,1,483,0,46,1
34,81,6,0,-488,0,46,1
35,32,6,0,-427,0,46,1
36,89,6,0,-441,0,46,1
37,68,6,1,469,0,46,1
38,20,6,1,482,0,46,1
40,58,6,0,-453,0,46,1
41,49,6,1,493,0,46,1
42,51,6,1,405,0,46,1
43,10,6,1,500,0,46,1
44,4,6,0,-463,0,46,1
46,57,6,0,-487,0,46,1
47,83,6,0,-448,0,46,1
48,19,6,0,-418,0,46,1
1,14,6,1,404,0,47,1
2,13,6,0,-405,0,47,1
3,92,2,1,451,0,47,1
4,74,1,1,458,0,47,1
5,29,4,0,-484,0,47,1
7,43,5,1,452,0,47,1
8,94,5,0,-484,0,47,1
9,67,5,1,447,0,47,1
11,19,5,0,-449,0,47,1
12,51,2,0,-442,0,47,1
13,70,5,1,483,0,47,1
14,4,6,0,-476,0,47,1
15,98,6,0,-433,0,47,1
17,56,5,0,-479,0,47,1
18,36,5,1,459,0,47,1
19,19,6,0,-450,0,47,1
20,65,5,1,434,0,47,1
21,68,5,1,430,0,47,1
22,79,6,1,461,0,47,1
24,36,6,1,487,0,47,1
25,25,6,1,495,0,47,1
27,17,6,1,480,0,47,1
28,56,5,0,-490,0,47,1
29,24,6,0,-477,0,47,1
30,78,6,0,-425,0,47,1
32,27,6,1,452,0,47,1
33,4,6,1,427,0,47,1
34,70,6,0,-415,0,47,1
35,64,6,0,-458,0,47,1
36,50,6,0,-469,0,47,1
37,34,5,0,-473,0,47,1
38,62,5,1,411,0,47,1
40,64,5,0,-487,0,47,1
41,27,6,0,-436,0,47,1
42,96,6,1,497,0,47,1
43,24,6,1,436,0,47,1
44,23,6,0,-496,0,47,1
46,34,6,0,-420,0,47,1
47,71,5,1,472,0,47,1
48,4,6,1,484,0,47,1
1,45,6,0,-405,0,47,1
2,24,6,0,-491,0,47,1
3,34,6,0,-452,0,47,1
4,50,6,0,-405,0,47,1
5,33,6,1,435,0,47,1
7,72,6,0,-433,0,47,1
8,71,6,1,428,0,47,1
9,96,6,1,408,0,47,1
11,34,6,0,-463,0,47,1
12,37,6,1,497,0,47,1
13,76,6,1,465,0,47,1
14,16,6,1,424,0,47,1
15,41,6,0,-491,0,47,1
17,53,6,1,460,0,47,1
18,58,6,0,-474,0,47,1
19,83,6,1,499,0,47,1
20,98,6,0,-428,0,47,1
21,55,6,0,-442,0,47,1
22,28,6,0,-425,0,47,1
24,21,6,1,466,0,47,1
25,94,6,0,-415,0,47,1
27,9,6,1,434,0,47,1
28,6,6,0,-447,0,47,1
29,70,6,1,407,0,47,1
30,69,6,1,419,0,47,1
32,91,6,0,-475,0,47,1
33,71,6,0,-400,0,47,1
34,93,6,0,-461,0,47,1
35,43,6,1,486,0,47,1
36,10,5,0,-419,0,47,1
37,20,5,1,476,0,47,1
38,46,5,0,-429,0,47,1
40,78,6,0,-447,0,47,1
41,95,5,1,464,0,47,1
42,90,4,0,-488,0,47,1
43,35,6,0,-454,0,47,1
44,8,3,1,409,0,47,1
46,67,4,1,402,0,47,1
47,13,3,0,-439,0,47,1
48,37,4,0,-438,0,47,1
1,87,6,1,433,0,48,1
2,99,6,0,-410,0,48,1
3,70,6,0,-464,0,48,1
4,52,6,1,401,0,48,1
5,20,6,1,493,0,48,1
7,88,6,0,-401,0,48,1
8,84,6,1,419,0,48,1
9,88,6,1,405,0,48,1
11,27,6,0,-427,0,48,1
12,42,6,0,-446,0,48,1
13,44,6,0,-408,0,48,1
14,75,6,1,452,0,48,1
15,99,6,1,495,0,48,1
17,5,6,0,-401,0,48,1
18,25,6,0,-446,0,48,1
19,49,6,0,-430,0,48,1
20,44,6,1,498,0,48,1
21,70,6,1,465,0,48,1
22,45,6,0,-495,0,48,1
24,49,6,0,-480,0,48,1
25,96,6,0,-433,0,48,1
27,47,6,1,426,0,48,1
28,47,6,0,-451,0,48,1
29,41,6,0,-416,0,48,1
30,69,6,1,469,0,48,1
32,88,6,1,488,0,48,1
33,97,6,0,-460,0,48,1
34,73,5,0,-401,0,48,1
35,55,6,0,-432,0,48,1
36,41,6,1,473,0,48,1
37,35,6,1,404,0,48,1
38,9,6,1,417,0,48,1
40,11,5,1,436,0,48,1
41,35,5,0,-457,0,48,1
42,76,6,0,-495,0,48,1
43,13,6,1,415,0,48,1
44,5,6,1,495,0,48,1
46,54,6,0,-484,0,48,1
47,12,6,0,-447,0,48,1
48,48,6,1,494,0,48,1
1,25,4,0,-440,0,48,1
2,61,5,1,422,0,48,1
3,62,4,0,-494,0,48,1
4,52,4,0,-477,0,48,1
5,26,4,0,-425,0,48,1
