n_trial,uncertainty,seek,Market_change_1up,mc_model,Instr,Task1Seek,check,ID
30,91,6,0,-471,1,1,4,62d5cc956051642fc69be235
32,46,6,1,464,1,1,4,62d5cc956051642fc69be235
33,70,6,0,-475,1,1,4,62d5cc956051642fc69be235
34,45,6,0,-400,1,1,4,62d5cc956051642fc69be235
35,17,6,0,-450,1,1,4,62d5cc956051642fc69be235
36,43,6,1,461,1,1,4,62d5cc956051642fc69be235
37,14,6,1,474,1,1,4,62d5cc956051642fc69be235
38,67,6,1,436,1,1,4,62d5cc956051642fc69be235
40,3,2,1,465,1,1,4,62d5cc956051642fc69be235
41,3,2,1,413,1,1,4,62d5cc956051642fc69be235
42,97,6,1,406,1,1,4,62d5cc956051642fc69be235
43,28,6,0,-471,1,1,4,62d5cc956051642fc69be235
44,32,6,0,-441,1,1,4,62d5cc956051642fc69be235
46,62,6,0,-454,1,1,4,62d5cc956051642fc69be235
47,81,6,0,-495,1,1,4,62d5cc956051642fc69be235
48,87,6,1,482,1,1,4,62d5cc956051642fc69be235
1,50,6,0,-490,0,1,4,62d6d791bb6448ae52929ebd
2,88,6,1,440,0,1,4,62d6d791bb6448ae52929ebd
3,42,5,1,446,0,1,4,62d6d791bb6448ae52929ebd
4,33,5,1,404,0,1,4,62d6d791bb6448ae52929ebd
5,22,3,1,409,0,1,4,62d6d791bb6448ae52929ebd
7,10,1,0,-476,0,1,4,62d6d791bb6448ae52929ebd
8,7,1,1,411,0,1,4,62d6d791bb6448ae52929ebd
9,90,6,0,-436,0,1,4,62d6d791bb6448ae52929ebd
11,42,5,0,-484,0,1,4,62d6d791bb6448ae52929ebd
12,36,5,0,-443,0,1,4,62d6d791bb6448ae52929ebd
13,23,4,0,-440,0,1,4,62d6d791bb6448ae52929ebd
14,37,5,0,-444,0,1,4,62d6d791bb6448ae52929ebd
15,97,6,1,445,0,1,4,62d6d791bb6448ae52929ebd
17,28,5,0,-497,0,1,4,62d6d791bb6448ae52929ebd
18,71,6,1,444,0,1,4,62d6d791bb6448ae52929ebd
19,88,6,0,-460,0,1,4,62d6d791bb6448ae52929ebd
20,98,6,1,475,0,1,4,62d6d791bb6448ae52929ebd
21,43,5,1,423,0,1,4,62d6d791bb6448ae52929ebd
22,62,6,0,-456,0,1,4,62d6d791bb6448ae52929ebd
24,69,6,1,459,0,1,4,62d6d791bb6448ae52929ebd
25,93,6,1,436,0,1,4,62d6d791bb6448ae52929ebd
27,94,6,1,452,0,1,4,62d6d791bb6448ae52929ebd
28,64,6,1,404,0,1,4,62d6d791bb6448ae52929ebd
29,41,6,1,402,0,1,4,62d6d791bb6448ae52929ebd
30,9,1,0,-442,0,1,4,62d6d791bb6448ae52929ebd
32,59,6,0,-470,0,1,4,62d6d791bb6448ae52929ebd
33,75,6,0,-404,0,1,4,62d6d791bb6448ae52929ebd
34,79,6,0,-490,0,1,4,62d6d791bb6448ae52929ebd
35,77,6,1,465,0,1,4,62d6d791bb6448ae52929ebd
36,18,4,1,425,0,1,4,62d6d791bb6448ae52929ebd
37,5,1,1,474,0,1,4,62d6d791bb6448ae52929ebd
38,3,1,0,-459,0,1,4,62d6d791bb6448ae52929ebd
40,11,1,1,494,0,1,4,62d6d791bb6448ae52929ebd
41,96,6,1,469,0,1,4,62d6d791bb6448ae52929ebd
42,64,5,0,-491,0,1,4,62d6d791bb6448ae52929ebd
43,35,2,0,-432,0,1,4,62d6d791bb6448ae52929ebd
44,36,5,1,491,0,1,4,62d6d791bb6448ae52929ebd
46,97,6,0,-403,0,1,4,62d6d791bb6448ae52929ebd
47,76,6,1,481,0,1,4,62d6d791bb6448ae52929ebd
48,13,2,0,-439,0,1,4,62d6d791bb6448ae52929ebd
1,70,6,1,426,1,1,4,62d6d791bb6448ae52929ebd
2,2,0,1,410,1,1,4,62d6d791bb6448ae52929ebd
3,32,6,1,470,1,1,4,62d6d791bb6448ae52929ebd
4,61,6,1,443,1,1,4,62d6d791bb6448ae52929ebd
5,95,6,0,-452,1,1,4,62d6d791bb6448ae52929ebd
7,87,6,1,492,1,1,4,62d6d791bb6448ae52929ebd
8,74,6,1,454,1,1,4,62d6d791bb6448ae52929ebd
9,23,6,0,-448,1,1,4,62d6d791bb6448ae52929ebd
11,62,6,1,414,1,1,4,62d6d791bb6448ae52929ebd
12,13,5,0,-461,1,1,4,62d6d791bb6448ae52929ebd
13,16,4,1,412,1,1,4,62d6d791bb6448ae52929ebd
14,23,4,1,432,1,1,4,62d6d791bb6448ae52929ebd
15,98,0,0,-421,1,1,4,62d6d791bb6448ae52929ebd
17,22,3,1,458,1,1,4,62d6d791bb6448ae52929ebd
18,81,6,0,-426,1,1,4,62d6d791bb6448ae52929ebd
19,28,4,0,-481,1,1,4,62d6d791bb6448ae52929ebd
20,18,2,1,458,1,1,4,62d6d791bb6448ae52929ebd
21,94,6,1,456,1,1,4,62d6d791bb6448ae52929ebd
22,92,6,1,462,1,1,4,62d6d791bb6448ae52929ebd
24,41,5,0,-497,1,1,4,62d6d791bb6448ae52929ebd
25,25,4,1,426,1,1,4,62d6d791bb6448ae52929ebd
27,46,5,1,434,1,1,4,62d6d791bb6448ae52929ebd
28,79,6,0,-415,1,1,4,62d6d791bb6448ae52929ebd
29,83,5,1,477,1,1,4,62d6d791bb6448ae52929ebd
30,52,5,1,450,1,1,4,62d6d791bb6448ae52929ebd
32,9,0,0,-484,1,1,4,62d6d791bb6448ae52929ebd
33,79,6,0,-432,1,1,4,62d6d791bb6448ae52929ebd
34,10,0,1,432,1,1,4,62d6d791bb6448ae52929ebd
35,33,5,0,-434,1,1,4,62d6d791bb6448ae52929ebd
36,94,6,0,-421,1,1,4,62d6d791bb6448ae52929ebd
37,22,4,0,-460,1,1,4,62d6d791bb6448ae52929ebd
38,60,4,0,-442,1,1,4,62d6d791bb6448ae52929ebd
40,1,0,1,428,1,1,4,62d6d791bb6448ae52929ebd
41,71,5,0,-482,1,1,4,62d6d791bb6448ae52929ebd
42,78,4,1,437,1,1,4,62d6d791bb6448ae52929ebd
43,86,6,0,-459,1,1,4,62d6d791bb6448ae52929ebd
44,69,5,1,456,1,1,4,62d6d791bb6448ae52929ebd
46,99,6,1,446,1,1,4,62d6d791bb6448ae52929ebd
47,4,0,0,-441,1,1,4,62d6d791bb6448ae52929ebd
48,76,6,0,-470,1,1,4,62d6d791bb6448ae52929ebd
1,77,0,0,-481,0,1,4,62d8229a7c40118d96ddcd58
2,17,5,0,-495,0,1,4,62d8229a7c40118d96ddcd58
3,25,5,1,421,0,1,4,62d8229a7c40118d96ddcd58
4,90,0,0,-487,0,1,4,62d8229a7c40118d96ddcd58
5,49,1,0,-460,0,1,4,62d8229a7c40118d96ddcd58
7,10,6,1,463,0,1,4,62d8229a7c40118d96ddcd58
8,38,1,0,-494,0,1,4,62d8229a7c40118d96ddcd58
9,34,2,0,-426,0,1,4,62d8229a7c40118d96ddcd58
11,72,0,1,403,0,1,4,62d8229a7c40118d96ddcd58
12,34,3,1,403,0,1,4,62d8229a7c40118d96ddcd58
13,53,0,1,453,0,1,4,62d8229a7c40118d96ddcd58
14,13,5,0,-411,0,1,4,62d8229a7c40118d96ddcd58
15,80,0,0,-439,0,1,4,62d8229a7c40118d96ddcd58
17,13,5,0,-413,0,1,4,62d8229a7c40118d96ddcd58
18,44,3,1,464,0,1,4,62d8229a7c40118d96ddcd58
19,17,5,1,422,0,1,4,62d8229a7c40118d96ddcd58
20,52,2,1,496,0,1,4,62d8229a7c40118d96ddcd58
21,56,2,0,-492,0,1,4,62d8229a7c40118d96ddcd58
22,72,1,1,412,0,1,4,62d8229a7c40118d96ddcd58
24,88,0,1,413,0,1,4,62d8229a7c40118d96ddcd58
25,69,0,0,-458,0,1,4,62d8229a7c40118d96ddcd58
27,42,2,0,-488,0,1,4,62d8229a7c40118d96ddcd58
28,93,0,1,471,0,1,4,62d8229a7c40118d96ddcd58
29,96,0,0,-470,0,1,4,62d8229a7c40118d96ddcd58
30,33,4,1,486,0,1,4,62d8229a7c40118d96ddcd58
32,90,0,1,447,0,1,4,62d8229a7c40118d96ddcd58
33,66,1,1,481,0,1,4,62d8229a7c40118d96ddcd58
34,71,1,1,423,0,1,4,62d8229a7c40118d96ddcd58
35,61,1,1,449,0,1,4,62d8229a7c40118d96ddcd58
36,74,1,1,407,0,1,4,62d8229a7c40118d96ddcd58
37,79,0,0,-408,0,1,4,62d8229a7c40118d96ddcd58
38,26,4,0,-451,0,1,4,62d8229a7c40118d96ddcd58
40,57,2,0,-418,0,1,4,62d8229a7c40118d96ddcd58
41,56,2,0,-453,0,1,4,62d8229a7c40118d96ddcd58
42,4,6,1,425,0,1,4,62d8229a7c40118d96ddcd58
43,3,6,0,-461,0,1,4,62d8229a7c40118d96ddcd58
44,51,2,0,-404,0,1,4,62d8229a7c40118d96ddcd58
46,64,1,0,-430,0,1,4,62d8229a7c40118d96ddcd58
47,9,6,1,499,0,1,4,62d8229a7c40118d96ddcd58
48,1,6,1,400,0,1,4,62d8229a7c40118d96ddcd58
1,44,3,1,492,1,1,4,62d8229a7c40118d96ddcd58
2,82,0,0,-439,1,1,4,62d8229a7c40118d96ddcd58
3,85,0,1,497,1,1,4,62d8229a7c40118d96ddcd58
4,67,1,1,471,1,1,4,62d8229a7c40118d96ddcd58
5,32,3,0,-422,1,1,4,62d8229a7c40118d96ddcd58
7,42,3,1,427,1,1,4,62d8229a7c40118d96ddcd58
8,84,0,1,480,1,1,4,62d8229a7c40118d96ddcd58
9,98,0,1,401,1,1,4,62d8229a7c40118d96ddcd58
11,38,4,1,428,1,1,4,62d8229a7c40118d96ddcd58
12,17,5,0,-435,1,1,4,62d8229a7c40118d96ddcd58
13,58,2,1,438,1,1,4,62d8229a7c40118d96ddcd58
14,34,3,0,-473,1,1,4,62d8229a7c40118d96ddcd58
15,14,5,0,-478,1,1,4,62d8229a7c40118d96ddcd58
17,75,1,0,-420,1,1,4,62d8229a7c40118d96ddcd58
18,29,5,1,439,1,1,4,62d8229a7c40118d96ddcd58
19,75,1,1,400,1,1,4,62d8229a7c40118d96ddcd58
20,48,3,0,-492,1,1,4,62d8229a7c40118d96ddcd58
21,3,6,1,415,1,1,4,62d8229a7c40118d96ddcd58
22,37,3,0,-499,1,1,4,62d8229a7c40118d96ddcd58
24,16,5,1,486,1,1,4,62d8229a7c40118d96ddcd58
25,24,5,1,420,1,1,4,62d8229a7c40118d96ddcd58
27,68,1,1,466,1,1,4,62d8229a7c40118d96ddcd58
28,58,2,1,419,1,1,4,62d8229a7c40118d96ddcd58
29,78,1,1,476,1,1,4,62d8229a7c40118d96ddcd58
30,8,6,1,402,1,1,4,62d8229a7c40118d96ddcd58
32,48,3,1,471,1,1,4,62d8229a7c40118d96ddcd58
33,64,2,1,478,1,1,4,62d8229a7c40118d96ddcd58
34,52,2,1,475,1,1,4,62d8229a7c40118d96ddcd58
35,75,1,0,-478,1,1,4,62d8229a7c40118d96ddcd58
36,17,5,1,449,1,1,4,62d8229a7c40118d96ddcd58
37,87,0,0,-492,1,1,4,62d8229a7c40118d96ddcd58
38,27,5,1,424,1,1,4,62d8229a7c40118d96ddcd58
40,13,5,0,-477,1,1,4,62d8229a7c40118d96ddcd58
41,3,6,1,462,1,1,4,62d8229a7c40118d96ddcd58
42,93,0,0,-479,1,1,4,62d8229a7c40118d96ddcd58
43,50,2,1,466,1,1,4,62d8229a7c40118d96ddcd58
44,54,2,1,437,1,1,4,62d8229a7c40118d96ddcd58
46,57,2,1,451,1,1,4,62d8229a7c40118d96ddcd58
47,75,1,1,415,1,1,4,62d8229a7c40118d96ddcd58
48,39,3,1,496,1,1,4,62d8229a7c40118d96ddcd58
1,89,6,1,445,0,1,4,62dacca54ee0d5f38e0cfb9f
2,94,6,1,442,0,1,4,62dacca54ee0d5f38e0cfb9f
3,3,6,1,498,0,1,4,62dacca54ee0d5f38e0cfb9f
4,61,6,0,-430,0,1,4,62dacca54ee0d5f38e0cfb9f
5,29,6,1,488,0,1,4,62dacca54ee0d5f38e0cfb9f
7,73,6,1,430,0,1,4,62dacca54ee0d5f38e0cfb9f
8,69,6,1,405,0,1,4,62dacca54ee0d5f38e0cfb9f
9,55,6,1,449,0,1,4,62dacca54ee0d5f38e0cfb9f
11,86,6,1,496,0,1,4,62dacca54ee0d5f38e0cfb9f
12,36,6,1,444,0,1,4,62dacca54ee0d5f38e0cfb9f
13,85,6,1,437,0,1,4,62dacca54ee0d5f38e0cfb9f
14,71,6,0,-460,0,1,4,62dacca54ee0d5f38e0cfb9f
15,94,6,0,-405,0,1,4,62dacca54ee0d5f38e0cfb9f
17,84,6,0,-438,0,1,4,62dacca54ee0d5f38e0cfb9f
18,98,6,0,-493,0,1,4,62dacca54ee0d5f38e0cfb9f
19,38,6,0,-410,0,1,4,62dacca54ee0d5f38e0cfb9f
20,20,6,1,480,0,1,4,62dacca54ee0d5f38e0cfb9f
21,24,6,0,-460,0,1,4,62dacca54ee0d5f38e0cfb9f
22,93,6,0,-422,0,1,4,62dacca54ee0d5f38e0cfb9f
24,58,6,0,-471,0,1,4,62dacca54ee0d5f38e0cfb9f
25,19,6,1,465,0,1,4,62dacca54ee0d5f38e0cfb9f
27,3,6,0,-466,0,1,4,62dacca54ee0d5f38e0cfb9f
28,70,6,1,417,0,1,4,62dacca54ee0d5f38e0cfb9f
29,40,6,0,-481,0,1,4,62dacca54ee0d5f38e0cfb9f
30,9,6,1,443,0,1,4,62dacca54ee0d5f38e0cfb9f
32,23,6,0,-430,0,1,4,62dacca54ee0d5f38e0cfb9f
33,36,6,1,481,0,1,4,62dacca54ee0d5f38e0cfb9f
34,96,6,0,-480,0,1,4,62dacca54ee0d5f38e0cfb9f
35,41,6,0,-410,0,1,4,62dacca54ee0d5f38e0cfb9f
36,14,6,1,477,0,1,4,62dacca54ee0d5f38e0cfb9f
37,48,6,1,473,0,1,4,62dacca54ee0d5f38e0cfb9f
38,81,6,0,-485,0,1,4,62dacca54ee0d5f38e0cfb9f
40,59,6,0,-467,0,1,4,62dacca54ee0d5f38e0cfb9f
41,19,6,1,473,0,1,4,62dacca54ee0d5f38e0cfb9f
42,89,6,1,438,0,1,4,62dacca54ee0d5f38e0cfb9f
43,52,6,1,420,0,1,4,62dacca54ee0d5f38e0cfb9f
44,54,6,0,-484,0,1,4,62dacca54ee0d5f38e0cfb9f
46,75,6,1,496,0,1,4,62dacca54ee0d5f38e0cfb9f
47,9,6,0,-468,0,1,4,62dacca54ee0d5f38e0cfb9f
48,11,6,0,-497,0,1,4,62dacca54ee0d5f38e0cfb9f
1,28,6,1,441,1,1,4,62dacca54ee0d5f38e0cfb9f
2,96,6,0,-473,1,1,4,62dacca54ee0d5f38e0cfb9f
3,93,6,1,471,1,1,4,62dacca54ee0d5f38e0cfb9f
4,12,6,1,405,1,1,4,62dacca54ee0d5f38e0cfb9f
5,51,6,0,-445,1,1,4,62dacca54ee0d5f38e0cfb9f
7,25,6,1,451,1,1,4,62dacca54ee0d5f38e0cfb9f
8,89,6,0,-440,1,1,4,62dacca54ee0d5f38e0cfb9f
9,37,6,1,469,1,1,4,62dacca54ee0d5f38e0cfb9f
11,65,6,0,-473,1,1,4,62dacca54ee0d5f38e0cfb9f
12,16,6,1,418,1,1,4,62dacca54ee0d5f38e0cfb9f
13,54,6,1,446,1,1,4,62dacca54ee0d5f38e0cfb9f
14,17,6,1,448,1,1,4,62dacca54ee0d5f38e0cfb9f
15,81,6,0,-488,1,1,4,62dacca54ee0d5f38e0cfb9f
17,44,6,1,403,1,1,4,62dacca54ee0d5f38e0cfb9f
18,68,6,0,-477,1,1,4,62dacca54ee0d5f38e0cfb9f
19,14,6,1,444,1,1,4,62dacca54ee0d5f38e0cfb9f
20,8,6,1,432,1,1,4,62dacca54ee0d5f38e0cfb9f
21,66,6,0,-475,1,1,4,62dacca54ee0d5f38e0cfb9f
22,95,6,0,-445,1,1,4,62dacca54ee0d5f38e0cfb9f
24,75,6,0,-442,1,1,4,62dacca54ee0d5f38e0cfb9f
25,57,6,0,-453,1,1,4,62dacca54ee0d5f38e0cfb9f
27,91,6,0,-453,1,1,4,62dacca54ee0d5f38e0cfb9f
28,80,6,1,433,1,1,4,62dacca54ee0d5f38e0cfb9f
29,64,6,0,-443,1,1,4,62dacca54ee0d5f38e0cfb9f
30,59,6,1,416,1,1,4,62dacca54ee0d5f38e0cfb9f
32,91,6,1,415,1,1,4,62dacca54ee0d5f38e0cfb9f
33,70,6,1,400,1,1,4,62dacca54ee0d5f38e0cfb9f
34,91,6,1,446,1,1,4,62dacca54ee0d5f38e0cfb9f
35,21,6,0,-474,1,1,4,62dacca54ee0d5f38e0cfb9f
36,48,6,1,491,1,1,4,62dacca54ee0d5f38e0cfb9f
37,6,6,1,425,1,1,4,62dacca54ee0d5f38e0cfb9f
38,61,6,1,492,1,1,4,62dacca54ee0d5f38e0cfb9f
40,31,6,1,428,1,1,4,62dacca54ee0d5f38e0cfb9f
41,43,6,0,-448,1,1,4,62dacca54ee0d5f38e0cfb9f
42,28,6,0,-429,1,1,4,62dacca54ee0d5f38e0cfb9f
43,46,6,0,-429,1,1,4,62dacca54ee0d5f38e0cfb9f
44,97,6,1,453,1,1,4,62dacca54ee0d5f38e0cfb9f
46,26,6,1,467,1,1,4,62dacca54ee0d5f38e0cfb9f
47,14,6,1,460,1,1,4,62dacca54ee0d5f38e0cfb9f
48,86,6,0,-433,1,1,4,62dacca54ee0d5f38e0cfb9f
1,23,4,0,-438,0,1,3,62fb78f7c66d5f0a99e189fd
2,46,5,1,451,0,1,3,62fb78f7c66d5f0a99e189fd
3,96,2,1,460,0,1,3,62fb78f7c66d5f0a99e189fd
4,30,2,0,-413,0,1,3,62fb78f7c66d5f0a99e189fd
5,38,4,1,410,0,1,3,62fb78f7c66d5f0a99e189fd
7,58,3,0,-463,0,1,3,62fb78f7c66d5f0a99e189fd
8,97,1,0,-484,0,1,3,62fb78f7c66d5f0a99e189fd
9,36,1,1,460,0,1,3,62fb78f7c66d5f0a99e189fd
11,2,6,0,-495,0,1,3,62fb78f7c66d5f0a99e189fd
12,88,1,0,-419,0,1,3,62fb78f7c66d5f0a99e189fd
13,3,1,0,-411,0,1,3,62fb78f7c66d5f0a99e189fd
14,88,2,0,-497,0,1,3,62fb78f7c66d5f0a99e189fd
15,48,3,0,-497,0,1,3,62fb78f7c66d5f0a99e189fd
17,69,5,0,-498,0,1,3,62fb78f7c66d5f0a99e189fd
18,57,4,0,-440,0,1,3,62fb78f7c66d5f0a99e189fd
19,12,4,1,441,0,1,3,62fb78f7c66d5f0a99e189fd
20,93,6,1,455,0,1,3,62fb78f7c66d5f0a99e189fd
21,36,4,1,449,0,1,3,62fb78f7c66d5f0a99e189fd
22,68,4,0,-488,0,1,3,62fb78f7c66d5f0a99e189fd
24,91,5,0,-451,0,1,3,62fb78f7c66d5f0a99e189fd
25,21,2,1,457,0,1,3,62fb78f7c66d5f0a99e189fd
27,88,5,1,480,0,1,3,62fb78f7c66d5f0a99e189fd
28,71,4,0,-403,0,1,3,62fb78f7c66d5f0a99e189fd
29,4,1,1,409,0,1,3,62fb78f7c66d5f0a99e189fd
30,94,2,0,-472,0,1,3,62fb78f7c66d5f0a99e189fd
32,47,5,0,-424,0,1,3,62fb78f7c66d5f0a99e189fd
33,46,3,1,461,0,1,3,62fb78f7c66d5f0a99e189fd
34,62,3,1,447,0,1,3,62fb78f7c66d5f0a99e189fd
35,46,4,1,418,0,1,3,62fb78f7c66d5f0a99e189fd
36,89,5,0,-474,0,1,3,62fb78f7c66d5f0a99e189fd
37,77,4,0,-404,0,1,3,62fb78f7c66d5f0a99e189fd
38,72,4,0,-471,0,1,3,62fb78f7c66d5f0a99e189fd
40,67,5,0,-475,0,1,3,62fb78f7c66d5f0a99e189fd
41,33,4,1,476,0,1,3,62fb78f7c66d5f0a99e189fd
42,98,6,1,420,0,1,3,62fb78f7c66d5f0a99e189fd
43,29,2,1,412,0,1,3,62fb78f7c66d5f0a99e189fd
44,13,2,0,-406,0,1,3,62fb78f7c66d5f0a99e189fd
46,24,2,0,-463,0,1,3,62fb78f7c66d5f0a99e189fd
47,67,4,1,452,0,1,3,62fb78f7c66d5f0a99e189fd
48,1,0,1,485,0,1,3,62fb78f7c66d5f0a99e189fd
1,20,5,1,434,1,1,4,62fb78f7c66d5f0a99e189fd
2,70,5,0,-405,1,1,4,62fb78f7c66d5f0a99e189fd
3,45,5,1,446,1,1,4,62fb78f7c66d5f0a99e189fd
4,83,5,1,470,1,1,4,62fb78f7c66d5f0a99e189fd
5,5,5,1,423,1,1,4,62fb78f7c66d5f0a99e189fd
7,40,5,0,-453,1,1,4,62fb78f7c66d5f0a99e189fd
8,34,5,1,480,1,1,4,62fb78f7c66d5f0a99e189fd
9,41,4,1,418,1,1,4,62fb78f7c66d5f0a99e189fd
11,30,5,1,463,1,1,4,62fb78f7c66d5f0a99e189fd
12,91,6,1,480,1,1,4,62fb78f7c66d5f0a99e189fd
13,22,6,0,-499,1,1,4,62fb78f7c66d5f0a99e189fd
14,69,5,1,484,1,1,4,62fb78f7c66d5f0a99e189fd
15,95,6,1,433,1,1,4,62fb78f7c66d5f0a99e189fd
17,7,2,1,454,1,1,4,62fb78f7c66d5f0a99e189fd
18,14,5,1,488,1,1,4,62fb78f7c66d5f0a99e189fd
19,58,5,0,-437,1,1,4,62fb78f7c66d5f0a99e189fd
20,11,1,1,489,1,1,4,62fb78f7c66d5f0a99e189fd
21,93,5,1,440,1,1,4,62fb78f7c66d5f0a99e189fd
22,6,1,0,-450,1,1,4,62fb78f7c66d5f0a99e189fd
24,16,3,1,450,1,1,4,62fb78f7c66d5f0a99e189fd
25,98,6,0,-496,1,1,4,62fb78f7c66d5f0a99e189fd
27,81,3,1,419,1,1,4,62fb78f7c66d5f0a99e189fd
28,35,5,0,-439,1,1,4,62fb78f7c66d5f0a99e189fd
29,48,5,1,477,1,1,4,62fb78f7c66d5f0a99e189fd
30,98,6,1,431,1,1,4,62fb78f7c66d5f0a99e189fd
32,29,3,0,-413,1,1,4,62fb78f7c66d5f0a99e189fd
33,76,4,0,-409,1,1,4,62fb78f7c66d5f0a99e189fd
34,11,4,0,-426,1,1,4,62fb78f7c66d5f0a99e189fd
35,35,5,0,-425,1,1,4,62fb78f7c66d5f0a99e189fd
36,5,1,0,-448,1,1,4,62fb78f7c66d5f0a99e189fd
37,3,1,0,-456,1,1,4,62fb78f7c66d5f0a99e189fd
38,37,4,1,411,1,1,4,62fb78f7c66d5f0a99e189fd
40,23,4,0,-432,1,1,4,62fb78f7c66d5f0a99e189fd
41,7,1,1,422,1,1,4,62fb78f7c66d5f0a99e189fd
42,96,6,1,411,1,1,4,62fb78f7c66d5f0a99e189fd
43,8,1,0,-422,1,1,4,62fb78f7c66d5f0a99e189fd
44,54,5,1,448,1,1,4,62fb78f7c66d5f0a99e189fd
46,25,4,0,-450,1,1,4,62fb78f7c66d5f0a99e189fd
47,16,3,0,-477,1,1,4,62fb78f7c66d5f0a99e189fd
48,4,6,0,-485,1,1,4,62fb78f7c66d5f0a99e189fd
1,24,6,1,500,0,1,4,63037fccaa39a2ba4ed84750
2,65,1,1,474,0,1,4,63037fccaa39a2ba4ed84750
3,99,6,0,-463,0,1,4,63037fccaa39a2ba4ed84750
4,47,4,1,444,0,1,4,63037fccaa39a2ba4ed84750
5,73,5,0,-464,0,1,4,63037fccaa39a2ba4ed84750
7,3,6,1,431,0,1,4,63037fccaa39a2ba4ed84750
8,39,0,0,-438,0,1,4,63037fccaa39a2ba4ed84750
9,95,0,1,402,0,1,4,63037fccaa39a2ba4ed84750
11,64,4,0,-431,0,1,4,63037fccaa39a2ba4ed84750
12,88,0,1,485,0,1,4,63037fccaa39a2ba4ed84750
13,89,0,1,488,0,1,4,63037fccaa39a2ba4ed84750
14,41,0,0,-427,0,1,4,63037fccaa39a2ba4ed84750
15,22,5,1,488,0,1,4,63037fccaa39a2ba4ed84750
17,38,0,0,-496,0,1,4,63037fccaa39a2ba4ed84750
18,40,0,0,-427,0,1,4,63037fccaa39a2ba4ed84750
19,48,3,0,-461,0,1,4,63037fccaa39a2ba4ed84750
20,62,4,0,-428,0,1,4,63037fccaa39a2ba4ed84750
21,12,0,0,-464,0,1,4,63037fccaa39a2ba4ed84750
22,39,4,1,497,0,1,4,63037fccaa39a2ba4ed84750
24,9,6,1,450,0,1,4,63037fccaa39a2ba4ed84750
25,55,2,0,-442,0,1,4,63037fccaa39a2ba4ed84750
27,34,0,0,-408,0,1,4,63037fccaa39a2ba4ed84750
28,85,6,0,-443,0,1,4,63037fccaa39a2ba4ed84750
29,5,6,1,464,0,1,4,63037fccaa39a2ba4ed84750
30,79,5,0,-476,0,1,4,63037fccaa39a2ba4ed84750
32,96,5,0,-444,0,1,4,63037fccaa39a2ba4ed84750
33,97,1,1,481,0,1,4,63037fccaa39a2ba4ed84750
34,52,1,0,-448,0,1,4,63037fccaa39a2ba4ed84750
35,89,1,1,470,0,1,4,63037fccaa39a2ba4ed84750
36,88,4,0,-445,0,1,4,63037fccaa39a2ba4ed84750
37,39,5,1,412,0,1,4,63037fccaa39a2ba4ed84750
38,48,1,0,-460,0,1,4,63037fccaa39a2ba4ed84750
40,95,3,1,408,0,1,4,63037fccaa39a2ba4ed84750
41,23,6,1,446,0,1,4,63037fccaa39a2ba4ed84750
42,9,0,0,-498,0,1,4,63037fccaa39a2ba4ed84750
43,48,3,1,449,0,1,4,63037fccaa39a2ba4ed84750
44,60,0,0,-404,0,1,4,63037fccaa39a2ba4ed84750
46,44,5,1,403,0,1,4,63037fccaa39a2ba4ed84750
47,86,1,0,-406,0,1,4,63037fccaa39a2ba4ed84750
48,12,6,1,447,0,1,4,63037fccaa39a2ba4ed84750
1,17,6,1,442,1,1,4,63037fccaa39a2ba4ed84750
2,59,3,1,408,1,1,4,63037fccaa39a2ba4ed84750
3,11,6,1,426,1,1,4,63037fccaa39a2ba4ed84750
4,12,0,0,-400,1,1,4,63037fccaa39a2ba4ed84750
5,38,0,0,-453,1,1,4,63037fccaa39a2ba4ed84750
7,85,1,1,444,1,1,4,63037fccaa39a2ba4ed84750
8,91,1,1,411,1,1,4,63037fccaa39a2ba4ed84750
9,78,1,1,463,1,1,4,63037fccaa39a2ba4ed84750
11,15,1,1,438,1,1,4,63037fccaa39a2ba4ed84750
12,29,0,0,-498,1,1,4,63037fccaa39a2ba4ed84750
13,67,2,1,408,1,1,4,63037fccaa39a2ba4ed84750
14,22,6,1,478,1,1,4,63037fccaa39a2ba4ed84750
15,56,0,0,-475,1,1,4,63037fccaa39a2ba4ed84750
17,37,6,1,472,1,1,4,63037fccaa39a2ba4ed84750
18,36,6,1,431,1,1,4,63037fccaa39a2ba4ed84750
19,99,0,1,435,1,1,4,63037fccaa39a2ba4ed84750
20,5,0,0,-414,1,1,4,63037fccaa39a2ba4ed84750
21,98,0,1,495,1,1,4,63037fccaa39a2ba4ed84750
22,96,5,0,-453,1,1,4,63037fccaa39a2ba4ed84750
24,75,5,1,442,1,1,4,63037fccaa39a2ba4ed84750
25,68,0,0,-474,1,1,4,63037fccaa39a2ba4ed84750
27,66,0,0,-422,1,1,4,63037fccaa39a2ba4ed84750
28,69,3,1,451,1,1,4,63037fccaa39a2ba4ed84750
29,29,6,1,436,1,1,4,63037fccaa39a2ba4ed84750
30,30,0,0,-406,1,1,4,63037fccaa39a2ba4ed84750
32,32,6,1,497,1,1,4,63037fccaa39a2ba4ed84750
33,97,0,0,-463,1,1,4,63037fccaa39a2ba4ed84750
34,11,6,1,496,1,1,4,63037fccaa39a2ba4ed84750
35,96,4,0,-490,1,1,4,63037fccaa39a2ba4ed84750
36,76,2,1,484,1,1,4,63037fccaa39a2ba4ed84750
