n_trial,uncertainty,seek,Market_change_1up,mc_model,Instr,Task1Seek,check,ID
41,49,3,1,414,0,1,4,10
42,82,3,1,479,0,1,4,10
43,28,3,0,-479,0,1,4,10
44,60,3,1,489,0,1,4,10
46,89,3,1,491,0,1,4,10
47,12,3,0,-414,0,1,4,10
48,93,3,1,438,0,1,4,10
1,71,4,1,402,1,1,4,10
2,72,3,0,-495,1,1,4,10
3,85,5,1,476,1,1,4,10
4,20,6,1,493,1,1,4,10
5,26,6,0,-466,1,1,4,10
7,25,6,0,-478,1,1,4,10
8,24,6,1,430,1,1,4,10
9,44,6,0,-453,1,1,4,10
11,89,6,0,-408,1,1,4,10
12,98,6,0,-407,1,1,4,10
13,61,6,1,491,1,1,4,10
14,35,6,1,425,1,1,4,10
15,43,6,0,-452,1,1,4,10
17,99,6,1,474,1,1,4,10
18,66,6,1,468,1,1,4,10
19,26,6,0,-491,1,1,4,10
20,6,6,0,-424,1,1,4,10
21,40,6,0,-481,1,1,4,10
22,98,6,0,-420,1,1,4,10
24,73,6,0,-433,1,1,4,10
25,88,6,1,463,1,1,4,10
27,59,6,1,420,1,1,4,10
28,73,6,0,-474,1,1,4,10
29,60,6,0,-472,1,1,4,10
30,80,6,1,457,1,1,4,10
32,67,6,1,467,1,1,4,10
33,41,6,1,487,1,1,4,10
34,63,6,0,-446,1,1,4,10
35,48,6,1,422,1,1,4,10
36,34,6,1,426,1,1,4,10
37,68,6,0,-427,1,1,4,10
38,34,6,0,-487,1,1,4,10
40,48,6,0,-485,1,1,4,10
41,88,6,0,-469,1,1,4,10
42,7,6,1,499,1,1,4,10
43,45,6,1,479,1,1,4,10
44,6,6,0,-409,1,1,4,10
46,34,6,1,409,1,1,4,10
47,82,6,0,-432,1,1,4,10
48,53,6,1,483,1,1,4,10
1,87,6,1,433,0,1,4,11
2,99,6,0,-410,0,1,4,11
3,70,6,0,-464,0,1,4,11
4,52,6,1,401,0,1,4,11
5,20,6,1,493,0,1,4,11
7,88,6,0,-401,0,1,4,11
8,84,6,1,419,0,1,4,11
9,88,6,1,405,0,1,4,11
11,27,6,0,-427,0,1,4,11
12,42,6,0,-446,0,1,4,11
13,44,6,0,-408,0,1,4,11
14,75,6,1,452,0,1,4,11
15,99,6,1,495,0,1,4,11
17,5,6,0,-401,0,1,4,11
18,25,6,0,-446,0,1,4,11
19,49,6,0,-430,0,1,4,11
20,44,6,1,498,0,1,4,11
21,70,6,1,465,0,1,4,11
22,45,6,0,-495,0,1,4,11
24,49,6,0,-480,0,1,4,11
25,96,6,0,-433,0,1,4,11
27,47,6,1,426,0,1,4,11
28,47,6,0,-451,0,1,4,11
29,41,6,0,-416,0,1,4,11
30,69,6,1,469,0,1,4,11
32,88,6,1,488,0,1,4,11
33,97,6,0,-460,0,1,4,11
34,73,5,0,-401,0,1,4,11
35,55,6,0,-432,0,1,4,11
36,41,6,1,473,0,1,4,11
37,35,6,1,404,0,1,4,11
38,9,6,1,417,0,1,4,11
40,11,5,1,436,0,1,4,11
41,35,5,0,-457,0,1,4,11
42,76,6,0,-495,0,1,4,11
43,13,6,1,415,0,1,4,11
44,5,6,1,495,0,1,4,11
46,54,6,0,-484,0,1,4,11
47,12,6,0,-447,0,1,4,11
48,48,6,1,494,0,1,4,11
1,19,6,1,482,1,1,4,11
2,61,6,1,479,1,1,4,11
3,98,6,0,-466,1,1,4,11
4,89,6,1,456,1,1,4,11
5,6,6,0,-433,1,1,4,11
7,26,6,1,425,1,1,4,11
8,97,6,1,450,1,1,4,11
9,70,6,0,-498,1,1,4,11
11,67,6,1,488,1,1,4,11
12,93,6,0,-461,1,1,4,11
13,73,6,0,-446,1,1,4,11
14,17,6,0,-449,1,1,4,11
15,75,6,1,478,1,1,4,11
17,90,6,0,-499,1,1,4,11
18,24,6,0,-421,1,1,4,11
19,44,6,0,-439,1,1,4,11
20,30,6,0,-439,1,1,4,11
21,71,6,1,495,1,1,4,11
22,99,6,0,-434,1,1,4,11
24,83,6,1,487,1,1,4,11
25,38,6,1,404,1,1,4,11
27,18,6,1,404,1,1,4,11
28,12,6,0,-416,1,1,4,11
29,31,6,1,413,1,1,4,11
30,47,6,1,487,1,1,4,11
32,43,6,0,-424,1,1,4,11
33,45,6,0,-474,1,1,4,11
34,11,6,1,498,1,1,4,11
35,86,6,1,460,1,1,4,11
36,64,6,0,-473,1,1,4,11
37,59,6,0,-458,1,1,4,11
38,15,6,1,489,1,1,4,11
40,99,6,0,-425,1,1,4,11
41,5,6,0,-488,1,1,4,11
42,81,6,1,417,1,1,4,11
43,72,6,1,447,1,1,4,11
44,55,6,1,487,1,1,4,11
46,97,6,0,-437,1,1,4,11
47,92,6,1,483,1,1,4,11
48,38,6,1,492,1,1,4,11
1,80,4,1,448,0,1,4,12
2,5,3,0,-448,0,1,4,12
3,88,3,1,432,0,1,4,12
4,33,4,1,422,0,1,4,12
5,13,4,1,478,0,1,4,12
7,40,3,0,-454,0,1,4,12
8,17,3,1,401,0,1,4,12
9,72,4,1,488,0,1,4,12
11,67,4,1,429,0,1,4,12
12,54,3,0,-431,0,1,4,12
13,94,3,1,425,0,1,4,12
14,70,3,1,419,0,1,4,12
15,72,4,0,-407,0,1,4,12
17,69,3,0,-464,0,1,4,12
18,80,4,0,-403,0,1,4,12
19,64,3,0,-472,0,1,4,12
20,18,4,1,495,0,1,4,12
21,66,4,1,453,0,1,4,12
22,64,3,1,408,0,1,4,12
24,64,3,1,450,0,1,4,12
25,77,3,1,456,0,1,4,12
27,6,4,0,-500,0,1,4,12
28,33,3,0,-482,0,1,4,12
29,19,4,1,444,0,1,4,12
30,32,3,1,418,0,1,4,12
32,3,3,0,-404,0,1,4,12
33,50,3,0,-469,0,1,4,12
34,51,3,0,-420,0,1,4,12
35,67,3,1,453,0,1,4,12
36,80,3,0,-469,0,1,4,12
37,11,4,1,487,0,1,4,12
38,58,2,0,-450,0,1,4,12
40,9,4,1,417,0,1,4,12
41,37,3,0,-405,0,1,4,12
42,54,3,1,482,0,1,4,12
43,39,3,0,-437,0,1,4,12
44,52,4,0,-459,0,1,4,12
46,54,3,0,-462,0,1,4,12
47,22,4,0,-418,0,1,4,12
48,89,3,0,-469,0,1,4,12
1,57,5,0,-454,1,1,3,12
2,10,3,1,484,1,1,3,12
3,92,6,1,443,1,1,3,12
4,64,5,0,-454,1,1,3,12
5,49,5,1,433,1,1,3,12
7,2,5,0,-461,1,1,3,12
8,57,5,1,405,1,1,3,12
9,24,5,0,-484,1,1,3,12
11,3,5,1,423,1,1,3,12
12,51,5,1,420,1,1,3,12
13,13,5,0,-486,1,1,3,12
14,77,5,1,476,1,1,3,12
15,81,5,1,435,1,1,3,12
17,94,3,1,435,1,1,3,12
18,82,4,0,-446,1,1,3,12
19,43,4,0,-468,1,1,3,12
20,45,4,0,-432,1,1,3,12
21,44,5,0,-427,1,1,3,12
22,94,4,0,-494,1,1,3,12
24,43,5,1,427,1,1,3,12
25,62,4,1,412,1,1,3,12
27,61,5,0,-472,1,1,3,12
28,24,4,0,-494,1,1,3,12
29,44,5,0,-455,1,1,3,12
30,6,5,0,-409,1,1,3,12
32,7,5,0,-450,1,1,3,12
33,8,5,1,487,1,1,3,12
34,7,5,0,-448,1,1,3,12
35,47,5,0,-482,1,1,3,12
36,25,5,1,405,1,1,3,12
37,27,5,0,-467,1,1,3,12
38,41,5,0,-465,1,1,3,12
40,80,4,0,-479,1,1,3,12
41,59,5,1,474,1,1,3,12
42,39,4,0,-485,1,1,3,12
43,12,6,1,469,1,1,3,12
44,19,4,1,489,1,1,3,12
46,43,4,0,-410,1,1,3,12
47,9,4,0,-449,1,1,3,12
48,51,4,0,-436,1,1,3,12
1,92,0,1,456,0,1,4,13
2,80,0,1,415,0,1,4,13
3,80,0,0,-467,0,1,4,13
4,97,0,0,-455,0,1,4,13
5,4,0,0,-482,0,1,4,13
7,51,0,1,472,0,1,4,13
8,20,0,1,424,0,1,4,13
9,87,0,0,-489,0,1,4,13
11,11,0,1,458,0,1,4,13
12,24,0,1,421,0,1,4,13
13,25,0,1,442,0,1,4,13
14,68,0,1,492,0,1,4,13
15,11,0,1,441,0,1,4,13
17,58,0,0,-483,0,1,4,13
18,75,0,0,-418,0,1,4,13
19,73,0,0,-452,0,1,4,13
20,91,0,0,-469,0,1,4,13
21,74,0,1,414,0,1,4,13
22,18,0,1,437,0,1,4,13
24,97,0,1,485,0,1,4,13
25,42,0,0,-415,0,1,4,13
27,49,0,0,-468,0,1,4,13
28,87,0,0,-434,0,1,4,13
29,92,0,0,-430,0,1,4,13
30,81,0,1,459,0,1,4,13
32,69,0,0,-407,0,1,4,13
33,17,0,0,-464,0,1,4,13
34,83,0,0,-469,0,1,4,13
35,12,0,0,-500,0,1,4,13
36,46,0,1,401,0,1,4,13
37,75,0,0,-465,0,1,4,13
38,98,0,1,449,0,1,4,13
40,3,0,0,-448,0,1,4,13
41,84,0,0,-408,0,1,4,13
42,96,0,0,-451,0,1,4,13
43,86,0,1,466,0,1,4,13
44,16,0,0,-435,0,1,4,13
46,86,0,1,446,0,1,4,13
47,36,0,0,-408,0,1,4,13
48,36,0,0,-433,0,1,4,13
1,10,1,1,424,1,1,3,13
2,14,1,1,446,1,1,3,13
3,90,5,0,-488,1,1,3,13
4,85,6,1,438,1,1,3,13
5,45,3,1,404,1,1,3,13
7,46,5,0,-458,1,1,3,13
8,5,0,1,484,1,1,3,13
9,24,2,1,466,1,1,3,13
11,88,5,1,473,1,1,3,13
12,70,5,0,-436,1,1,3,13
13,78,5,1,420,1,1,3,13
14,67,4,0,-444,1,1,3,13
15,20,2,1,490,1,1,3,13
17,11,2,1,413,1,1,3,13
18,62,4,1,490,1,1,3,13
19,41,3,1,435,1,1,3,13
20,67,4,0,-491,1,1,3,13
21,92,6,1,412,1,1,3,13
22,49,4,0,-473,1,1,3,13
24,46,4,1,500,1,1,3,13
25,15,2,1,449,1,1,3,13
27,46,3,1,445,1,1,3,13
28,17,2,0,-412,1,1,3,13
29,65,2,1,423,1,1,3,13
30,32,2,0,-416,1,1,3,13
32,54,4,0,-482,1,1,3,13
33,94,6,0,-416,1,1,3,13
34,66,5,1,468,1,1,3,13
35,56,5,1,467,1,1,3,13
36,23,2,0,-458,1,1,3,13
37,90,6,1,434,1,1,3,13
38,94,6,0,-425,1,1,3,13
40,8,1,1,450,1,1,3,13
41,3,0,0,-498,1,1,3,13
42,9,0,0,-494,1,1,3,13
43,97,6,1,407,1,1,3,13
44,14,1,0,-486,1,1,3,13
46,11,1,1,420,1,1,3,13
47,96,6,1,475,1,1,3,13
48,48,4,1,463,1,1,3,13
1,58,0,1,443,0,1,4,14
2,6,6,0,-489,0,1,4,14
3,71,0,0,-491,0,1,4,14
4,29,0,0,-422,0,1,4,14
5,49,0,0,-458,0,1,4,14
7,43,0,1,494,0,1,4,14
8,10,0,1,438,0,1,4,14
9,87,0,0,-467,0,1,4,14
11,70,0,1,499,0,1,4,14
12,6,0,0,-480,0,1,4,14
13,10,0,1,414,0,1,4,14
14,47,0,1,450,0,1,4,14
15,14,0,1,480,0,1,4,14
17,55,0,1,434,0,1,4,14
18,75,0,0,-465,0,1,4,14
19,53,0,0,-482,0,1,4,14
20,13,0,1,426,0,1,4,14
21,99,0,1,454,0,1,4,14
22,61,0,0,-475,0,1,4,14
24,4,0,0,-434,0,1,4,14
25,74,0,1,461,0,1,4,14
27,48,0,0,-489,0,1,4,14
28,92,0,1,451,0,1,4,14
29,62,0,0,-465,0,1,4,14
30,50,0,0,-433,0,1,4,14
32,17,0,1,472,0,1,4,14
33,93,0,0,-470,0,1,4,14
34,36,0,1,460,0,1,4,14
35,65,0,0,-481,0,1,4,14
36,63,0,0,-423,0,1,4,14
37,50,0,1,456,0,1,4,14
38,97,0,1,497,0,1,4,14
40,86,0,1,494,0,1,4,14
41,76,0,1,491,0,1,4,14
42,2,0,1,495,0,1,4,14
43,16,0,1,478,0,1,4,14
44,61,0,1,425,0,1,4,14
46,66,0,0,-471,0,1,4,14
47,8,0,1,452,0,1,4,14
48,65,0,0,-481,0,1,4,14
1,51,6,1,411,1,1,4,14
2,90,6,0,-460,1,1,4,14
3,87,6,1,431,1,1,4,14
4,5,6,1,433,1,1,4,14
5,35,6,1,437,1,1,4,14
7,2,6,0,-467,1,1,4,14
8,34,6,1,456,1,1,4,14
9,22,6,1,426,1,1,4,14
11,72,6,1,438,1,1,4,14
12,30,6,0,-500,1,1,4,14
13,41,6,0,-477,1,1,4,14
14,29,6,1,464,1,1,4,14
15,32,6,1,485,1,1,4,14
17,59,6,1,471,1,1,4,14
18,72,6,0,-406,1,1,4,14
19,67,6,0,-483,1,1,4,14
20,48,6,1,452,1,1,4,14
21,66,6,1,418,1,1,4,14
22,53,6,1,499,1,1,4,14
24,49,6,1,440,1,1,4,14
25,64,6,0,-419,1,1,4,14
27,23,6,0,-430,1,1,4,14
28,78,6,0,-455,1,1,4,14
29,29,6,0,-413,1,1,4,14
30,9,6,1,499,1,1,4,14
32,15,6,1,458,1,1,4,14
33,82,6,0,-459,1,1,4,14
34,19,6,0,-438,1,1,4,14
35,53,6,1,400,1,1,4,14
36,53,6,0,-495,1,1,4,14
37,24,6,1,414,1,1,4,14
38,82,6,1,484,1,1,4,14
40,94,6,1,470,1,1,4,14
41,82,6,1,446,1,1,4,14
42,2,6,0,-465,1,1,4,14
43,69,6,0,-410,1,1,4,14
44,71,6,1,487,1,1,4,14
46,45,6,1,459,1,1,4,14
47,59,6,1,480,1,1,4,14
48,31,6,0,-476,1,1,4,14
1,4,4,1,475,0,1,4,15
2,66,3,1,465,0,1,4,15
3,71,2,0,-445,0,1,4,15
4,96,0,0,-442,0,1,4,15
5,86,2,0,-412,0,1,4,15
7,9,4,0,-479,0,1,4,15
8,52,3,1,429,0,1,4,15
9,1,1,0,-472,0,1,4,15
11,6,2,0,-418,0,1,4,15
12,69,4,0,-407,0,1,4,15
13,65,3,1,455,0,1,4,15
14,58,4,1,464,0,1,4,15
15,31,4,1,499,0,1,4,15
17,85,2,1,483,0,1,4,15
18,20,2,0,-498,0,1,4,15
19,94,0,0,-441,0,1,4,15
20,46,1,0,-430,0,1,4,15
21,42,1,0,-480,0,1,4,15
22,23,3,0,-479,0,1,4,15
24,4,3,0,-416,0,1,4,15
25,8,2,0,-469,0,1,4,15
27,1,5,1,463,0,1,4,15
28,17,2,0,-412,0,1,4,15
29,16,2,0,-458,0,1,4,15
30,75,2,1,467,0,1,4,15
32,66,2,1,473,0,1,4,15
33,85,3,1,447,0,1,4,15
34,93,1,1,462,0,1,4,15
35,34,4,1,463,0,1,4,15
36,92,1,1,409,0,1,4,15
37,52,2,0,-440,0,1,4,15
38,62,3,1,491,0,1,4,15
40,6,2,0,-450,0,1,4,15
41,21,2,0,-427,0,1,4,15
42,34,2,1,433,0,1,4,15
43,23,5,1,401,0,1,4,15
44,32,2,0,-428,0,1,4,15
46,95,1,0,-417,0,1,4,15
47,32,2,0,-457,0,1,4,15
48,71,2,1,460,0,1,4,15
1,81,2,0,-480,1,1,4,15
2,8,4,1,441,1,1,4,15
3,3,3,1,434,1,1,4,15
4,62,2,0,-438,1,1,4,15
5,62,2,1,445,1,1,4,15
7,88,2,1,401,1,1,4,15
8,86,2,0,-490,1,1,4,15
9,99,3,0,-401,1,1,4,15
11,27,2,0,-422,1,1,4,15
12,92,1,0,-400,1,1,4,15
13,5,2,0,-427,1,1,4,15
14,40,4,1,444,1,1,4,15
15,23,2,0,-460,1,1,4,15
17,2,4,1,401,1,1,4,15
18,41,3,1,486,1,1,4,15
19,3,3,0,-400,1,1,4,15
20,71,3,0,-445,1,1,4,15
21,21,3,0,-429,1,1,4,15
22,35,3,1,492,1,1,4,15
24,72,2,1,478,1,1,4,15
25,79,2,0,-426,1,1,4,15
27,16,3,0,-440,1,1,4,15
28,25,3,1,400,1,1,4,15
29,56,3,1,400,1,1,4,15
30,83,2,0,-491,1,1,4,15
32,10,4,1,497,1,1,4,15
33,67,2,1,409,1,1,4,15
34,91,3,0,-433,1,1,4,15
35,59,2,1,448,1,1,4,15
36,51,3,1,490,1,1,4,15
37,51,3,0,-436,1,1,4,15
38,4,5,1,500,1,1,4,15
40,83,2,0,-411,1,1,4,15
41,15,3,0,-464,1,1,4,15
42,8,2,0,-410,1,1,4,15
43,66,2,1,432,1,1,4,15
44,63,2,0,-461,1,1,4,15
46,62,3,1,456,1,1,4,15
47,51,3,1,478,1,1,4,15
48,31,4,1,448,1,1,4,15
1,90,6,0,-425,0,1,4,16
2,71,0,0,-431,0,1,4,16
3,63,0,1,462,0,1,4,16
4,58,3,0,-488,0,1,4,16
5,33,0,1,497,0,1,4,16
7,38,0,1,411,0,1,4,16
8,72,0,0,-460,0,1,4,16
9,25,0,1,429,0,1,4,16
11,73,0,0,-439,0,1,4,16
12,16,0,1,435,0,1,4,16
13,34,0,0,-500,0,1,4,16
14,39,0,0,-484,0,1,4,16
15,78,0,0,-431,0,1,4,16
17,30,0,0,-445,0,1,4,16
18,35,0,1,452,0,1,4,16
19,5,0,0,-408,0,1,4,16
20,42,0,0,-437,0,1,4,16
21,69,0,1,425,0,1,4,16
22,68,0,1,431,0,1,4,16
24,57,0,0,-478,0,1,4,16
25,41,0,1,492,0,1,4,16
27,61,0,0,-437,0,1,4,16
28,49,0,1,476,0,1,4,16
29,76,0,0,-437,0,1,4,16
30,75,0,0,-419,0,1,4,16
32,52,0,0,-426,0,1,4,16
33,18,0,0,-452,0,1,4,16
34,52,0,1,494,0,1,4,16
35,43,0,0,-439,0,1,4,16
36,80,0,1,485,0,1,4,16
37,70,0,0,-403,0,1,4,16
38,93,0,0,-428,0,1,4,16
40,59,0,1,437,0,1,4,16
41,45,0,1,421,0,1,4,16
42,67,0,0,-440,0,1,4,16
43,84,0,0,-453,0,1,4,16
44,96,0,1,425,0,1,4,16
46,11,0,1,471,0,1,4,16
47,46,0,1,500,0,1,4,16
48,40,0,0,-443,0,1,4,16
1,80,6,1,418,1,1,4,16
2,11,6,1,486,1,1,4,16
3,73,6,1,446,1,1,4,16
4,38,6,1,414,1,1,4,16
5,30,6,0,-441,1,1,4,16
7,60,6,0,-460,1,1,4,16
8,98,6,1,462,1,1,4,16
9,66,6,0,-406,1,1,4,16
11,2,6,0,-440,1,1,4,16
12,32,6,1,426,1,1,4,16
13,76,6,0,-493,1,1,4,16
14,41,6,0,-442,1,1,4,16
15,54,6,0,-410,1,1,4,16
17,99,6,1,431,1,1,4,16
18,98,6,0,-450,1,1,4,16
19,38,6,1,424,1,1,4,16
20,64,6,0,-456,1,1,4,16
21,13,6,0,-437,1,1,4,16
22,71,6,0,-424,1,1,4,16
24,6,6,0,-461,1,1,4,16
25,35,6,1,426,1,1,4,16
27,75,6,0,-437,1,1,4,16
28,51,6,0,-467,1,1,4,16
29,49,6,0,-408,1,1,4,16
30,27,6,1,498,1,1,4,16
32,45,6,1,496,1,1,4,16
33,97,6,1,427,1,1,4,16
34,49,6,0,-484,1,1,4,16
35,21,6,1,485,1,1,4,16
36,19,6,0,-477,1,1,4,16
37,31,6,1,413,1,1,4,16
38,30,6,1,500,1,1,4,16
40,7,6,0,-437,1,1,4,16
41,78,6,0,-423,1,1,4,16
42,32,6,1,439,1,1,4,16
43,50,6,0,-432,1,1,4,16
44,19,6,1,478,1,1,4,16
46,91,6,0,-439,1,1,4,16
47,12,6,1,445,1,1,4,16
48,17,6,1,425,1,1,4,16
1,13,5,0,-463,0,1,4,17
2,56,6,1,475,0,1,4,17
3,20,5,0,-424,0,1,4,17
4,58,6,0,-442,0,1,4,17
5,98,6,0,-466,0,1,4,17
7,36,6,1,490,0,1,4,17
8,82,6,0,-454,0,1,4,17
9,81,6,1,415,0,1,4,17
11,86,6,1,414,0,1,4,17
12,43,6,0,-491,0,1,4,17
13,26,6,1,451,0,1,4,17
14,10,6,1,402,0,1,4,17
15,8,6,1,479,0,1,4,17
17,91,6,1,495,0,1,4,17
18,80,6,0,-473,0,1,4,17
19,86,6,0,-437,0,1,4,17
20,77,6,1,460,0,1,4,17
21,88,6,1,447,0,1,4,17
22,8,6,0,-457,0,1,4,17
24,81,6,1,403,0,1,4,17
25,15,6,1,476,0,1,4,17
27,46,0,1,443,0,1,4,17
28,20,6,1,449,0,1,4,17
29,34,6,1,488,0,1,4,17
30,82,6,1,433,0,1,4,17
32,21,6,0,-473,0,1,4,17
33,82,6,1,442,0,1,4,17
34,53,6,1,491,0,1,4,17
35,34,6,1,402,0,1,4,17
36,91,6,0,-415,0,1,4,17
37,14,6,0,-444,0,1,4,17
38,26,6,0,-470,0,1,4,17
40,72,6,1,424,0,1,4,17
41,22,6,1,449,0,1,4,17
42,71,6,0,-492,0,1,4,17
43,23,6,0,-421,0,1,4,17
44,40,6,1,459,0,1,4,17
46,14,6,0,-439,0,1,4,17
47,87,6,1,411,0,1,4,17
48,65,6,1,424,0,1,4,17
1,12,6,1,465,1,1,4,17
2,34,6,0,-468,1,1,4,17
3,78,6,0,-495,1,1,4,17
4,59,6,0,-412,1,1,4,17
5,60,6,0,-455,1,1,4,17
7,88,6,1,488,1,1,4,17
8,41,6,1,438,1,1,4,17
9,68,6,1,420,1,1,4,17
11,69,6,0,-492,1,1,4,17
12,92,6,1,436,1,1,4,17
13,68,6,1,435,1,1,4,17
14,36,6,1,463,1,1,4,17
15,63,6,0,-412,1,1,4,17
17,85,6,0,-477,1,1,4,17
18,69,6,1,427,1,1,4,17
19,87,6,1,424,1,1,4,17
20,22,6,0,-457,1,1,4,17
21,31,6,1,483,1,1,4,17
22,85,6,1,477,1,1,4,17
24,92,6,1,464,1,1,4,17
25,20,6,0,-483,1,1,4,17
27,73,6,0,-431,1,1,4,17
28,50,6,1,477,1,1,4,17
29,38,6,0,-400,1,1,4,17
30,80,6,1,410,1,1,4,17
32,31,6,0,-432,1,1,4,17
33,52,6,0,-428,1,1,4,17
34,24,6,0,-408,1,1,4,17
35,6,6,1,469,1,1,4,17
36,29,6,0,-466,1,1,4,17
37,27,6,0,-442,1,1,4,17
38,45,6,1,423,1,1,4,17
40,30,6,1,442,1,1,4,17
41,44,6,0,-404,1,1,4,17
42,40,6,0,-455,1,1,4,17
43,27,6,0,-429,1,1,4,17
44,4,6,1,480,1,1,4,17
46,98,6,0,-459,1,1,4,17
47,84,6,1,445,1,1,4,17
48,79,6,0,-445,1,1,4,17
1,61,0,1,494,0,1,4,18
2,12,0,1,438,0,1,4,18
3,37,0,1,480,0,1,4,18
4,25,0,0,-468,0,1,4,18
5,27,0,1,448,0,1,4,18
7,14,0,1,459,0,1,4,18
8,30,0,0,-431,0,1,4,18
9,3,0,0,-476,0,1,4,18
11,35,0,0,-409,0,1,4,18
12,14,0,1,468,0,1,4,18
13,9,0,1,405,0,1,4,18
14,37,0,1,456,0,1,4,18
15,4,0,0,-415,0,1,4,18
17,33,0,0,-419,0,1,4,18
18,13,0,0,-478,0,1,4,18
19,18,0,1,448,0,1,4,18
20,50,0,1,482,0,1,4,18
21,58,0,0,-430,0,1,4,18
22,82,0,1,439,0,1,4,18
24,48,0,0,-487,0,1,4,18
25,69,0,1,401,0,1,4,18
27,25,0,1,415,0,1,4,18
28,7,0,1,488,0,1,4,18
29,10,0,1,413,0,1,4,18
30,56,0,1,417,0,1,4,18
32,46,0,0,-454,0,1,4,18
33,72,0,1,436,0,1,4,18
34,58,0,0,-481,0,1,4,18
35,84,0,0,-483,0,1,4,18
36,9,0,1,436,0,1,4,18
37,34,0,1,414,0,1,4,18
38,53,0,0,-423,0,1,4,18
40,63,0,1,412,0,1,4,18
41,82,0,1,463,0,1,4,18
42,44,0,1,423,0,1,4,18
43,75,0,1,472,0,1,4,18
44,12,0,0,-443,0,1,4,18
46,29,0,1,482,0,1,4,18
47,11,0,1,460,0,1,4,18
48,3,0,0,-418,0,1,4,18
1,1,6,0,-473,1,1,3,18
2,16,6,0,-415,1,1,3,18
3,77,6,0,-413,1,1,3,18
4,32,6,1,465,1,1,3,18
5,36,6,1,456,1,1,3,18
7,24,6,0,-491,1,1,3,18
8,50,6,1,484,1,1,3,18
9,15,6,0,-447,1,1,3,18
11,71,6,0,-484,1,1,3,18
12,35,6,1,451,1,1,3,18
13,57,6,1,438,1,1,3,18
14,63,6,1,432,1,1,3,18
15,81,6,0,-471,1,1,3,18
17,24,6,0,-405,1,1,3,18
18,62,6,0,-492,1,1,3,18
19,37,6,0,-437,1,1,3,18
20,31,6,0,-458,1,1,3,18
21,4,6,0,-445,1,1,3,18
22,87,6,0,-429,1,1,3,18
24,4,6,0,-447,1,1,3,18
25,75,6,1,495,1,1,3,18
27,71,6,0,-419,1,1,3,18
28,99,6,1,437,1,1,3,18
29,9,6,0,-478,1,1,3,18
30,1,6,1,478,1,1,3,18
32,20,6,0,-411,1,1,3,18
33,71,6,1,404,1,1,3,18
34,42,6,0,-484,1,1,3,18
35,12,6,1,483,1,1,3,18
36,32,6,1,487,1,1,3,18
37,28,6,0,-478,1,1,3,18
38,65,6,0,-401,1,1,3,18
40,90,6,1,457,1,1,3,18
41,91,6,1,486,1,1,3,18
42,56,6,1,459,1,1,3,18
43,38,6,0,-469,1,1,3,18
44,36,6,1,470,1,1,3,18
46,24,6,1,473,1,1,3,18
47,37,6,1,428,1,1,3,18
48,28,6,0,-420,1,1,3,18
1,49,6,1,460,0,1,2,19
2,26,6,1,473,0,1,2,19
3,39,6,0,-483,0,1,2,19
4,7,6,1,401,0,1,2,19
5,12,6,0,-426,0,1,2,19
7,57,6,1,451,0,1,2,19
8,27,6,0,-475,0,1,2,19
9,82,6,0,-473,0,1,2,19
11,57,6,1,436,0,1,2,19
12,89,6,1,474,0,1,2,19
13,61,6,1,454,0,1,2,19
14,3,6,0,-412,0,1,2,19
15,42,6,0,-408,0,1,2,19
17,77,6,0,-440,0,1,2,19
18,18,6,0,-451,0,1,2,19
19,62,6,1,443,0,1,2,19
20,24,6,1,472,0,1,2,19
21,92,6,0,-494,0,1,2,19
22,92,6,0,-456,0,1,2,19
24,79,6,1,489,0,1,2,19
25,96,6,0,-469,0,1,2,19
27,21,6,1,432,0,1,2,19
28,97,6,1,424,0,1,2,19
29,89,6,1,445,0,1,2,19
30,6,6,1,410,0,1,2,19
32,54,6,1,414,0,1,2,19
33,89,6,1,420,0,1,2,19
34,55,6,1,481,0,1,2,19
35,92,6,0,-444,0,1,2,19
36,94,6,0,-495,0,1,2,19
37,51,6,1,425,0,1,2,19
38,46,6,0,-475,0,1,2,19
40,79,6,0,-453,0,1,2,19
41,3,6,0,-498,0,1,2,19
42,96,6,0,-483,0,1,2,19
43,85,6,1,477,0,1,2,19
44,27,6,1,406,0,1,2,19
46,97,6,1,427,0,1,2,19
47,12,6,0,-433,0,1,2,19
48,97,6,1,459,0,1,2,19
1,84,6,0,-423,1,1,4,19
2,22,6,0,-433,1,1,4,19
3,29,6,1,476,1,1,4,19
4,14,6,1,492,1,1,4,19
5,12,6,1,403,1,1,4,19
7,67,6,0,-482,1,1,4,19
8,84,6,1,488,1,1,4,19
9,53,6,0,-452,1,1,4,19
11,83,6,0,-452,1,1,4,19
12,88,6,0,-416,1,1,4,19
13,12,6,0,-477,1,1,4,19
14,10,6,0,-440,1,1,4,19
15,49,6,0,-403,1,1,4,19
17,57,6,1,426,1,1,4,19
18,74,6,1,481,1,1,4,19
19,76,6,0,-448,1,1,4,19
20,31,6,0,-431,1,1,4,19
21,49,6,1,407,1,1,4,19
22,39,6,1,469,1,1,4,19
24,33,6,1,472,1,1,4,19
25,44,6,0,-495,1,1,4,19
27,32,6,1,410,1,1,4,19
28,81,6,1,447,1,1,4,19
29,58,6,1,403,1,1,4,19
30,98,6,0,-403,1,1,4,19
32,75,6,0,-469,1,1,4,19
33,24,6,0,-436,1,1,4,19
